time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture
1.229648411220358383e-06,1.229648411220358383e-06,2.800000000000000000e+01,2.800000000000009948e+01,2.549997457847035687e+00,2.549999999999999822e+00,2.800000000000009948e+01,2.549997457847035687e+00,2.800000000000000000e+01,2.549999999751083379e+00
2.459296822440716766e-06,1.229648411220358383e-06,2.800000000000000000e+01,2.800000000000030198e+01,2.549994923549247172e+00,2.549999999999999822e+00,2.800000000000030198e+01,2.549994923549247172e+00,2.800000000000000000e+01,2.549999999502166048e+00
5.117223129156475196e-06,2.657926306715758430e-06,2.800000000000000000e+01,2.800000000000103384e+01,2.549989469598183067e+00,2.549999999999999822e+00,2.800000000000103384e+01,2.549989469598183067e+00,2.800000000000000000e+01,2.549999998964125325e+00
7.775149435872233202e-06,2.657926306715758006e-06,2.800000000000000000e+01,2.800000000000214584e+01,2.549984051105853577e+00,2.549999999999999822e+00,2.800000000000214584e+01,2.549984051105853577e+00,2.800000000000000000e+01,2.549999998426084602e+00
1.043307574258799121e-05,2.657926306715758006e-06,2.800000000000000000e+01,2.800000000000359890e+01,2.549978668919858027e+00,2.549999999999999822e+00,2.800000000000359890e+01,2.549978668919858027e+00,2.800000000000000000e+01,2.549999997888045655e+00
1.661752331989637614e-05,6.184447577308384929e-06,2.800000000000000000e+01,2.800000000000802203e+01,2.549966285375729669e+00,2.549999999999999822e+00,2.800000000000802203e+01,2.549966285375729669e+00,2.800000000000000711e+01,2.549999996636143962e+00
2.280197089720476276e-05,6.184447577308386623e-06,2.800000000000000000e+01,2.800000000001369216e+01,2.549954094207114608e+00,2.549999999999999822e+00,2.800000000001369216e+01,2.549954094207114608e+00,2.800000000000000711e+01,2.549999995384248486e+00
2.898641847451314938e-05,6.184447577308386623e-06,2.800000000000000000e+01,2.800000000002038192e+01,2.549942091131754740e+00,2.549999999999999822e+00,2.800000000002038192e+01,2.549942091131754740e+00,2.800000000000000711e+01,2.549999994132359227e+00
4.115750714659450755e-05,1.217108867208135817e-05,2.800000000000000000e+01,2.800000000003605294e+01,2.549919001970405663e+00,2.549999999999999822e+00,2.800000000003605294e+01,2.549919001970405663e+00,2.800000000000000711e+01,2.549999991668638444e+00
5.332859581867586572e-05,1.217108867208135817e-05,2.800000000000000000e+01,2.800000000005441692e+01,2.549896592442077559e+00,2.549999999999999822e+00,2.800000000005441692e+01,2.549896592442077559e+00,2.800000000000001776e+01,2.549999989204939421e+00
6.549968449075722389e-05,1.217108867208135817e-05,2.800000000000000000e+01,2.800000000007512568e+01,2.549874831227005423e+00,2.549999999999999822e+00,2.800000000007512568e+01,2.549874831227005423e+00,2.800000000000001776e+01,2.549999986741261715e+00
7.767077316283858206e-05,1.217108867208135817e-05,2.800000000000000000e+01,2.800000000009797319e+01,2.549853688895071357e+00,2.549999999999999822e+00,2.800000000009797319e+01,2.549853688895071357e+00,2.800000000000002842e+01,2.549999984277606213e+00
9.853527264288095965e-05,2.086449948004237759e-05,2.800000000000000000e+01,2.800000000014156853e+01,2.549818805843770075e+00,2.549999999999999822e+00,2.800000000014156853e+01,2.549818805843770075e+00,2.800000000000003908e+01,2.549999980054287185e+00
1.193997721229233372e-04,2.086449948004237759e-05,2.800000000000000000e+01,2.800000000019026558e+01,2.549785530821786494e+00,2.549999999999999822e+00,2.800000000019026558e+01,2.549785530821786494e+00,2.800000000000005684e+01,2.549999975831025001e+00
1.402642716029657284e-04,2.086449948004239115e-05,2.800000000000000000e+01,2.800000000024354563e+01,2.549753745078787492e+00,2.549999999999999822e+00,2.800000000024354563e+01,2.549753745078787492e+00,2.800000000000008527e+01,2.549999971607817884e+00
1.611287710830081195e-04,2.086449948004239115e-05,2.800000000000000000e+01,2.800000000030104985e+01,2.549723339467277583e+00,2.549999999999999822e+00,2.800000000030104985e+01,2.549723339467277583e+00,2.800000000000010658e+01,2.549999967384662281e+00
1.819932705630505107e-04,2.086449948004239115e-05,2.800000000000000000e+01,2.800000000036246561e+01,2.549694213787857766e+00,2.549999999999999822e+00,2.800000000036246561e+01,2.549694213787857766e+00,2.800000000000013856e+01,2.549999963161556416e+00
2.166562723647360645e-04,3.466300180168555380e-05,2.800000000000000000e+01,2.800000000047253934e+01,2.549648410916451002e+00,2.549999999999999822e+00,2.800000000047253934e+01,2.549648410916451002e+00,2.800000000000019540e+01,2.549999956145650337e+00
2.513192741664216183e-04,3.466300180168555380e-05,2.800000000000000000e+01,2.800000000059194605e+01,2.549605514188676203e+00,2.549999999999999822e+00,2.800000000059194605e+01,2.549605514188676203e+00,2.800000000000025935e+01,2.549999949129867716e+00
2.859822759681071450e-04,3.466300180168552670e-05,2.800000000000000000e+01,2.800000000072001782e+01,2.549565197920127702e+00,2.549999999999999822e+00,2.800000000072001782e+01,2.549565197920127702e+00,2.800000000000034461e+01,2.549999942114200557e+00
3.206452777697926717e-04,3.466300180168552670e-05,2.800000000000000000e+01,2.800000000085618979e+01,2.549527178617076117e+00,2.549999999999999822e+00,2.800000000085618979e+01,2.549527178617076117e+00,2.800000000000042633e+01,2.549999935098642201e+00
3.553082795714781984e-04,3.466300180168552670e-05,2.800000000000000000e+01,2.800000000099998942e+01,2.549491209068832198e+00,2.549999999999999822e+00,2.800000000099998942e+01,2.549491209068832198e+00,2.800000000000051870e+01,2.549999928083185985e+00
3.954573553205813804e-04,4.014907574910318204e-05,2.800000000000000000e+01,2.800000000117560006e+01,2.549451826782320740e+00,2.549999999999999822e+00,2.800000000117560006e+01,2.549451826782320740e+00,2.800000000000065370e+01,2.549999919957522732e+00
4.356064310696845625e-04,4.014907574910318204e-05,2.800000000000000000e+01,2.800000000136043710e+01,2.549414616757792462e+00,2.549999999999999822e+00,2.800000000136043710e+01,2.549414616757792462e+00,2.800000000000078515e+01,2.549999911831982491e+00
4.757555068187877445e-04,4.014907574910318204e-05,2.800000000000000000e+01,2.800000000155405999e+01,2.549379330430125989e+00,2.549999999999999822e+00,2.800000000155405999e+01,2.549379330430125989e+00,2.800000000000093436e+01,2.549999903706558602e+00
5.159045825678909266e-04,4.014907574910318204e-05,2.800000000000000000e+01,2.800000000175607084e+01,2.549345754282208443e+00,2.549999999999999822e+00,2.800000000175607084e+01,2.549345754282208443e+00,2.800000000000110134e+01,2.549999895581244846e+00
5.560536583169941628e-04,4.014907574910323625e-05,2.800000000000000000e+01,2.800000000196614991e+01,2.549313704541963155e+00,2.549999999999999822e+00,2.800000000196614991e+01,2.549313704541963155e+00,2.800000000000128253e+01,2.549999887456036785e+00
5.962027340660973991e-04,4.014907574910323625e-05,2.800000000000000000e+01,2.800000000218399876e+01,2.549283022519591935e+00,2.549999999999999822e+00,2.800000000218399876e+01,2.549283022519591935e+00,2.800000000000146372e+01,2.549999879330929531e+00
6.522799043894391725e-04,5.607717032334177346e-05,2.800000000000000000e+01,2.800000000250076937e+01,2.549242200586312457e+00,2.549999999999999822e+00,2.800000000250076937e+01,2.549242200586312457e+00,2.800000000000175859e+01,2.549999867982559287e+00
7.083570747127809460e-04,5.607717032334177346e-05,2.800000000000000000e+01,2.800000000283152701e+01,2.549203463958595872e+00,2.549999999999999822e+00,2.800000000283152701e+01,2.549203463958595872e+00,2.800000000000207123e+01,2.549999856634367568e+00
7.644342450361227195e-04,5.607717032334177346e-05,2.800000000000000000e+01,2.800000000317569260e+01,2.549166549916902724e+00,2.549999999999999822e+00,2.800000000317569260e+01,2.549166549916902724e+00,2.800000000000241585e+01,2.549999845286345046e+00
8.205114153594644929e-04,5.607717032334177346e-05,2.800000000000000000e+01,2.800000000353277585e+01,2.549131240339758353e+00,2.549999999999999822e+00,2.800000000353277585e+01,2.549131240339758353e+00,2.800000000000277822e+01,2.549999833938484617e+00
8.765885856828062664e-04,5.607717032334177346e-05,2.800000000000000000e+01,2.800000000390231492e+01,2.549097353157448786e+00,2.549999999999999822e+00,2.800000000390231492e+01,2.549097353157448786e+00,2.800000000000317257e+01,2.549999822590779619e+00
9.326657560061480398e-04,5.607717032334177346e-05,2.800000000000000000e+01,2.800000000428391189e+01,2.549064735255414771e+00,2.549999999999999822e+00,2.800000000428391189e+01,2.549064735255414771e+00,2.800000000000359179e+01,2.549999811243223391e+00
1.001710934474109695e-03,6.904517846796165512e-05,2.800000000000000000e+01,2.800000000476976325e+01,2.549026127902300320e+00,2.549999999999999822e+00,2.800000000476976325e+01,2.549026127902300320e+00,2.800000000000413891e+01,2.549999797271708779e+00
1.070756112942071459e-03,6.904517846796176354e-05,2.800000000000000000e+01,2.800000000527270316e+01,2.548989046519933410e+00,2.549999999999999822e+00,2.800000000527270316e+01,2.548989046519933410e+00,2.800000000000472866e+01,2.549999783300403333e+00
1.139801291410033222e-03,6.904517846796176354e-05,2.800000000000000000e+01,2.800000000579217385e+01,2.548953322850254555e+00,2.549999999999999822e+00,2.800000000579217385e+01,2.548953322850254555e+00,2.800000000000536460e+01,2.549999769329299060e+00
1.208846469877994986e-03,6.904517846796176354e-05,2.800000000000000000e+01,2.800000000632765662e+01,2.548918816552182331e+00,2.549999999999999822e+00,2.800000000632765662e+01,2.548918816552182331e+00,2.800000000000603606e+01,2.549999755358388409e+00
