time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
8.500000000000000000e+01,3.438550955471076039e-16,4.335049961730165989e-17,5.492221887300436780e-18,4.681857472576103481e-19
8.600000000000000000e+01,1.200745133879682743e-15,4.091864232169693506e-16,5.517655917828630662e-18,4.681857472576103481e-19
8.700000000000000000e+01,1.244315813794898351e-16,4.440782887626023832e-17,5.613226214358814601e-18,4.847942364194593876e-19
8.800000000000000000e+01,1.612900214158750053e-15,5.942190435347203467e-16,5.740589049049241085e-18,5.055548478717706629e-19
8.900000000000000000e+01,1.028425057458244169e-16,1.437967792183664930e-16,5.820889293160035956e-18,5.055872863271649540e-19
9.000000000000000000e+01,1.894735783340055285e-15,7.295571886814181877e-16,5.981200758307441247e-18,5.305000200699384650e-19
9.100000000000000000e+01,2.485098869758833288e-15,1.203240696694860631e-15,5.995459229967186664e-18,5.305000200699384650e-19
9.200000000000000000e+01,3.882893384876699121e-15,1.835523593552089628e-15,6.029371270671446201e-18,5.388042646508629366e-19
9.300000000000000000e+01,4.122728388734327241e-15,1.744593277281652192e-15,6.128024479992926321e-18,5.388042646508629366e-19
9.400000000000000000e+01,2.788523514573804049e-15,1.151431563005890356e-15,6.155770695114592725e-18,5.637169983936365440e-19
9.500000000000000000e+01,4.634978274224025676e-15,2.212990139000301885e-15,6.259819001820841548e-18,5.824015487007167495e-19
9.600000000000000000e+01,1.915932330325835771e-15,9.780295645366837659e-16,6.370803862307507164e-18,5.948579155721034569e-19
9.700000000000000000e+01,4.150205394086265653e-15,1.787943776898953988e-15,6.426296292550839972e-18,6.031621601530280248e-19
9.800000000000000000e+01,1.634881818440300230e-15,6.417988601878562833e-16,6.500286199541949870e-18,6.031621601530280248e-19
9.900000000000000000e+01,5.151153446192571780e-15,2.477322453739945912e-15,6.581983388511300991e-18,6.052382212982591908e-19
1.000000000000000000e+02,3.226585485613269698e-16,2.558736806679756457e-16,6.597397952467781899e-18,6.052382212982591908e-19
1.010000000000000000e+02,3.855808908172645554e-15,1.671637558413510324e-15,6.689885336206670426e-18,6.135424658791836624e-19
1.020000000000000000e+02,7.638607487838714339e-16,2.453003880783898984e-16,6.874860103684445169e-18,6.135424658791836624e-19
1.030000000000000000e+02,4.747241467519086033e-15,2.302863126011780712e-15,6.886421026651806235e-18,6.363791384767260074e-19
1.040000000000000000e+02,8.981055463604818699e-16,3.045108265800701915e-16,6.938830544103842091e-18,6.446833830576505753e-19
1.050000000000000000e+02,3.346699251866026674e-15,1.442197109219499219e-15,6.963493846434211543e-18,6.529876276385750469e-19
1.060000000000000000e+02,2.268815584774294433e-16,3.171987776875731418e-18,6.997405887138471081e-18,6.529876276385750469e-19
1.070000000000000000e+02,3.856201436820530400e-15,1.897906019830645799e-15,7.014361907490600849e-18,6.561017193564217960e-19
1.080000000000000000e+02,1.756173170636711645e-15,6.999519694305780165e-16,7.076020163316526021e-18,6.727102085182707392e-19
1.090000000000000000e+02,2.699812040151833253e-15,1.138743611898387440e-15,7.168507547055413007e-18,6.727102085182707392e-19
1.100000000000000000e+02,2.684895951532209707e-16,2.336697662298455419e-16,7.221591451680547455e-18,6.768623308087330712e-19
1.110000000000000000e+02,2.767326967588023169e-15,1.389330646271570335e-15,7.286332620297767267e-18,6.789383919539642373e-19
1.120000000000000000e+02,2.291582246351614203e-15,9.473670160268850841e-16,7.409649131949619150e-18,7.121553702776622199e-19
1.130000000000000000e+02,2.010531734466078859e-15,8.141435293981043629e-16,7.495970690105913773e-18,7.204596148585867878e-19
1.140000000000000000e+02,4.113700229832976578e-15,2.000466957949627936e-15,7.596165355823041984e-18,7.287638594395112594e-19
1.150000000000000000e+02,6.698893904802440399e-15,3.184675727983233996e-15,7.684028370374985468e-18,7.474484097465913686e-19
1.160000000000000000e+02,7.474530513022856909e-15,3.531479724921647571e-15,7.799637600048594587e-18,7.495244708918225347e-19
1.170000000000000000e+02,6.964243270772582703e-15,3.298867287950760638e-15,7.916788286117854107e-18,7.661329600536715742e-19
1.180000000000000000e+02,5.610019435569933562e-15,2.672928366647282902e-15,7.956866152404704466e-18,7.661329600536715742e-19
1.190000000000000000e+02,3.777695707243565198e-15,1.831294276516255586e-15,8.006192757065443371e-18,7.702850823441338099e-19
1.200000000000000000e+02,6.437469825311147046e-17,8.247168219876901842e-17,8.089431402430443353e-18,7.785893269250583778e-19
1.210000000000000000e+02,4.215757678283031143e-16,8.458634071668616294e-17,8.149596372373084124e-18,7.802761266055586280e-19
1.220000000000000000e+02,1.182296287429095980e-15,9.093031627043763348e-17,8.253451997029877416e-18,7.844282488960209601e-19
1.230000000000000000e+02,4.003792208425225542e-17,8.458634071668616294e-17,8.345939380768765944e-18,7.927324934769454317e-19
1.240000000000000000e+02,3.205388938627489311e-15,1.332234866287807211e-16,8.417135398042763339e-18,8.020747686304854863e-19
1.250000000000000000e+02,4.710343774617912266e-18,8.670099923460331978e-17,8.454130351538319058e-18,8.020747686304854863e-19
1.260000000000000000e+02,9.216572652335714305e-16,6.555441405543177597e-17,8.540933614818253662e-18,8.023342762736394302e-19
1.270000000000000000e+02,4.061886448312179308e-15,3.383453628667446641e-17,8.602591870644180374e-18,8.023342762736394302e-19
1.280000000000000000e+02,2.993423468769683265e-15,2.326124369708869450e-17,8.668874495657049047e-18,8.106385208545639018e-19
1.290000000000000000e+02,2.209151230295800938e-15,1.268795110750292567e-17,8.804522658474084115e-18,8.210188265807195394e-19
1.300000000000000000e+02,6.390366387564967432e-15,2.326124369708869820e-16,8.869263827091305468e-18,8.303611017342596903e-19
1.310000000000000000e+02,3.863266952482457623e-15,3.087401436159045298e-16,8.903175867795565005e-18,8.365892851699529959e-19
1.320000000000000000e+02,3.093125745332429052e-16,6.132509701959747460e-17,8.958668298038897814e-18,8.531977743318020354e-19
1.330000000000000000e+02,3.831864660651671543e-15,1.945485836483781834e-16,8.987955969556210768e-18,8.620210341990342985e-19
1.340000000000000000e+02,1.036668159063825510e-14,9.642842841702222402e-16,9.023409466656119166e-18,8.620210341990342985e-19
1.350000000000000000e+02,5.443587288866766861e-15,4.165877280296793688e-16,9.085067722482042797e-18,8.620210341990342985e-19
1.360000000000000000e+02,2.093747807817661815e-15,1.247648525571120937e-16,9.159057629473154235e-18,8.620210341990342985e-19
1.370000000000000000e+02,6.849624905590214060e-15,8.627806753101989088e-16,9.231506080068616812e-18,8.744774010704211021e-19
1.380000000000000000e+02,4.426153033549298002e-15,4.483076057984367092e-16,9.342490940555282428e-18,8.744774010704211021e-19
1.390000000000000000e+02,9.624802446135934143e-16,3.806385332250877394e-17,9.416480847546392325e-18,8.786295233608834342e-19
1.400000000000000000e+02,1.094369870302894835e-14,1.683268180262054631e-15,9.484304928954908319e-18,8.869337679418079058e-19
1.410000000000000000e+02,4.707988602730603038e-15,8.204875049518558212e-16,9.527465708033057941e-18,8.869337679418079058e-19
1.420000000000000000e+02,1.788360519763267220e-15,2.114658517917154135e-16,9.638450568519723558e-18,8.952380125227323774e-19
1.430000000000000000e+02,5.623365409598017528e-15,9.156471382581277930e-16,9.669279696432685373e-18,9.035422571036568490e-19
1.440000000000000000e+02,6.084194042214802750e-15,1.067902551548162790e-15,9.786430382501941811e-18,9.118465016845813206e-19
1.450000000000000000e+02,3.983380718735214106e-15,7.232132131276667295e-16,9.866586115075645613e-18,9.118465016845813206e-19
