time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.130000000000000000e+02,7.768072856598678309e-12,1.408639593198671915e-12,8.042468572944176915e-18,7.092341511532411271e-19
1.140000000000000000e+02,7.803277965970172800e-12,1.421710297497917768e-12,8.085629352022323456e-18,7.258426403150901666e-19
1.150000000000000000e+02,7.836780286067142455e-12,1.434180438778075133e-12,8.159619259013433354e-18,7.258426403150901666e-19
1.160000000000000000e+02,7.882860794156934946e-12,1.451787085598253360e-12,8.218194602048062343e-18,7.258426403150901666e-19
1.170000000000000000e+02,7.929304783774666182e-12,1.469668638025760883e-12,8.242857904378431795e-18,7.258426403150901666e-19
1.180000000000000000e+02,7.977362851192502706e-12,1.488759775125516864e-12,8.261355381126210425e-18,7.258426403150901666e-19
1.190000000000000000e+02,8.030373845089348229e-12,1.510081876961675620e-12,8.298350334621764604e-18,7.258426403150901666e-19
1.200000000000000000e+02,8.036545180491392546e-12,1.512596205939479173e-12,8.390837718360653131e-18,7.258426403150901666e-19
1.210000000000000000e+02,1.234125927107267433e-11,2.064835048576508079e-12,8.447461402980283962e-18,7.316577402953725197e-19
1.220000000000000000e+02,1.244404368257861267e-11,2.064845621869097481e-12,8.539948786719170948e-18,7.415190307352204621e-19
1.230000000000000000e+02,1.255159810221364646e-11,2.064839277893543921e-12,8.605460683534217502e-18,7.456711530256826979e-19
1.240000000000000000e+02,1.270877128317050529e-11,2.064788526089113822e-12,8.642455637029773221e-18,7.498232753161449337e-19
1.250000000000000000e+02,1.285596089049706094e-11,2.064682793163218188e-12,8.710279718438289214e-18,7.539753976066072658e-19
1.260000000000000000e+02,1.297479658347230579e-11,2.064543225701035417e-12,8.790435451011993015e-18,7.622796421875317374e-19
1.270000000000000000e+02,1.315515643165972099e-11,2.064228141581865829e-12,8.833596230090141097e-18,7.705838867684562090e-19
1.280000000000000000e+02,1.330903708231812134e-11,2.063860190999748423e-12,8.855176619629214368e-18,7.747360090589185410e-19
1.290000000000000000e+02,1.344153277223975763e-11,2.063363246248037648e-12,8.950746916159399077e-18,7.830402536398430126e-19
1.300000000000000000e+02,1.364836318232593522e-11,2.062519497499388675e-12,8.972327305698472347e-18,7.913444982207674842e-19
1.310000000000000000e+02,1.377419138063459912e-11,2.061821660188476033e-12,9.015494106090665409e-18,7.913526078346159848e-19
1.320000000000000000e+02,1.384669220695622171e-11,2.061189377291618733e-12,9.126478966577331025e-18,7.996568524155406490e-19
1.330000000000000000e+02,1.381576487478937679e-11,2.061115364243491708e-12,9.181971396820663834e-18,8.121132192869274526e-19
1.340000000000000000e+02,1.375422972877506399e-11,2.061242243754566954e-12,9.210488340140154668e-18,8.297597390213919788e-19
1.350000000000000000e+02,1.372163964525577858e-11,2.061271848973817845e-12,9.272146595966079839e-18,8.297597390213919788e-19
1.360000000000000000e+02,1.370374818948518764e-11,2.061288766241961211e-12,9.417139838181732373e-18,8.298246159321804648e-19
1.370000000000000000e+02,1.361825544997587279e-11,2.061453709606358627e-12,9.540456349833582715e-18,8.298246159321804648e-19
1.380000000000000000e+02,1.347259199403229254e-11,2.061800513603296825e-12,9.594407323681266662e-18,8.308626465047960478e-19
1.390000000000000000e+02,1.333628720611158186e-11,2.062153661575788988e-12,9.643733928342007107e-18,8.329387076500271176e-19
1.400000000000000000e+02,1.324738731793862672e-11,2.062441255134225809e-12,9.652982666715895652e-18,8.329387076500271176e-19
1.410000000000000000e+02,1.319191830964872663e-11,2.062675982229714812e-12,9.699226358585339915e-18,8.495471968118762534e-19
1.420000000000000000e+02,1.314301395046605247e-11,2.062912823983721534e-12,9.797879567906819265e-18,8.495471968118762534e-19
1.430000000000000000e+02,1.306495334837578835e-11,2.063301921151018148e-12,9.847206172567559710e-18,8.495471968118762534e-19
1.440000000000000000e+02,1.296020786374501804e-11,2.063834815097533373e-12,9.874952387689225344e-18,8.703078082641875286e-19
1.450000000000000000e+02,1.282498802500706207e-11,2.064591862846947797e-12,9.924278992349967330e-18,8.869162974260364718e-19
1.460000000000000000e+02,1.270735975015271170e-11,2.065397547742274196e-12,9.936610643515152056e-18,8.889923585712676378e-19
1.470000000000000000e+02,1.263303052538924163e-11,2.066029830639131092e-12,1.003526385283663295e-17,8.889923585712676378e-19
1.480000000000000000e+02,1.257935144773369530e-11,2.066579641853789684e-12,1.007225880633218712e-17,9.056008477331165810e-19
1.490000000000000000e+02,1.252830702236275298e-11,2.067161172946216886e-12,1.017091201565366801e-17,9.222093368949657168e-19
1.500000000000000000e+02,1.247250829000862792e-11,2.067782882550484784e-12,1.021253133833616724e-17,9.242853980401966902e-19
1.510000000000000000e+02,1.239943044657461405e-11,2.068628745957651475e-12,1.024336046624912905e-17,9.408938872020458260e-19
1.520000000000000000e+02,1.230865898180854422e-11,2.069705107143271329e-12,1.032968202440542367e-17,9.408938872020458260e-19
1.530000000000000000e+02,1.217341716146630658e-11,2.071513140176090557e-12,1.041677431075954350e-17,9.408938872020458260e-19
1.540000000000000000e+02,1.207781759433125266e-11,2.072910929456433559e-12,1.058941742707213429e-17,9.408938872020458260e-19
1.550000000000000000e+02,1.196906517726287460e-11,2.074718962489252787e-12,1.058941742707213429e-17,9.575023763638949618e-19
1.560000000000000000e+02,1.189782279778637005e-11,2.076120981086632035e-12,1.062641238056769000e-17,9.575023763638949618e-19
1.570000000000000000e+02,1.184526478194918379e-11,2.077250208735199706e-12,1.067650971342625411e-17,9.575023763638949618e-19
1.580000000000000000e+02,1.178188396623251695e-11,2.078757960258474588e-12,1.073816796925217928e-17,9.741108655257439050e-19
1.590000000000000000e+02,1.173808875993071018e-11,2.079821633492986917e-12,1.082448952740847545e-17,9.741108655257439050e-19
1.600000000000000000e+02,1.168461850751583967e-11,2.081117919164470127e-12,1.084915282973884490e-17,9.741108655257439050e-19
1.610000000000000000e+02,1.160165836284267686e-11,2.083247380292012907e-12,1.093547438789513952e-17,9.907193546875928481e-19
1.620000000000000000e+02,1.150842024805329838e-11,2.085664434977992105e-12,1.107112255071217613e-17,1.007327843849441984e-18
1.630000000000000000e+02,1.139431217011317950e-11,2.088895633193369384e-12,1.110811750420773031e-17,1.015632088430366456e-18
1.640000000000000000e+02,1.128360025003456008e-11,2.092120487433193103e-12,1.121910236469439592e-17,1.015632088430366456e-18
1.650000000000000000e+02,1.117777766679399465e-11,2.095590642061095228e-12,1.126226314377254401e-17,1.019784210720828788e-18
1.660000000000000000e+02,1.108729981345654281e-11,2.098713992692058750e-12,1.126226314377254401e-17,1.036392699882677731e-18
1.670000000000000000e+02,1.101109744198536581e-11,2.101748527665270004e-12,1.127459479493772873e-17,1.053001189044526867e-18
1.680000000000000000e+02,1.094893503519173267e-11,2.104364360251933349e-12,1.132392139959846918e-17,1.069609678206375810e-18
1.690000000000000000e+02,1.089212200881147461e-11,2.107005568740812148e-12,1.137633091705050580e-17,1.069609678206375810e-18
1.700000000000000000e+02,1.084255506127117087e-11,2.109338037086074515e-12,1.138866256821569053e-17,1.069609678206375810e-18
1.710000000000000000e+02,1.078931404558666399e-11,2.111911576502379849e-12,1.145956956241550425e-17,1.086218167368224753e-18
1.720000000000000000e+02,1.074086815986471869e-11,2.114237700872088655e-12,1.148423286474587524e-17,1.102826656530073696e-18
1.730000000000000000e+02,1.065868993225814238e-11,2.118357055664991446e-12,1.152739364382402178e-17,1.102826656530073696e-18
1.740000000000000000e+02,1.055710508830014217e-11,2.123504134497601710e-12,1.160138355081513168e-17,1.136043634853771775e-18
1.750000000000000000e+02,1.047730401418515723e-11,2.127752483460097062e-12,1.168153928338883548e-17,1.144347879434696247e-18
1.760000000000000000e+02,1.034391021871716039e-11,2.135147444297253670e-12,1.179252414387549955e-17,1.144347879434696247e-18
1.770000000000000000e+02,1.026960925601633771e-11,2.139357729406426447e-12,1.181757281030478161e-17,1.160956368596545575e-18
1.780000000000000000e+02,1.014835715668471488e-11,2.146945124168713239e-12,1.196555262428700294e-17,1.160956368596545575e-18
1.790000000000000000e+02,1.005733918392777324e-11,2.152876741311470695e-12,1.200254757778255712e-17,1.160956368596545575e-18
1.800000000000000000e+02,1.004848216751689974e-11,2.153479418989077105e-12,1.207037165919107620e-17,1.160956368596545575e-18
1.810000000000000000e+02,1.258359075713085116e-11,2.635511598831256863e-12,1.213289698423955241e-17,1.164597585214548616e-18
1.820000000000000000e+02,1.267725280285994539e-11,2.635498910880149338e-12,1.220842834762631116e-17,1.171344783936549617e-18
1.830000000000000000e+02,1.279799775517850092e-11,2.635484108270523691e-12,1.226854514705658747e-17,1.175496906227011949e-18
1.840000000000000000e+02,1.292770492158556317e-11,2.635454503051272800e-12,1.228241825461742106e-17,1.187953273098398753e-18
1.850000000000000000e+02,1.302266074173808470e-11,2.635427012490540032e-12,1.237798855114760577e-17,1.193143425961476668e-18
1.860000000000000000e+02,1.321579425718496936e-11,2.635348770125377166e-12,1.242423224301705003e-17,1.209751915123325611e-18
1.870000000000000000e+02,1.329559847152913717e-11,2.635291674345393507e-12,1.244581263255612330e-17,1.213904037413787750e-18
1.880000000000000000e+02,1.350354915837637709e-11,2.635114043029888162e-12,1.250824161657987214e-17,1.214163545056941694e-18
1.890000000000000000e+02,1.364863559720756606e-11,2.634951214324008869e-12,1.256989987240579731e-17,1.216239606202172860e-18
1.900000000000000000e+02,1.376766441427756918e-11,2.634765124374431842e-12,1.263464104102302174e-17,1.224543850783097332e-18
1.910000000000000000e+02,1.396799062466829461e-11,2.634416205718975521e-12,1.270863094801413010e-17,1.224543850783097332e-18
1.920000000000000000e+02,1.414161703642989404e-11,2.634033452527232467e-12,1.275988437316943046e-17,1.241152339944946468e-18
1.930000000000000000e+02,1.422174783460910233e-11,2.633773349529528819e-12,1.284004010574313581e-17,1.249456584525870939e-18
1.940000000000000000e+02,1.424022494312233704e-11,2.633625323433274769e-12,1.284081083394095793e-17,1.257760829106795411e-18
1.950000000000000000e+02,1.418300839729205266e-11,2.633652813994007537e-12,1.287780578743651519e-17,1.266065073687719882e-18
1.960000000000000000e+02,1.412867144162265185e-11,2.633695107164365952e-12,1.293946404326243727e-17,1.266065073687719882e-18
1.970000000000000000e+02,1.410404419425435838e-11,2.633697221822883671e-12,1.299495647350577008e-17,1.278521440559106879e-18
1.980000000000000000e+02,1.408583400522168652e-11,2.633699336481401794e-12,1.310401451349787732e-17,1.278521440559106879e-18
1.990000000000000000e+02,1.399768777205266887e-11,2.633767005553975258e-12,1.312867781582824523e-17,1.278521440559106879e-18
2.000000000000000000e+02,1.385923349725614145e-11,2.633889655748014259e-12,1.316258985653250477e-17,1.280597501704337852e-18
2.010000000000000000e+02,1.372690266936661764e-11,2.634014420600571382e-12,1.323657976352361621e-17,1.297205990866186795e-18
2.020000000000000000e+02,1.362626146427813194e-11,2.634128612160539104e-12,1.330440384493213374e-17,1.297205990866186795e-18
2.030000000000000000e+02,1.355926781488633184e-11,2.634217427818291372e-12,1.343696909495787263e-17,1.297205990866186795e-18
2.040000000000000000e+02,1.350924867434366496e-11,2.634299899500490080e-12,1.360961221127046341e-17,1.313814480028035931e-18
2.050000000000000000e+02,1.345453489117229460e-11,2.634388715158242753e-12,1.366279245692032370e-17,1.313814480028035931e-18
2.060000000000000000e+02,1.336345725406087370e-11,2.634555773181158291e-12,1.369362158483328552e-17,1.338727213770809539e-18
2.070000000000000000e+02,1.326244236169960131e-11,2.634746092447770757e-12,1.378610896857217558e-17,1.338727213770809539e-18
2.080000000000000000e+02,1.312033286013397116e-11,2.635033686006207577e-12,1.388476217789365493e-17,1.338727213770809539e-18
2.090000000000000000e+02,1.300814032199553030e-11,2.635308591613536873e-12,1.392175713138920911e-17,1.342879336061271871e-18
2.100000000000000000e+02,1.292977904296098634e-11,2.635528516099400229e-12,1.406973694537142891e-17,1.363639947513582953e-18
2.110000000000000000e+02,1.285816454632628735e-11,2.635784389780068036e-12,1.414372685236254034e-17,1.396856925837281032e-18
2.120000000000000000e+02,1.280529250757079205e-11,2.635991626314823868e-12,1.421771675935365178e-17,1.417617537289592308e-18
2.130000000000000000e+02,1.276158993802988705e-11,2.636175601605882773e-12,1.421771675935365178e-17,1.417617537289592308e-18
2.140000000000000000e+02,1.270554312757030117e-11,2.636403984725817812e-12,1.426704336401439069e-17,1.417617537289592308e-18
2.150000000000000000e+02,1.261807204367564618e-11,2.636782508600525023e-12,1.428862375355346550e-17,1.417617537289592308e-18
2.160000000000000000e+02,1.253003885875721972e-11,2.637163147133749954e-12,1.431328705588383187e-17,1.434226026451441443e-18
2.170000000000000000e+02,1.239319395141702086e-11,2.637833493883929828e-12,1.436415511694022426e-17,1.434226026451441443e-18
2.180000000000000000e+02,1.229971246886595343e-11,2.638307177391943272e-12,1.440269152683142576e-17,1.435264057024057026e-18
2.190000000000000000e+02,1.217459631752455206e-11,2.639049422531732048e-12,1.447668143382253719e-17,1.451872546185905969e-18
2.200000000000000000e+02,1.210428658611542281e-11,2.639514647405673809e-12,1.450134473615290665e-17,1.456024668476368109e-18
2.210000000000000000e+02,1.202175822295493371e-11,2.640140586326977549e-12,1.455067134081364863e-17,1.456024668476368109e-18
2.220000000000000000e+02,1.197243150294713443e-11,2.640550830079453370e-12,1.463082707338734935e-17,1.464328913057292581e-18
2.230000000000000000e+02,1.191179367742188767e-11,2.641083724025968596e-12,1.470481698037846079e-17,1.480937402219141909e-18
2.240000000000000000e+02,1.186442960065351260e-11,2.641504541071033819e-12,1.476647523620438442e-17,1.480937402219141909e-18
2.250000000000000000e+02,1.180989638066016905e-11,2.641990912530154788e-12,1.488979174785623476e-17,1.497545891380990660e-18
2.260000000000000000e+02,1.172763493698024119e-11,2.642769106864748419e-12,1.490212339902141949e-17,1.518306502833302127e-18
2.270000000000000000e+02,1.161949172437338078e-11,2.643807404197045699e-12,1.497611330601253093e-17,1.551523481157000014e-18
2.280000000000000000e+02,1.152547012240282356e-11,2.644765344505662393e-12,1.506243486416882401e-17,1.551523481157000014e-18
