time_s,Cmax,argmax_radius_m,center_C,mean_C,surface_C,Cmin,Tmin_C,Tmax_C,radial_increase,relative_balance
4.8963770419987682e-07,2.5499999999999998,0,2.5499999999999998,2.5499999999008827,2.5499979799084351,2.5499979799084351,28,28.000000000000021,0,7.4838173071225961e-17
9.7927540839975364e-07,2.5499999999999998,0,2.5499999999999998,2.5499999998017659,2.5499959711251288,2.5499959711251288,28,28.000000000000075,0,1.1871767970721485e-16
1.9433359819262996e-06,2.5499999999999998,0,2.5499999999999998,2.5499999996066123,2.5499920451503821,2.5499920451503821,28,28.000000000000227,0,1.9420719175938769e-16
2.9073965554528456e-06,2.5499999999999998,0,2.5499999999999998,2.5499999994114582,2.5499881609743444,2.5499881609743444,28,28.000000000000462,0,1.5158272351426636e-16
3.8714571289793916e-06,2.5499999999999998,0,2.5499999999999998,2.5499999992163049,2.5499843194697269,2.5499843194697269,28,28.00000000000075,0,1.2746226026415278e-16
6.3783046386690464e-06,2.5499999999999998,0,2.5499999999999998,2.5499999987088491,2.5499745263078002,2.5499745263078002,28,28.000000000001734,0,1.9189361843287361e-16
8.8851521483587012e-06,2.5499999999999998,0,2.5499999999999998,2.549999998201395,2.549965008434846,2.549965008434846,28,28.000000000003006,0,1.7370630799125696e-16
1.1391999658048356e-05,2.5499999999999998,0,2.5499999999999998,2.5499999976939427,2.5499557546107097,2.5499557546107097,28,28.000000000004494,0,9.4157653390155134e-17
1.5916385385994166e-05,2.5499999999999998,0,2.5499999999999998,2.5499999967780917,2.5499396874796942,2.5499396874796942,28,28.00000000000767,0,8.9065418937979474e-17
2.0440771113939975e-05,2.5499999999999998,0,2.5499999999999998,2.549999995862247,2.5499243831619705,2.5499243831619705,28,28.000000000011354,0,1.5899561052443638e-16
2.4965156841885785e-05,2.5499999999999998,0,2.5499999999999998,2.5499999949464076,2.549909783534964,2.549909783534964,28,28.000000000015483,0,1.3734867133953322e-16
2.9489542569831594e-05,2.5499999999999998,0,2.5499999999999998,2.5499999940305731,2.5498958361287976,2.5498958361287976,28,28.000000000020027,0,1.2033122813189146e-16
3.7015086336608548e-05,2.5499999999999998,0,2.5499999999999998,2.5499999925072494,2.5498739541540321,2.5498739541540321,28,28.0000000000284,0,9.981033433271553e-17
4.4540630103385501e-05,2.5499999999999998,0,2.5499999999999998,2.549999990983939,2.5498535516965881,2.5498535516965881,28,28.000000000037698,0,2.3408384020338136e-16
5.2066173870162455e-05,2.5499999999999998,0,2.5499999999999998,2.5499999894606398,2.5498344603295813,2.5498344603295813,28,28.000000000047841,0,4.0113962458681322e-17
5.9591717636939409e-05,2.5499999999999998,0,2.5499999999999998,2.5499999879373525,2.5498165328577964,2.5498165328577964,28,28.000000000058758,0,2.1569332758454316e-16
6.7117261403716355e-05,2.5499999999999998,0,2.5499999999999998,2.549999986414075,2.5497996408459844,2.5497996408459844,28,28.000000000070393,0,7.2725440473893911e-17
7.7458069140772293e-05,2.5499999999999998,0,2.5499999999999998,2.5499999843209644,2.5497779155944231,2.5497779155944231,28,28.000000000087489,0,1.9862187399383912e-16
8.7798876877828231e-05,2.5499999999999998,0,2.5499999999999998,2.5499999822278712,2.5497576897539891,2.5497576897539891,28,28.000000000105778,0,1.5725958205217857e-16
9.8139684614884169e-05,2.5499999999999998,0,2.5499999999999998,2.5499999801347939,2.5497387588771785,2.5497387588771785,28,28.000000000125191,0,1.3026026717177381e-16
0.00010848049235194011,2.5499999999999998,0,2.5499999999999998,2.5499999780417317,2.5497209518089545,2.5497209518089545,28,28.000000000145668,0,1.0315108473632526e-16
0.00011882130008899604,2.5499999999999998,0,2.5499999999999998,2.5499999759486842,2.5497041248511398,2.5497041248511398,28,28.000000000167148,0,1.4587932186018326e-16
0.00013090745176721054,2.5499999999999998,0,2.5499999999999998,2.5499999735023842,2.5496855398962079,2.5496855398962079,28,28.000000000193474,0,1.6260361845963245e-17
0.00014299360344542504,2.5499999999999998,0,2.5499999999999998,2.5499999710561019,2.5496679697382243,2.5496679697382243,28,28.000000000221061,0,7.4264304188111012e-17
0.00015507975512363953,2.5499999999999998,0,2.5499999999999998,2.5499999686098365,2.5496512820680324,2.5496512820680324,28,28.000000000249834,0,1.3743448803593411e-16
0.00016716590680185403,2.5499999999999998,0,2.5499999999999998,2.5499999661635866,2.5496353673196741,2.5496353673196741,28,28.000000000279766,0,1.1294920292831924e-16
0.00017925205848006852,2.5499999999999998,0,2.5499999999999998,2.5499999637173514,2.549620134384138,2.549620134384138,28,28.000000000310795,0,5.4109695232990109e-18
0.00019133821015828302,2.5499999999999998,0,2.5499999999999998,2.5499999612711313,2.5496055069737484,2.5496055069737484,28,28.000000000342901,0,5.8467066384036073e-17
0.00020930280820078066,2.5499999999999998,0,2.5499999999999998,2.5499999576351469,2.5495847487288277,2.5495847487288277,28,28.000000000392532,0,1.499544504236075e-16
0.00022726740624327829,2.5499999999999998,0,2.5499999999999998,2.5499999539991918,2.5495650150315443,2.5495650150315443,28,28.000000000444338,0,2.0649448155710467e-16
0.0002452320042857759,2.5499999999999998,0,2.5499999999999998,2.5499999503632642,2.5495461678262443,2.5495461678262443,28,28.00000000049825,0,2.2377626136496404e-16
0.00026319660232827351,2.5499999999999998,0,2.5499999999999998,2.5499999467273629,2.5495280964831148,2.5495280964831148,28,28.000000000554177,0,1.2776279547752223e-16
0.00028116120037077112,2.5499999999999998,0,2.5499999999999998,2.5499999430914873,2.5495107114077964,2.5495107114077964,28,28.000000000612051,0,1.9430153441421501e-16
0.00029912579841326873,2.5499999999999998,0,2.5499999999999998,2.5499999394556365,2.5494939388264566,2.5494939388264566,28,28.000000000671815,0,2.4739504904356536e-16
0.0003236334459186755,2.5499999999999998,0,2.5499999999999998,2.5499999344955766,2.5494719355827682,2.5494719355827682,28,28.000000000756284,0,5.9582462357001445e-17
0.00034814109342408227,2.5499999999999998,0,2.5499999999999998,2.5499999295355598,2.5494508301229435,2.5494508301229435,28,28.000000000844015,0,8.853547421102108e-17
0.00037264874092948904,2.5499999999999998,0,2.5499999999999998,2.5499999245755833,2.549430518300448,2.549430518300448,28,28.000000000934904,0,1.7102397968378879e-16
0.00039715638843489581,2.5499999999999998,0,2.5499999999999998,2.5499999196156455,2.5494109153523401,2.5494109153523401,28,28.000000001028841,0,7.1563053478698412e-17
0.00042166403594030258,2.5499999999999998,0,2.5499999999999998,2.5499999146557464,2.5493919511660166,2.5493919511660166,28,28.000000001125724,0,1.7211627844300362e-16
0.00044617168344570935,2.5499999999999998,0,2.5499999999999998,2.5499999096958832,2.5493735665013442,2.5493735665013442,28,28.000000001225477,0,1.2840601244573014e-16
0.00048090913530155974,2.5499999999999998,0,2.5499999999999998,2.5499999026657707,2.5493484036062899,2.5493484036062899,28,28.000000001371607,0,5.786798883059794e-17
0.00051564658715741018,2.5499999999999998,0,2.5499999999999998,2.549999895635727,2.5493241832747184,2.5493241832747184,28,28.000000001523127,0,1.5568058508883522e-16
0.00055038403901326062,2.5499999999999998,0,2.5499999999999998,2.5499998886057491,2.5493008057438518,2.5493008057438518,28,28.000000001679851,0,1.7485313996184669e-16
0.00058512149086911106,2.5499999999999998,0,2.5499999999999998,2.5499998815758356,2.5492781883786879,2.5492781883786879,28,28.00000000184161,0,1.7548669695853055e-16
0.0006198589427249615,2.5499999999999998,0,2.5499999999999998,2.5499998745459833,2.549256261528714,2.549256261528714,28,28.000000002008242,0,1.3505242779270117e-16
0.00065459639458081195,2.5499999999999998,0,2.5499999999999998,2.5499998675161915,2.5492349653894202,2.5492349653894202,28,28.000000002179629,0,9.6004273789277583e-17
0.00070351800525849555,2.5499999999999998,0,2.5499999999999998,2.5499998576160605,2.5492059450641342,2.5492059450641342,28,28.000000002428784,0,9.7777554156942457e-17
