time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.773235022066075038e-17,2.413059963872804358e-14,5.836982642200453260e-20,4.951362749052671574e-21
2.000000000000000000e+00,1.614498311749601451e-16,4.580257833498397189e-14,1.278858970773079042e-19,1.117954618474605686e-20
3.000000000000000000e+00,3.615694840979411740e-16,6.599337090559630584e-14,1.867020926737568839e-19,2.078132898144002829e-20
4.000000000000000000e+00,6.428415600054271899e-16,8.567578635188561466e-14,2.443862812296517609e-19,2.597148184451785012e-20
5.000000000000000000e+00,1.017406655646914566e-15,1.060816463020779838e-13,3.350552281267984287e-19,3.453523406859625358e-20
6.000000000000000000e+00,1.463418865121078938e-15,1.255593033290621086e-13,3.816601988389723404e-19,3.661129521382738351e-20
7.000000000000000000e+00,1.980147563815743949e-15,1.445171508591106928e-13,4.461605148943738474e-19,3.868735635905851946e-20
8.000000000000000000e+00,2.574997130014643583e-15,1.633220821450824217e-13,5.109980245363233502e-19,3.868735635905851946e-20
9.000000000000000000e+00,3.201291920865191135e-15,1.809465713965055673e-13,5.474631023958744362e-19,5.114372323044528101e-20
1.000000000000000000e+01,3.850975899195563884e-15,1.972754358072323410e-13,5.815076120091342171e-19,5.555535316406143062e-20
1.100000000000000000e+01,4.620700044657215004e-15,2.149297946102210922e-13,7.085693809972859064e-19,6.385959774498595035e-20
1.200000000000000000e+01,5.171620135223691159e-15,2.264591771822201461e-13,7.504536414977875401e-19,7.242334996906436585e-20
1.300000000000000000e+01,5.574918787884857722e-15,2.342165376228844918e-13,8.027668179250959203e-19,7.657547225952661368e-20
1.400000000000000000e+01,5.876656786165947572e-15,2.396416940506009334e-13,8.424472774849442016e-19,8.903183913091338125e-20
1.500000000000000000e+01,6.116111527895937987e-15,2.435269825788016339e-13,9.301296526155226935e-19,9.746583753341484886e-20
1.600000000000000000e+01,6.303593023341927765e-15,2.463688192945675345e-13,9.688587445561818406e-19,1.058998359359163165e-19
1.700000000000000000e+01,6.452275515248551944e-15,2.484908791172973904e-13,1.034129788809407441e-18,1.058998359359163165e-19
