time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture
2.653838937303275072e-06,2.653838937303275072e-06,2.800000000000000000e+01,2.800000000000035172e+01,2.549997253302530353e+00,2.550000000000000711e+00,2.800000000000035172e+01,2.549997253302530353e+00,2.800000000000000000e+01,2.549999999462785105e+00
5.307677874606550145e-06,2.653838937303275072e-06,2.800000000000000000e+01,2.800000000000110134e+01,2.549994511196996161e+00,2.549999999999999822e+00,2.800000000000110134e+01,2.549994511196996161e+00,2.800000000000000000e+01,2.549999998925570832e+00
1.083994066107287297e-05,5.532262786466322828e-06,2.800000000000000000e+01,2.800000000000373745e+01,2.549988808138319740e+00,2.549999999999999822e+00,2.800000000000373745e+01,2.549988808138319740e+00,2.800000000000000000e+01,2.549999997805680874e+00
1.637220344753919580e-05,5.532262786466322828e-06,2.800000000000000000e+01,2.800000000000785505e+01,2.549983124446353777e+00,2.549999999999999822e+00,2.800000000000785505e+01,2.549983124446353777e+00,2.800000000000000711e+01,2.549999996685793135e+00
2.190446623400551694e-05,5.532262786466321134e-06,2.800000000000000000e+01,2.800000000001335465e+01,2.549977460696825293e+00,2.549999999999999822e+00,2.800000000001335465e+01,2.549977460696825293e+00,2.800000000000000711e+01,2.549999995565908506e+00
3.489198402781609466e-05,1.298751779381057773e-05,2.800000000000000000e+01,2.800000000003094058e+01,2.549964243140356857e+00,2.549999999999999822e+00,2.800000000003094058e+01,2.549964243140356857e+00,2.800000000000000711e+01,2.549999992936880400e+00
4.787950182162667239e-05,1.298751779381057773e-05,2.800000000000000000e+01,2.800000000005435652e+01,2.549951134947008313e+00,2.549999999999999822e+00,2.800000000005435652e+01,2.549951134947008313e+00,2.800000000000001066e+01,2.549999990307866504e+00
6.086701961543725012e-05,1.298751779381057773e-05,2.800000000000000000e+01,2.800000000008269652e+01,2.549938134864662587e+00,2.549999999999999822e+00,2.800000000008269652e+01,2.549938134864662587e+00,2.800000000000002842e+01,2.549999987678865487e+00
8.924429511316525686e-05,2.837727549772800674e-05,2.800000000000000000e+01,2.800000000015900525e+01,2.549910099986942846e+00,2.549999999999999822e+00,2.800000000015900525e+01,2.549910099986942846e+00,2.800000000000005684e+01,2.549999981934637727e+00
1.176215706108932704e-04,2.837727549772801352e-05,2.800000000000000000e+01,2.800000000025116620e+01,2.549882561282295512e+00,2.549999999999999822e+00,2.800000000025116620e+01,2.549882561282295512e+00,2.800000000000008882e+01,2.549999976190472584e+00
1.459988461086212839e-04,2.837727549772801352e-05,2.800000000000000000e+01,2.800000000035661074e+01,2.549855505204436934e+00,2.549999999999999822e+00,2.800000000035661074e+01,2.549855505204436934e+00,2.800000000000013856e+01,2.549999970446369613e+00
1.743761216063492974e-04,2.837727549772801352e-05,2.800000000000000000e+01,2.800000000047393911e+01,2.549828918709719616e+00,2.549999999999999822e+00,2.800000000047393911e+01,2.549828918709719616e+00,2.800000000000019540e+01,2.549999964702327038e+00
2.325242767452873971e-04,5.814815513893809972e-05,2.800000000000000000e+01,2.800000000074761530e+01,2.549775855193867180e+00,2.549999999999999822e+00,2.800000000074761530e+01,2.549775855193867180e+00,2.800000000000033751e+01,2.549999952932339387e+00
2.906724318842254969e-04,5.814815513893809972e-05,2.800000000000000000e+01,2.800000000106011910e+01,2.549724608261447312e+00,2.549999999999999822e+00,2.800000000106011910e+01,2.549724608261447312e+00,2.800000000000052580e+01,2.549999941162594208e+00
3.488205870231635966e-04,5.814815513893809972e-05,2.800000000000000000e+01,2.800000000140691014e+01,2.549675080770357205e+00,2.549999999999999822e+00,2.800000000140691014e+01,2.549675080770357205e+00,2.800000000000075673e+01,2.549999929393083065e+00
4.069687421621016963e-04,5.814815513893809972e-05,2.800000000000000000e+01,2.800000000178500059e+01,2.549627181655000907e+00,2.549999999999999822e+00,2.800000000178500059e+01,2.549627181655000907e+00,2.800000000000102673e+01,2.549999917623799295e+00
5.130444305492798656e-04,1.060756883871781693e-04,2.800000000000000000e+01,2.800000000254756927e+01,2.549543718777819379e+00,2.549999999999999822e+00,2.800000000254756927e+01,2.549543718777819379e+00,2.800000000000163070e+01,2.549999896154461432e+00
6.191201189364580349e-04,1.060756883871781693e-04,2.800000000000000000e+01,2.800000000339615625e+01,2.549464915563393941e+00,2.549999999999999822e+00,2.800000000339615625e+01,2.549464915563393941e+00,2.800000000000237677e+01,2.549999874685811907e+00
7.251958073236362042e-04,1.060756883871781693e-04,2.800000000000000000e+01,2.800000000432278924e+01,2.549390345586481921e+00,2.549999999999999822e+00,2.800000000432278924e+01,2.549390345586481921e+00,2.800000000000325429e+01,2.549999853217812973e+00
8.312714957108143735e-04,1.060756883871781693e-04,2.800000000000000000e+01,2.800000000532100231e+01,2.549319626357267943e+00,2.549999999999999822e+00,2.800000000532100231e+01,2.549319626357267943e+00,2.800000000000428102e+01,2.549999831750429546e+00
9.373471840979925428e-04,1.060756883871781693e-04,2.800000000000000000e+01,2.800000000638586428e+01,2.549252414613305984e+00,2.549999999999999822e+00,2.800000000638586428e+01,2.549252414613305984e+00,2.800000000000543920e+01,2.549999810283631430e+00
1.055407273859192878e-03,1.180600897612003354e-04,2.800000000000000000e+01,2.800000000764474350e+01,2.549181359231831312e+00,2.549999999999999822e+00,2.800000000764474350e+01,2.549181359231831312e+00,2.800000000000689937e+01,2.549999786392174617e+00
1.173467363620393214e-03,1.180600897612003354e-04,2.800000000000000000e+01,2.800000000897699337e+01,2.549113889394059029e+00,2.549999999999999822e+00,2.800000000897699337e+01,2.549113889394059029e+00,2.800000000000852651e+01,2.549999762501370615e+00
1.291527453381593549e-03,1.180600897612003354e-04,2.800000000000000000e+01,2.800000001037872011e+01,2.549049668542211489e+00,2.549999999999999822e+00,2.800000001037872011e+01,2.549049668542211489e+00,2.800000000001032063e+01,2.549999738611189226e+00
1.409587543142793884e-03,1.180600897612003354e-04,2.800000000000000000e+01,2.800000001184654863e+01,2.548988397449236665e+00,2.549999999999999822e+00,2.800000001184654863e+01,2.548988397449236665e+00,2.800000000001229949e+01,2.549999714721599808e+00
1.527647632903994220e-03,1.180600897612003354e-04,2.800000000000000000e+01,2.800000001337766165e+01,2.548929809866804064e+00,2.549999999999999822e+00,2.800000001337766165e+01,2.548929809866804064e+00,2.800000000001444178e+01,2.549999690832576160e+00
