time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
5.500000000000000000e+01,1.639180007134639252e-14,2.569870483776590172e-13,4.684408706935467903e-18,3.023136696462865831e-19
5.600000000000000000e+01,1.639709920809283557e-14,2.569965643409896607e-13,4.739323091030433351e-18,3.064657919367488189e-19
5.700000000000000000e+01,1.640298713781110983e-14,2.570050229750613437e-13,4.814469090318279509e-18,3.128237291940191927e-19
5.800000000000000000e+01,1.640514604537447412e-14,2.570129529445034961e-13,4.864951787275756215e-18,3.190519126297125464e-19
5.900000000000000000e+01,1.640789374590966961e-14,2.570187682554277782e-13,4.942602653206530424e-18,3.232040349201748304e-19
6.000000000000000000e+01,1.640867880320543930e-14,2.570256408956110207e-13,5.040003429206546903e-18,3.274859110322139900e-19
6.100000000000000000e+01,9.057676663143289563e-12,8.364711513595326549e-13,5.117306940583321106e-18,3.328428178300527872e-19
6.200000000000000000e+01,8.939084730458381710e-12,8.364341448354690415e-13,5.188213934783135592e-18,3.395900165520539806e-19
6.300000000000000000e+01,8.813114829307831175e-12,8.362998640195813756e-13,5.316540179720842037e-18,3.417958315188620704e-19
6.400000000000000000e+01,8.622553161561888385e-12,8.358478557613765687e-13,5.391300814909776364e-18,3.438718926640931883e-19
6.500000000000000000e+01,8.459523453178588783e-12,8.350331835673489558e-13,5.431378681196627495e-18,3.459479538093243062e-19
6.600000000000000000e+01,8.306753266065054116e-12,8.339747969791314288e-13,5.511919777869243126e-18,3.501000760997865902e-19
6.700000000000000000e+01,8.112242563857065768e-12,8.318537944856605332e-13,5.564329295321278982e-18,3.501000760997865902e-19
6.800000000000000000e+01,7.906549898056783521e-12,8.290719612053405083e-13,5.599782792421185840e-18,3.625564429711733457e-19
6.900000000000000000e+01,7.766500779363900898e-12,8.261167259265512832e-13,5.652192309873222466e-18,3.708606875520978654e-19
7.000000000000000000e+01,7.522970510815083676e-12,8.207581812421492448e-13,5.723484668171948012e-18,3.708606875520978654e-19
7.100000000000000000e+01,7.309059668978360383e-12,8.146732513568426343e-13,5.788225836789170135e-18,3.708606875520978654e-19
7.200000000000000000e+01,7.224722533808418727e-12,8.111037077785984357e-13,5.832928072262965538e-18,3.791649321330223370e-19
7.300000000000000000e+01,7.242645391870839123e-12,8.102028632499657030e-13,5.900752153671483072e-18,3.791649321330223370e-19
7.400000000000000000e+01,7.313443428917937684e-12,8.112052113874584307e-13,6.051814880444999818e-18,3.916212990044091888e-19
7.500000000000000000e+01,7.361181192959099441e-12,8.118491249061641939e-13,6.147770541074096357e-18,3.939568677927942025e-19
7.600000000000000000e+01,7.385892441458040590e-12,8.120954826235015595e-13,6.190931320152244439e-18,4.022611123737186741e-19
7.700000000000000000e+01,7.470154996184884778e-12,8.135842022201152561e-13,6.234092099230391751e-18,4.022611123737186741e-19
7.800000000000000000e+01,7.624375576652353194e-12,8.165859599862986371e-13,6.301916180638909285e-18,4.105653569546431938e-19
7.900000000000000000e+01,7.789689016709047898e-12,8.201237836867740241e-13,6.394403564377797812e-18,4.188696015355677136e-19
8.000000000000000000e+01,7.914520192252085363e-12,8.232481916469967087e-13,6.406735215542981768e-18,4.230217238260299494e-19
8.100000000000000000e+01,7.993421983234765571e-12,8.257551193199874377e-13,6.437564343455944354e-18,4.354780906974168012e-19
8.200000000000000000e+01,8.052287541914813184e-12,8.279797400808362489e-13,6.520802988820943566e-18,4.458583964235724388e-19
8.300000000000000000e+01,8.118984047120164356e-12,8.304813811075322770e-13,6.667241346407516040e-18,4.458583964235724388e-19
8.400000000000000000e+01,8.256448757195373648e-12,8.356200013060709593e-13,6.704236299903070989e-18,4.458583964235724388e-19
8.500000000000000000e+01,8.415462897510813030e-12,8.421109456268176506e-13,6.727358145837793891e-18,4.479344575688035086e-19
8.600000000000000000e+01,8.548457098815262540e-12,8.481641556343555506e-13,6.850674657489643463e-18,4.562387021497280764e-19
8.700000000000000000e+01,8.655881198939198576e-12,8.537595420727643112e-13,6.867630677841773231e-18,4.572767327223435632e-19
8.800000000000000000e+01,8.748822169542128142e-12,8.596827005814502859e-13,6.966283887163254122e-18,4.738852218841926026e-19
8.900000000000000000e+01,8.813979569919121169e-12,8.643423506256807220e-13,7.142009916267139550e-18,4.759612830294237687e-19
