radius_cm,C
0.0028320312500000003,0.14999992700325529
0.0028808593750000002,0.14999992446442462
0.0029296875,0.14999992188219505
0.0029785156249999998,0.14999991925656661
0.0030273437500000001,0.14999991658753925
0.0030761718749999999,0.14999991387511294
0.0031250000000000002,0.14999991111928765
0.003173828125,0.14999990832006349
0.0032226562500000003,0.14999990547744038
0.0032714843750000001,0.14999990259141835
0.0033203125000000003,0.14999989966199739
0.0033691406250000002,0.1499998966891774
0.0034179687500000004,0.14999989367295849
0.0034667968750000003,0.1499998906133406
0.0035156250000000005,0.14999988751032378
0.0035644531249999999,0.14999988436390799
0.0036132812499999997,0.14999988117409313
0.003662109375,0.14999987794087935
0.0037109374999999998,0.14999987466426659
0.0037597656250000001,0.14999987134425477
0.0038085937499999999,0.14999986798084397
0.0038574218750000002,0.14999986457403419
0.00390625,0.14999986112382538
0.0039550781249999998,0.1499998576302175
0.0040039062500000005,0.14999985409321068
0.0040527343750000003,0.14999985051280471
0.0041015625000000002,0.14999984688899975
0.004150390625,0.14999984322179577
0.0041992187500000007,0.1499998395111927
0.0042480468750000005,0.14999983575719056
0.0042968749999999995,0.14999983195978936
0.0043457031250000002,0.14999982811898907
0.00439453125,0.14999982423478969
0.0044433593749999998,0.14999982030719122
0.0044921874999999997,0.14999981633619369
0.0045410156250000003,0.14999981232179704
0.0045898437500000002,0.14999980826400125
0.004638671875,0.14999980416280628
0.0046874999999999998,0.14999980001821228
0.0047363281250000005,0.14999979583021911
0.0047851562500000003,0.14999979159882679
0.0048339843750000002,0.14999978732403529
0.0048828125,0.14999978300584466
0.0049316406250000007,0.1499997786442549
0.0049804687500000005,0.14999977423926589
0.0050292968750000003,0.14999976979087776
0.0050781250000000002,0.1499997652990904
0.005126953125,0.14999976076390381
0.0051757812499999998,0.14999975618531805
0.0052246093749999997,0.14999975156333309
0.0052734375000000003,0.14999974689794882
0.0053222656250000002,0.1499997421891654
0.00537109375,0.14999973743698267
0.0054199218749999998,0.14999973264140073
0.0054687500000000005,0.14999972780241955
0.0055175781250000003,0.1499997229200391
0.0055664062500000002,0.14999971799425929
0.005615234375,0.14999971302508025
0.0056640625000000007,0.1499997080125019
0.0057128906250000005,0.14999970295652426
0.0057617187500000003,0.14999969785714731
0.0058105468750000002,0.149999692714371
0.005859375,0.14999968752819534
0.0059082031249999998,0.14999968229862037
0.0059570312499999997,0.14999967702564607
0.0060058593750000003,0.14999967170927239
0.0060546875000000002,0.14999966634949929
0.006103515625,0.14999966094632686
0.0061523437499999998,0.14999965549975502
0.0062011718749999997,0.14999965000978374
0.0062500000000000003,0.14999964447641312
0.0062988281250000002,0.14999963889964302
0.00634765625,0.14999963327947347
0.0063964843750000007,0.14999962761590457
0.0064453125000000005,0.14999962190893609
0.0064941406250000003,0.14999961615856824
0.0065429687500000002,0.14999961036480086
0.006591796875,0.149999604527634
0.0066406250000000007,0.14999959864706769
0.0066894531250000005,0.14999959272310179
0.0067382812500000003,0.14999958675573644
0.006787109375000001,0.14999958074497149
0.0068359375000000009,0.14999957469080707
0.0068847656250000007,0.14999956859324309
0.0069335937500000005,0.14999956245227949
0.0069824218750000003,0.14999955626791636
0.007031250000000001,0.14999955004015364
0.0070800781249999991,0.14999954376899133
0.0071289062499999998,0.1499995374544294
0.0071777343749999997,0.14999953109646783
0.0072265624999999995,0.14999952469510663
0.0072753906249999993,0.14999951825034583
0.00732421875,0.14999951176218532
0.0073730468749999998,0.14999950523062514
0.0074218749999999997,0.14999949865566528
0.0074707031249999995,0.14999949203730578
0.0075195312500000002,0.14999948537554653
0.007568359375,0.14999947867038757
0.0076171874999999998,0.14999947192182886
0.0076660156249999997,0.14999946512987042
0.0077148437500000003,0.14999945829451225
0.0077636718750000002,0.14999945141575433
0.0078125,0.14999944449359659
0.0078613281250000007,0.14999943752803907
0.0079101562499999997,0.14999943051908171
0.0079589843750000003,0.14999942346672457
0.008007812500000001,0.14999941637096764
0.008056640625,0.14999940923181082
0.0081054687500000007,0.14999940204925413
0.0081542968749999997,0.14999939482329752
0.0082031250000000003,0.14999938755394113
0.008251953125000001,0.14999938024118478
0.00830078125,0.14999937288502854
0.0083496093750000007,0.14999936548547235
0.0083984375000000014,0.14999935804251627
0.0084472656250000003,0.14999935055616015
0.008496093750000001,0.14999934302640416
0.008544921875,0.14999933545324814
0.008593749999999999,0.14999932783669218
0.0086425781249999997,0.14999932017673612
0.0086914062500000003,0.14999931247338011
0.0087402343749999993,0.14999930472662407
0.0087890625,0.14999929693646796
0.008837890624999999,0.14999928910291177
0.0088867187499999997,0.14999928122595546
0.0089355468750000003,0.14999927330559912
0.0089843749999999993,0.14999926534184269
0.009033203125,0.14999925733468608
0.0090820312500000007,0.14999924928412936
0.0091308593749999997,0.14999924119017247
0.0091796875000000003,0.14999923305281543
0.0092285156249999993,0.14999922487205819
0.00927734375,0.14999921664790078
0.0093261718750000007,0.14999920838034314
0.0093749999999999997,0.14999920006938525
0.0094238281250000003,0.14999919171502718
0.009472656250000001,0.14999918331726877
0.009521484375,0.14999917487611011
0.0095703125000000007,0.1499991663915512
0.0096191406249999997,0.14999915786359203
0.0096679687500000003,0.14999914929223238
0.009716796875000001,0.14999914067747253
0.009765625,0.14999913201931223
0.0098144531250000007,0.14999912331775167
0.0098632812500000014,0.14999911457279066
0.0099121093750000003,0.14999910578442924
0.009960937500000001,0.14999909695266742
0.010009765625,0.14999908807750517
0.010058593750000001,0.14999907915894248
0.010107421875000001,0.14999907019697931
0.01015625,0.14999906119161563
0.010205078124999999,0.14999905214285147
0.01025390625,0.14999904305068681
0.010302734374999999,0.14999903391512165
0.0103515625,0.14999902473615589
0.010400390625,0.14999901551378952
0.010449218749999999,0.14999900624802265
0.010498046875,0.14999899693885513
0.010546875000000001,0.14999898758628705
0.010595703125,0.14999897819031829
0.01064453125,0.14999896875094887
0.010693359374999999,0.14999895926817877
0.0107421875,0.149998949742008
0.010791015625000001,0.14999894017243653
0.01083984375,0.14999893055946442
0.010888671875,0.14999892090309144
0.010937500000000001,0.14999891120331774
0.010986328125,0.14999890146014327
0.011035156250000001,0.149998891673568
0.011083984375,0.14999888184359195
0.0111328125,0.14999887197021505
0.011181640625000001,0.14999886205343729
0.01123046875,0.14999885209325869
0.011279296875000001,0.1499988420896792
0.011328125000000001,0.14999883204269879
0.011376953125,0.14999882195231748
0.011425781250000001,0.14999881181853517
0.011474609375,0.14999880164135196
0.011523437500000001,0.14999879142076777
0.011572265625000001,0.14999878115678256
0.01162109375,0.14999877084939633
0.011669921875000001,0.14999876049860905
0.01171875,0.14999875010442076
0.011767578124999999,0.14999873966683144
0.01181640625,0.14999872918584095
0.011865234375,0.1499987186614494
0.011914062499999999,0.14999870809365667
0.011962890625,0.14999869748246278
0.012011718750000001,0.14999868682786774
0.012060546875,0.14999867612987156
0.012109375,0.14999866538847412
0.012158203124999999,0.14999865460367545
0.01220703125,0.14999864377547556
0.012255859375000001,0.14999863290387436
0.0123046875,0.1499986219888719
0.012353515625,0.14999861103046816
0.012402343749999999,0.14999860002866305
0.012451171875,0.14999858898345658
0.012500000000000001,0.14999857789484874
0.012548828125,0.14999856676283957
0.01259765625,0.14999855558742892
0.012646484375000001,0.1499985443686169
0.0126953125,0.14999853310640338
0.012744140625000001,0.14999852180078838
0.012792968750000001,0.1499985104517719
0.012841796875,0.14999849905935389
0.012890625000000001,0.1499984876235344
0.012939453125,0.14999847614431333
0.012988281250000001,0.1499984646216907
0.013037109375000001,0.14999845305566642
0.0130859375,0.14999844144624053
0.013134765625000001,0.14999842979341302
0.01318359375,0.14999841809718381
0.013232421875000001,0.14999840635755299
0.013281250000000001,0.14999839457452038
0.013330078125,0.14999838274808608
0.013378906250000001,0.14999837087825005
0.013427734375000002,0.14999835896501221
0.013476562500000001,0.14999834700837258
0.013525390625000001,0.14999833500833115
0.013574218750000002,0.14999832296488788
0.013623046875000001,0.14999831087804275
0.013671875000000002,0.14999829874779574
0.013720703125000001,0.14999828657414685
0.013769531250000001,0.14999827435709595
0.013818359375000002,0.14999826209664313
0.013867187500000001,0.14999824979278836
0.013916015625000002,0.14999823744553162
0.013964843750000001,0.14999822505487284
0.014013671875000001,0.149998212620812
0.014062500000000002,0.14999820014334916
0.014111328124999999,0.14999818762248418
0.014160156249999998,0.14999817505821711
0.014208984374999999,0.14999816245054787
0.0142578125,0.14999814979947651
0.014306640624999999,0.14999813710500295
0.014355468749999999,0.1499981243671272
0.014404296875,0.14999811158584925
0.014453124999999999,0.14999809876116899
0.014501953125,0.14999808589308652
0.014550781249999999,0.14999807298160167
0.014599609374999999,0.14999806002671459
0.0146484375,0.14999804702842512
0.014697265624999999,0.14999803398673323
0.01474609375,0.149998020901639
0.014794921875,0.1499980077731424
0.014843749999999999,0.14999799460124327
0.014892578125,0.14999798138594178
0.014941406249999999,0.1499979681272377
0.014990234375,0.14999795482513112
0.0150390625,0.14999794147962206
0.015087890624999999,0.14999792809071036
0.01513671875,0.1499979146583961
0.015185546875000001,0.14999790118267928
0.015234375,0.14999788766355979
0.015283203125,0.14999787410103765
0.015332031249999999,0.14999786049511282
0.015380859375,0.14999784684578521
0.015429687500000001,0.14999783315305493
0.015478515625,0.14999781941692183
0.01552734375,0.14999780563738599
0.015576171875000001,0.14999779181444736
0.015625,0.14999777794810581
0.015673828125000001,0.14999776403836146
0.015722656250000001,0.14999775008521421
0.015771484375000002,0.14999773608866399
0.015820312499999999,0.14999772204871092
0.015869140625,0.14999770796535483
0.015917968750000001,0.14999769383859576
0.015966796875000001,0.14999767966843361
0.016015625000000002,0.14999766545486851
0.016064453124999999,0.14999765119790029
0.01611328125,0.14999763689752899
0.016162109375000001,0.14999762255375451
0.016210937500000001,0.1499976081665769
0.016259765625000002,0.14999759373599614
0.016308593749999999,0.14999757926201215
0.016357421875,0.14999756474462497
0.016406250000000001,0.14999755018383451
0.016455078125000001,0.14999753557964077
0.016503906250000002,0.14999752093204369
0.016552734375000003,0.1499975062410433
0.0166015625,0.14999749150663952
0.016650390625000001,0.14999747672883235
0.016699218750000001,0.14999746190762178
0.016748046875000002,0.14999744704300774
0.016796875000000003,0.14999743213499023
0.016845703125,0.14999741718356926
0.016894531250000001,0.14999740218874466
0.016943359375000001,0.14999738715051661
0.016992187500000002,0.14999737206888492
0.017041015625000003,0.14999735694384966
0.01708984375,0.14999734177541071
0.017138671875000001,0.1499973265635681
0.017187499999999998,0.14999731130832181
0.017236328124999999,0.14999729600967182
0.017285156249999999,0.14999728066761803
0.017333984375,0.14999726528216042
0.017382812500000001,0.14999724985329904
0.017431640624999998,0.14999723438103385
0.017480468749999999,0.1499972188653648
0.017529296874999999,0.14999720330629179
0.017578125,0.1499971877038149
0.017626953125000001,0.14999717205793406
0.017675781249999998,0.14999715636864921
0.017724609374999999,0.1499971406359604
0.017773437499999999,0.14999712485986752
0.017822265625,0.14999710904037059
0.017871093750000001,0.14999709317746951
0.017919921875000001,0.14999707727116435
0.017968749999999999,0.14999706132145502
0.018017578124999999,0.14999704532834149
0.01806640625,0.14999702929182371
0.018115234375000001,0.14999701321190176
0.018164062500000001,0.14999699708857553
0.018212890624999999,0.14999698092184494
0.018261718749999999,0.14999696471171006
0.018310546875,0.1499969484581708
0.018359375000000001,0.14999693216122714
0.018408203125000001,0.14999691582087907
0.018457031249999999,0.1499968994371266
0.018505859374999999,0.14999688300996955
0.0185546875,0.14999686653940805
0.018603515625000001,0.14999685002544191
0.018652343750000001,0.1499968334680713
0.018701171874999999,0.14999681686729605
0.018749999999999999,0.14999680022311615
0.018798828125,0.14999678353553159
0.018847656250000001,0.14999676680454233
0.018896484375000001,0.14999675003014831
0.018945312500000002,0.14999673321234958
0.018994140624999999,0.149996716351146
0.01904296875,0.14999669944653768
0.019091796875000001,0.14999668249852449
0.019140625000000001,0.14999666550710636
0.019189453125000002,0.14999664847228336
0.019238281249999999,0.14999663139405534
0.019287109375,0.14999661427242247
0.019335937500000001,0.1499965971073845
0.019384765625000001,0.14999657989894152
0.019433593750000002,0.14999656264709341
0.019482421875000003,0.14999654535184029
0.01953125,0.14999652801318197
0.019580078125000001,0.14999651063111852
0.019628906250000001,0.14999649320564978
0.019677734375000002,0.14999647573677591
0.019726562500000003,0.14999645822449673
0.019775390625,0.14999644066881221
0.019824218750000001,0.14999642306972244
0.019873046875000001,0.14999640542722728
0.019921875000000002,0.14999638774132662
0.019970703125000003,0.14999637001202065
0.02001953125,0.14999635223930927
0.020068359375000001,0.14999633442319227
0.020117187500000001,0.1499963165636698
0.020166015625000002,0.14999629866074174
0.020214843750000003,0.14999628071440815
0.020263671875,0.1499962627246689
0.020312500000000001,0.14999624469152398
0.020361328124999998,0.14999622661497336
0.020410156249999999,0.14999620849501705
0.020458984374999999,0.14999619033165498
0.0205078125,0.14999617212488708
0.020556640625000001,0.14999615387471341
0.020605468749999998,0.14999613558113381
0.020654296874999999,0.14999611724414838
0.020703124999999999,0.149996098863757
0.020751953125,0.14999608043995966
0.020800781250000001,0.14999606197275631
0.020849609374999998,0.14999604346214698
0.020898437499999999,0.14999602490813152
0.020947265624999999,0.14999600631071
0.02099609375,0.14999598766988237
0.021044921875000001,0.14999596898564849
0.021093750000000001,0.14999595025800846
0.021142578124999999,0.14999593148696228
0.021191406249999999,0.14999591267250972
0.021240234375,0.14999589381465092
0.021289062500000001,0.1499958749133857
0.021337890625000001,0.1499958559687142
0.021386718749999999,0.14999583698063623
0.021435546874999999,0.14999581794915184
0.021484375,0.14999579887426095
0.021533203125000001,0.14999577975596359
0.021582031250000001,0.14999576059425962
0.021630859374999999,0.14999574138914917
0.021679687499999999,0.149995722140632
0.021728515625,0.14999570284870817
0.021777343750000001,0.14999568351337772
0.021826171875000001,0.14999566413464049
0.021875000000000002,0.14999564471249652
0.021923828124999999,0.14999562524694574
0.02197265625,0.14999560573798817
0.022021484375000001,0.14999558618562367
0.022070312500000001,0.14999556658985233
0.022119140625000002,0.14999554695067396
0.022167968749999999,0.14999552726808868
0.022216796875,0.1499955075420964
0.022265625000000001,0.149995487772697
0.022314453125000001,0.14999546795989055
0.022363281250000002,0.14999544810367693
0.022412109374999999,0.14999542820405626
0.0224609375,0.14999540826102831
0.022509765625000001,0.14999538827459316
0.022558593750000001,0.14999536824475071
0.022607421875000002,0.14999534817150098
0.022656250000000003,0.14999532805484384
0.022705078125,0.14999530789477938
0.022753906250000001,0.14999528769130754
0.022802734375000001,0.14999526744442818
0.022851562500000002,0.14999524715414131
0.022900390625000003,0.14999522682044694
0.02294921875,0.14999520644334499
0.022998046875000001,0.14999518602283546
0.023046875000000001,0.14999516555891826
0.023095703125000002,0.14999514505159339
0.023144531250000003,0.14999512450086078
0.023193359375,0.14999510390672047
0.023242187500000001,0.14999508326917232
0.023291015625000001,0.14999506258821635
0.023339843750000002,0.14999504186385249
0.023388671875000003,0.14999502109608073
0.0234375,0.14999500028490101
0.023486328125000001,0.14999497943031334
0.023535156249999998,0.14999495853231762
0.023583984374999999,0.14999493759091384
0.023632812499999999,0.14999491660610195
0.023681640625,0.14999489557788195
0.023730468750000001,0.14999487450625376
0.023779296874999998,0.14999485339121735
0.023828124999999999,0.14999483223277266
0.023876953124999999,0.14999481103091969
0.02392578125,0.14999478978565836
0.023974609375000001,0.1499947684969887
0.024023437500000001,0.1499947471649106
0.024072265624999999,0.14999472578942399
0.024121093749999999,0.149994704370529
0.024169921875,0.14999468290822543
0.024218750000000001,0.1499946614025133
0.024267578125000001,0.14999463985339254
0.024316406249999999,0.14999461826086316
0.024365234374999999,0.14999459662492512
0.0244140625,0.14999457494557822
0.024462890625000001,0.14999455322282262
0.024511718750000001,0.14999453145665825
0.024560546874999999,0.14999450964708497
0.024609374999999999,0.14999448779410288
0.024658203125,0.14999446589771173
0.024707031250000001,0.14999444395791167
0.024755859375000001,0.14999442197470264
0.024804687499999999,0.14999439994808453
0.024853515624999999,0.14999437787805731
0.02490234375,0.149994355764621
0.024951171875000001,0.14999433360777542
0.025000000000000001,0.1499943114075207
0.025048828125000002,0.14999428916385676
0.025097656249999999,0.14999426687678349
0.025146484375,0.14999424454630086
0.025195312500000001,0.14999422217240882
0.025244140625000001,0.14999419975510739
0.025292968750000002,0.14999417729439649
0.025341796874999999,0.14999415479027614
0.025390625,0.14999413224274619
0.025439453125000001,0.14999410965180671
0.025488281250000001,0.14999408701745756
0.025537109375000002,0.14999406433969872
0.025585937500000003,0.14999404161853017
0.025634765625,0.14999401885395192
0.025683593750000001,0.14999399604596381
0.025732421875000001,0.14999397319456595
0.025781250000000002,0.14999395029975809
0.025830078125000003,0.14999392736154035
0.02587890625,0.1499939043799127
0.025927734375000001,0.14999388135487499
0.025976562500000001,0.14999385828642731
0.026025390625000002,0.14999383517456941
0.026074218750000003,0.14999381201930145
0.026123046875,0.14999378882062328
0.026171875000000001,0.14999376557853497
0.026220703125000001,0.1499937422930363
0.026269531250000002,0.14999371896412739
0.026318359375000003,0.14999369559180811
0.0263671875,0.14999367217607845
0.026416015625000001,0.14999364871693832
0.026464843750000001,0.14999362521438769
0.026513671875000002,0.1499936016684266
0.026562500000000003,0.14999357807905492
0.026611328125000003,0.14999355444627266
0.026660156250000001,0.14999353077007971
0.026708984375000001,0.14999350705047612
0.026757812500000002,0.14999348328746173
0.026806640625000003,0.14999345948103651
0.026855468750000003,0.1499934356312006
0.026904296875000001,0.14999341173795375
0.026953125000000001,0.14999338780129595
0.027001953125000002,0.14999336382122724
0.027050781250000003,0.14999333979774748
0.027099609375000003,0.1499933157308567
0.027148437500000004,0.14999329162055483
0.027197265625000001,0.14999326746684186
0.027246093750000002,0.14999324326971761
0.027294921875000003,0.14999321902918225
0.027343750000000003,0.14999319474523551
0.027392578125000004,0.14999317041787752
0.027441406250000001,0.14999314604710817
0.027490234375000002,0.14999312163292738
0.027539062500000003,0.14999309717533518
0.027587890625000003,0.14999307267433146
0.027636718750000004,0.14999304812991623
0.027685546875000001,0.14999302354208938
0.027734375000000002,0.14999299891085091
0.027783203125000003,0.14999297423620078
0.027832031250000003,0.14999294951813888
0.027880859375000004,0.1499929247566652
0.027929687500000001,0.14999289995177978
0.027978515625000002,0.14999287510348253
0.028027343750000003,0.14999285021177328
0.028076171875000003,0.14999282527665211
0.028125000000000004,0.14999280029811893
0.028173828124999998,0.14999277527617375
0.028222656249999999,0.14999275021081646
0.028271484374999999,0.149992725102047
0.028320312499999997,0.14999269994986539
0.028369140624999997,0.14999267475427155
0.028417968749999998,0.14999264951526547
0.028466796874999999,0.14999262423284698
0.028515624999999999,0.14999259890701616
0.028564453125,0.14999257353777296
0.028613281249999997,0.14999254812511731
0.028662109374999998,0.14999252266904908
0.028710937499999999,0.14999249716956836
0.028759765624999999,0.14999247162667501
0.02880859375,0.14999244604036902
0.028857421874999997,0.14999242041065033
0.028906249999999998,0.14999239473751894
0.028955078124999999,0.14999236902097468
0.029003906249999999,0.14999234326101762
0.029052734375,0.14999231745764766
0.029101562499999997,0.1499922916108648
0.029150390624999998,0.14999226572066895
0.029199218749999999,0.14999223978706006
0.029248046874999999,0.14999221381003808
0.029296875,0.14999218778960302
0.029345703124999997,0.14999216172575472
0.029394531249999998,0.1499921356184932
0.029443359374999999,0.14999210946781846
0.029492187499999999,0.14999208327373045
0.029541015625,0.14999205703622898
0.029589843750000001,0.14999203075531414
0.029638671874999998,0.14999200443098581
0.029687499999999999,0.14999197806324399
0.029736328124999999,0.14999195165208859
0.02978515625,0.14999192519751964
0.029833984375000001,0.14999189869953702
0.029882812499999998,0.14999187215814064
0.029931640624999999,0.14999184557333053
0.029980468749999999,0.1499918189451066
0.030029296875,0.14999179227346884
0.030078125000000001,0.14999176555841717
0.030126953125000001,0.14999173879995159
0.030175781249999999,0.14999171199807199
0.030224609374999999,0.14999168515277833
0.0302734375,0.14999165826407052
0.030322265625000001,0.14999163133194862
0.030371093750000001,0.14999160435641251
0.030419921874999999,0.14999157733746218
0.030468749999999999,0.14999155027509747
0.030517578125,0.14999152316931849
0.030566406250000001,0.14999149602012507
0.030615234375000001,0.14999146882751721
0.030664062499999999,0.14999144159149488
0.030712890624999999,0.14999141431205795
0.03076171875,0.14999138698920647
0.030810546875000001,0.1499913596229403
0.030859375000000001,0.14999133221325944
0.030908203124999999,0.1499913047601639
0.030957031249999999,0.14999127726365344
0.031005859375,0.14999124972372821
0.031054687500000001,0.14999122214038804
0.031103515625000001,0.14999119451363294
0.031152343750000002,0.14999116684346286
0.031201171874999999,0.14999113912987766
0.03125,0.14999111137287738
0.031298828124999997,0.14999108357246196
0.031347656250000001,0.14999105572863133
0.031396484374999999,0.14999102784138546
0.031445312500000003,0.14999099991072423
0.031494140625,0.14999097193664765
0.031542968750000004,0.1499909439191556
0.031591796875000001,0.14999091585824814
0.031640624999999999,0.14999088775392519
0.031689453125000003,0.14999085960618666
0.03173828125,0.14999083141503247
0.031787109375000004,0.14999080318046268
0.031835937500000001,0.14999077490247706
0.031884765624999999,0.14999074658107572
0.031933593750000003,0.14999071821625853
0.031982421875,0.14999068980802549
0.032031250000000004,0.14999066135637654
0.032080078125000001,0.14999063286131151
0.032128906249999999,0.14999060432283051
0.032177734375000003,0.14999057574093341
0.0322265625,0.1499905471156201
0.032275390625000004,0.14999051844689065
0.032324218750000001,0.14999048973474496
0.032373046874999999,0.14999046097918295
0.032421875000000003,0.14999043218020458
0.032470703125,0.1499904033378098
0.032519531250000004,0.14999037445199853
0.032568359375000001,0.14999034552277074
0.032617187499999999,0.14999031655012643
0.032666015625000003,0.14999028753406543
0.03271484375,0.1499902584745878
0.032763671875000004,0.14999022937169346
0.032812500000000001,0.14999020022538234
0.032861328125000006,0.14999017103565437
0.032910156250000003,0.14999014180250941
0.032958984375,0.14999011252594766
0.033007812500000004,0.14999008320596877
0.033056640625000001,0.14999005384257294
0.033105468750000006,0.14999002443575993
0.033154296875000003,0.14998999498552976
0.033203125,0.1499899654918824
0.033251953125000004,0.14998993595481777
0.033300781250000001,0.14998990637433582
0.033349609375000006,0.14998987675043646
0.033398437500000003,0.14998984708311972
0.033447265625,0.14998981737238545
0.033496093750000004,0.14998978761823362
0.033544921875000001,0.1499897578206642
0.033593750000000006,0.14998972797967713
0.033642578125000003,0.14998969809527238
0.03369140625,0.14998966816744982
0.033740234375000004,0.14998963819620947
0.033789062500000001,0.14998960818155119
0.033837890625000006,0.1499895781234751
0.033886718750000003,0.14998954802198089
0.033935546875,0.14998951787706877
0.033984375000000004,0.1499894876887384
0.034033203125000001,0.14998945745698999
0.034082031250000006,0.14998942718182337
0.034130859375000003,0.14998939686323845
0.0341796875,0.14998936650123518
0.034228515625000004,0.14998933609581361
0.034277343750000001,0.14998930564697355
0.034326171875000006,0.14998927515471502
0.034374999999999996,0.14998924461903798
0.034423828125,0.14998921403994228
0.034472656249999997,0.1499891834174279
0.034521484375000001,0.14998915275149491
0.034570312499999999,0.14998912204214307
0.034619140624999996,0.14998909128937246
0.03466796875,0.14998906049318289
0.034716796874999997,0.14998902965357444
0.034765625000000001,0.149988998770547
0.034814453124999999,0.14998896784410051
0.034863281249999996,0.14998893687423487
0.034912109375,0.14998890586095007
0.034960937499999997,0.14998887480424603
0.035009765625000001,0.14998884370412272
0.035058593749999999,0.14998881256058008
0.035107421874999996,0.14998878137361801
0.03515625,0.14998875014323651
0.035205078124999997,0.14998871886943552
0.035253906250000001,0.14998868755221492
0.035302734374999999,0.14998865619157467
0.035351562499999996,0.14998862478751476
0.035400390625,0.14998859334003517
0.035449218749999997,0.14998856184913573
0.035498046875000001,0.1499885303148164
0.035546874999999999,0.14998849873707717
0.035595703124999996,0.14998846711591801
0.03564453125,0.14998843545133878
0.035693359374999997,0.14998840374333947
0.035742187500000001,0.14998837199191992
0.035791015624999999,0.14998834019708024
0.035839843750000003,0.14998830835882032
0.035888671875,0.14998827647714
0.035937499999999997,0.14998824455203935
0.035986328125000001,0.14998821258351822
0.036035156249999999,0.14998818057157659
0.036083984375000003,0.14998814851621442
0.0361328125,0.14998811641743159
0.036181640624999997,0.14998808427522808
0.036230468750000001,0.14998805208960389
0.036279296874999999,0.14998801986055885
0.036328125000000003,0.1499879875880929
0.036376953125,0.14998795527220615
0.036425781249999997,0.14998792291289834
0.036474609375000001,0.14998789051016953
0.036523437499999999,0.14998785806401957
0.036572265625000003,0.14998782557444845
0.03662109375,0.14998779304145621
0.036669921874999997,0.14998776046504253
0.036718750000000001,0.14998772784520764
0.036767578124999999,0.14998769518195135
0.036816406250000003,0.14998766247527356
0.036865234375,0.14998762972517427
0.036914062499999997,0.14998759693165339
0.036962890625000001,0.14998756409471087
0.037011718749999999,0.1499875312143466
0.037060546875000003,0.14998749829056068
0.037109375,0.14998746532335286
0.037158203124999997,0.14998743231272313
0.037207031250000001,0.14998739925867152
0.037255859374999999,0.14998736616119787
0.037304687500000003,0.14998733302030215
0.037353515625,0.14998729983598427
0.037402343749999997,0.1499872666082443
0.037451171875000001,0.14998723333708205
0.037499999999999999,0.14998720002249744
0.037548828125000003,0.1499871666644905
0.03759765625,0.14998713326306112
0.037646484375000004,0.14998709981820924
0.037695312500000001,0.14998706632993483
0.037744140624999999,0.14998703279823769
0.037792968750000003,0.14998699922311801
0.037841796875,0.1499869656045755
0.037890625000000004,0.14998693194261023
0.037939453125000001,0.14998689823722211
0.037988281249999999,0.14998686448841098
0.038037109375000003,0.14998683069617696
0.0380859375,0.14998679686051974
0.038134765625000004,0.14998676298143954
0.038183593750000001,0.14998672905893606
0.038232421874999999,0.14998669509300946
0.038281250000000003,0.14998666108365949
0.038330078125,0.14998662703088614
0.038378906250000004,0.14998659293468938
0.038427734375000001,0.14998655879506914
0.038476562499999999,0.1499865246120253
0.038525390625000003,0.14998649038555786
