time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
5.800000000000000000e+01,7.185236899531740199e-16,2.871759133794443462e-14,4.618691473636715590e-18,2.909603567698821492e-19
5.900000000000000000e+01,7.012524294462416953e-16,2.869750208202421888e-14,4.692296016528914428e-18,2.966695249192677114e-19
6.000000000000000000e+01,6.886915127139272235e-16,2.868375680165775913e-14,4.755110364651575089e-18,3.003026319234222038e-19
6.100000000000000000e+01,8.687367491900631891e-13,8.549300055624314117e-14,4.825824582718901178e-18,3.044709734415815852e-19
6.200000000000000000e+01,8.439204992778126477e-13,8.548189859902408238e-14,4.910219320380636651e-18,3.065470345868127031e-19
6.300000000000000000e+01,8.164668493804240030e-13,8.544594940421949243e-14,4.960123971189744456e-18,3.119966950930444658e-19
6.400000000000000000e+01,8.172727106945315581e-13,8.543273278848251287e-14,4.984016545322291018e-18,3.213389702465845204e-19
6.500000000000000000e+01,8.291726091838078660e-13,8.543749077014782198e-14,5.074191744467706254e-18,3.223770008192001034e-19
6.600000000000000000e+01,8.439454248469533488e-13,8.544594940421949243e-14,5.122073233757525988e-18,3.235447852133926103e-19
6.700000000000000000e+01,8.608585029626907186e-13,8.546921064791658301e-14,5.177565664000858796e-18,3.276969075038548461e-19
6.800000000000000000e+01,8.744089844163228076e-13,8.549564387939054213e-14,5.255794576080001135e-18,3.276969075038548461e-19
6.900000000000000000e+01,8.864078001248662039e-13,8.553053574493617170e-14,5.398957338825821128e-18,3.341845985827020955e-19
7.000000000000000000e+01,9.047981598069182230e-13,8.559714748825056231e-14,5.544624968214569942e-18,3.352226291553177267e-19
7.100000000000000000e+01,9.148865385862060546e-13,8.565635792675224285e-14,5.630946526370865335e-18,3.352226291553177267e-19
7.200000000000000000e+01,9.301052667933487474e-13,8.575786153561227564e-14,5.704936433361976003e-18,3.476789960267044822e-19
7.300000000000000000e+01,9.481823886143886564e-13,8.590588763186646437e-14,5.852916247344196568e-18,3.523501336034745095e-19
7.400000000000000000e+01,9.598177227949906824e-13,8.604228310627212674e-14,5.883745375257159153e-18,3.565022558939367453e-19
7.500000000000000000e+01,9.725383986869940592e-13,8.621251311696445829e-14,6.016310625282898040e-18,3.565022558939367453e-19
7.600000000000000000e+01,9.910869474141437673e-13,8.648530406577577040e-14,6.118046747395674342e-18,3.648065004748612650e-19
7.700000000000000000e+01,1.009078105461296913e-12,8.682047744086564421e-14,6.275275299751783451e-18,3.772628673462480206e-19
7.800000000000000000e+01,1.019477759458357463e-12,8.705731919487236636e-14,6.355431032325486482e-18,3.814149896367103527e-19
7.900000000000000000e+01,1.032547000789682595e-12,8.738932058218535901e-14,6.408418595925891239e-18,3.980234787985593440e-19
8.000000000000000000e+01,1.053181446751692219e-12,8.795181974795131152e-14,6.439247723838853824e-18,4.063277233794838637e-19
8.100000000000000000e+01,1.071933717847093975e-12,8.853758015741436723e-14,6.470076851751816410e-18,4.063277233794838637e-19
8.200000000000000000e+01,1.085033183884306396e-12,8.902818093357115245e-14,6.491657241290889681e-18,4.063277233794838637e-19
8.300000000000000000e+01,1.096765472640936019e-12,8.952089636824584582e-14,6.540983845951630126e-18,4.104798456699460995e-19
8.400000000000000000e+01,1.111490792337687449e-12,9.017115386250537137e-14,6.596476276194962163e-18,4.146319679604083835e-19
8.500000000000000000e+01,1.131858318819135239e-12,9.112803684186287822e-14,6.645802880855702609e-18,4.146319679604083835e-19
8.600000000000000000e+01,1.151791316087374509e-12,9.216527684490124805e-14,6.707461136681627780e-18,4.270883348317951390e-19
8.700000000000000000e+01,1.167164700581783765e-12,9.307458000760562596e-14,6.772202305298849903e-18,4.270883348317951390e-19
8.800000000000000000e+01,1.179293443272777053e-12,9.386863428108351132e-14,6.840026386707366667e-18,4.270883348317951390e-19
8.900000000000000000e+01,1.190612006834536045e-12,9.464048464012327911e-14,6.864689689037736889e-18,4.291643959770262569e-19
9.000000000000000000e+01,1.207434214568288022e-12,9.583632403200542888e-14,6.910933380907181923e-18,4.457728851388753445e-19
9.100000000000000000e+01,1.227451998024470482e-12,9.733878890898555995e-14,6.978757462315698687e-18,4.499250074293375803e-19
9.200000000000000000e+01,1.246141857064858570e-12,9.885182707855528224e-14,7.021918241393846769e-18,4.499250074293375803e-19
9.300000000000000000e+01,1.261283649657015840e-12,1.001935779081737252e-13,7.139068927463104748e-18,4.499250074293375803e-19
