time_s,Cmax,argmax_radius_m,center_C,mean_C,surface_C,Cmin,Tmin_C,Tmax_C,radial_increase,relative_balance
2.0000000000000003e-06,2.5499999999999998,0,2.5499999999999998,2.5499999995951415,2.5499958746889075,2.5499958746889075,28,28.000000000000203,0,2.9946906371449922e-16
4.0000000000000007e-06,2.5499999999999998,0,2.5499999999999998,2.5499999991902831,2.5499917729578132,2.5499917729578132,28,28.000000000000615,0,2.0537258823233725e-16
1.0510473136920552e-05,2.5499999999999998,0,2.5499999999999998,2.5499999978723791,2.549978570637347,2.549978570637347,28,28.000000000003062,0,4.8022616324169798e-16
1.7020946273841101e-05,2.5499999999999998,0,2.5499999999999998,2.5499999965544808,2.5499656082626183,2.5499656082626183,28,28.00000000000702,0,3.8368687235810764e-16
2.353141941076165e-05,2.5499999999999998,0,2.5499999999999998,2.5499999952365902,2.5499528848823938,2.5499528848823938,28,28.000000000012175,0,5.0609668486269086e-16
4.8362124323813311e-05,2.5499999999999998,0,2.5499999999999998,2.5499999902102597,2.5499064080887437,2.5499064080887437,28,28.00000000003913,0,1.0900798193884334e-16
6.6013328000047092e-05,2.5499999999999998,0,2.5499999999999998,2.5499999866372871,2.5498752692226594,2.5498752692226594,28,28.000000000064563,0,-1.8754029548296836e-16
8.3664531676280873e-05,2.5499999999999998,0,2.5499999999999998,2.549999983064358,2.5498455692434661,2.5498455692434661,28,28.000000000093827,0,-2.7124106183940255e-16
0.00010131573535251465,2.5499999999999998,0,2.5499999999999998,2.5499999794914703,2.5498172017082092,2.5498172017082092,28,28.000000000126445,0,-1.8488775603706149e-16
0.00012780277977947812,2.5499999999999998,0,2.5499999999999998,2.5499999741301385,2.5497769383818767,2.5497769383818767,28,28.000000000181124,0,-3.987813754675437e-16
0.00015428982420644159,2.5499999999999998,0,2.5499999999999998,2.5499999687688901,2.5497391741783586,2.5497391741783586,28,28.000000000241954,0,-2.6018760009742297e-16
0.00018077686863340506,2.5499999999999998,0,2.5499999999999998,2.5499999634077186,2.5497036440806093,2.5497036440806093,28,28.000000000308351,0,-3.7669850511100985e-16
0.00020726391306036853,2.5499999999999998,0,2.5499999999999998,2.5499999580466208,2.5496701190041198,2.5496701190041198,28,28.000000000379892,0,-3.4375055254069335e-16
0.00026538919135102838,2.5499999999999998,0,2.5499999999999998,2.5499999462820377,2.5496026183114444,2.5496026183114444,28,28.000000000553246,0,-4.7689859660689702e-16
0.00032351446964168823,2.5499999999999998,0,2.5499999999999998,2.5499999345177513,2.549542102299287,2.549542102299287,28,28.0000000007471,0,-7.1608433161210855e-16
0.00038163974793234808,2.5499999999999998,0,2.5499999999999998,2.5499999227537327,2.549487249130348,2.549487249130348,28,28.000000000959542,0,-8.0930943764399781e-16
0.00043976502622300792,2.5499999999999998,0,2.5499999999999998,2.5499999109899587,2.5494370199960406,2.5494370199960406,28,28.000000001189015,0,-7.5216695502546335e-16
0.00049789030451366772,2.5499999999999998,0,2.5499999999999998,2.549999899226409,2.5493905967475312,2.5493905967475312,28,28.00000000143428,0,-8.7534804415937885e-16
0.00056036203728624637,2.5499999999999998,0,2.5499999999999998,2.5499998865834437,2.549344218472632,2.549344218472632,28,28.000000001714408,0,-9.2856628333964313e-16
0.00062283377005882502,2.5499999999999998,0,2.5499999999999998,2.5499998739407026,2.5493008880241468,2.5493008880241468,28,28.000000002010715,0,-9.7043667364990564e-16
0.00068530550283140367,2.5499999999999998,0,2.5499999999999998,2.5499998612981716,2.5492601271361375,2.5492601271361375,28,28.000000002322377,0,-1.0627841702604853e-15
0.00074777723560398232,2.5499999999999998,0,2.5499999999999998,2.5499998486558386,2.5492215547978438,2.5492215547978438,28,28.000000002648665,0,-1.022782272546613e-15
0.00081024896837656097,2.5499999999999998,0,2.5499999999999998,2.5499998360136935,2.5491848652875619,2.5491848652875619,28,28.000000002988919,0,-1.0674599191494178e-15
0.00089407550396755403,2.5499999999999998,0,2.5499999999999998,2.5499998190503459,2.5491381662302484,2.5491381662302484,28,28.000000003466511,0,-1.0855719099838621e-15
0.00097790203955854709,2.5499999999999998,0,2.5499999999999998,2.5499998020873029,2.5490939531330179,2.5490939531330179,28,28.000000003967131,0,-1.0562563124095388e-15
0.00106172857514954,2.5499999999999998,0,2.5499999999999998,2.5499997851245495,2.5490518684826133,2.5490518684826133,28,28.00000000448977,0,-1.0199410470347906e-15
0.001145555110740533,2.5499999999999998,0,2.5499999999999998,2.5499997681620714,2.5490116279233308,2.5490116279233308,28,28.000000005033534,0,-1.1801590195665618e-15
0.0012293816463315259,2.5499999999999998,0,2.5499999999999998,2.5499997511998576,2.5489730026947215,2.5489730026947215,28,28.000000005597627,0,-1.1948707488252261e-15
0.0013480567376761047,2.5499999999999998,0,2.5499999999999998,2.5499997271865067,2.5489207266740603,2.5489207266740603,28,28.00000000642962,0,-1.2424038910773279e-15
0.0014667318290206835,2.5499999999999998,0,2.5499999999999998,2.5499997031736403,2.5488709095881452,2.5488709095881452,28,28.000000007299175,0,-1.3564486033441242e-15
0.0015854069203652622,2.5499999999999998,0,2.5499999999999998,2.5499996791612372,2.5488232323172415,2.5488232323172415,28,28.000000008204736,0,-1.2524314174594544e-15
0.001704082011709841,2.5499999999999998,0,2.5499999999999998,2.5499996551492767,2.5487774366688027,2.5487774366688027,28,28.000000009144919,0,-1.3097854635378435e-15
0.0018227571030544198,2.5499999999999998,0,2.5499999999999998,2.5499996311377431,2.5487333113503126,2.5487333113503126,28,28.000000010118494,0,-1.4265854336199847e-15
0.0019957650897286586,2.5499999999999998,0,2.5499999999999998,2.5499995961337678,2.5486716235202569,2.5486716235202569,28,28.000000011595347,0,-1.4001941816798917e-15
0.0021687730764028976,2.5499999999999998,0,2.5499999999999998,2.5499995611306265,2.5486126928338035,2.5486126928338035,28,28.000000013137765,0,-1.4393884493068774e-15
0.0023417810630771366,2.5499999999999998,0,2.5499999999999998,2.5499995261282837,2.5485561815818105,2.5485561815818105,28,28.00000001474308,0,-1.6003738309501541e-15
0.0025147890497513757,2.5499999999999998,0,2.5499999999999998,2.5499994911267083,2.5485018125451537,2.5485018125451537,28,28.000000016408919,0,-1.7073518807914674e-15
0.0026877970364256147,2.5499999999999998,0,2.5499999999999998,2.5499994561258723,2.5484493561651713,2.5484493561651713,28,28.000000018133143,0,-1.6041376623936502e-15
0.0029353676648120981,2.5499999999999998,0,2.5499999999999998,2.5499994060416795,2.5483772452516043,2.5483772452516043,28,28.000000020698241,0,-1.8521349370523548e-15
0.0031829382931985815,2.5499999999999998,0,2.5499999999999998,2.5499993559588847,2.5483082141656692,2.5483082141656692,28,28.000000023374007,0,-1.8556066864508043e-15
0.0034305089215850649,2.5499999999999998,0,2.5499999999999998,2.5499993058774293,2.5482419020538716,2.5482419020538716,28,28.000000026156034,0,-2.0105601156706434e-15
0.0036780795499715482,2.5499999999999998,0,2.5499999999999998,2.5499992557972635,2.5481780102023106,2.5481780102023106,28,28.000000029040411,0,-2.0177970517319764e-15
0.0039256501783580316,2.5499999999999998,0,2.5499999999999998,2.5499992057183407,2.5481162893910687,2.5481162893910687,28,28.000000032023614,0,-2.0781717527556825e-15
0.0042727281146253994,2.5499999999999998,0,2.5499999999999998,2.5499991355129614,2.5480330227777608,2.5480330227777608,28,28.000000036366238,0,-2.0706563513774303e-15
0.0046198060508927672,2.5499999999999998,0,2.5499999999999998,2.5499990653098461,2.5479531474667056,2.5479531474667056,28,28.00000004088907,0,-2.2296458498019302e-15
