time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.011000000000000000e+03,4.842316302357646615e-11,4.123169636868938622e-12,8.987692304026428883e-17,4.076945932499770928e-18
1.012000000000000000e+03,4.833993438930815310e-11,4.123161178234866939e-12,8.987692304026428883e-17,4.076945932499770928e-18
1.013000000000000000e+03,4.827004544860955835e-11,4.123152719600795256e-12,9.002490285424650554e-17,4.076945932499770928e-18
1.014000000000000000e+03,4.813084536938204817e-11,4.123195012771153671e-12,9.012355606356799568e-17,4.085250177080695592e-18
1.015000000000000000e+03,4.803997969774048595e-11,4.123169636868938622e-12,9.017904849381132387e-17,4.085250177080695592e-18
1.016000000000000000e+03,4.786475490932469556e-11,4.123186554137081988e-12,9.037635491245427948e-17,4.085250177080695592e-18
1.017000000000000000e+03,4.774153231618069701e-11,4.123220388673368720e-12,9.042568151711503071e-17,4.093554421661621027e-18
1.018000000000000000e+03,4.760100077977956193e-11,4.123211930039297037e-12,9.059832463342761688e-17,4.093554421661621027e-18
1.019000000000000000e+03,4.747355771861349663e-11,4.123211930039297037e-12,9.064765123808835578e-17,4.110162910823469585e-18
1.020000000000000000e+03,4.745896193337054865e-11,4.123245764575583770e-12,9.074630444740983359e-17,4.114315033113931917e-18
1.021000000000000000e+03,5.175901592384414170e-11,4.197047346850892569e-12,9.091749040572341756e-17,4.115776791010134663e-18
1.022000000000000000e+03,5.161089759373668974e-11,4.197081181387179302e-12,9.106547021970563427e-17,4.116879698493538444e-18
1.023000000000000000e+03,5.144059668467997292e-11,4.197047346850892569e-12,9.121345003368786331e-17,4.118955759638769995e-18
1.024000000000000000e+03,5.123040230408142224e-11,4.197047346850892569e-12,9.132443489417453201e-17,4.121031820784000776e-18
1.025000000000000000e+03,5.102339839633288130e-11,4.197055805484964252e-12,9.160189704539119759e-17,4.122069851356616551e-18
1.026000000000000000e+03,5.087110984187030135e-11,4.197047346850892569e-12,9.171596481866914244e-17,4.122069851356616551e-18
1.027000000000000000e+03,5.089799020367745417e-11,4.197021970948677520e-12,9.175450122856035318e-17,4.128298034792309664e-18
1.028000000000000000e+03,5.094320950391378113e-11,4.197081181387179302e-12,9.185315443788183099e-17,4.138678340518465109e-18
1.029000000000000000e+03,5.101244527694230136e-11,4.197072722753107618e-12,9.195260848197136198e-17,4.147049489413640023e-18
1.030000000000000000e+03,5.120065805325930340e-11,4.197064264119035935e-12,9.202659838896248267e-17,4.155353733994564688e-18
1.031000000000000000e+03,5.129707565009654434e-11,4.197038888216820886e-12,9.214991490061432993e-17,4.161581917430258571e-18
1.032000000000000000e+03,5.135691585740929512e-11,4.197072722753107618e-12,9.220232441806635731e-17,4.161581917430258571e-18
1.033000000000000000e+03,5.150900343720415237e-11,4.197064264119035935e-12,9.248595239486562450e-17,4.161581917430258571e-18
1.034000000000000000e+03,5.166330173834390758e-11,4.197081181387179302e-12,9.263393220884784121e-17,4.169886162011183235e-18
1.035000000000000000e+03,5.174344038709606900e-11,4.197106557289394351e-12,9.277574619724746864e-17,4.170405177297490353e-18
1.036000000000000000e+03,5.181066641344742043e-11,4.197089640021250985e-12,9.287439940656894645e-17,4.170405177297490353e-18
1.037000000000000000e+03,5.191663030700122122e-11,4.197098098655322668e-12,9.307170582521191439e-17,4.187013666459339681e-18
1.038000000000000000e+03,5.206685887111970655e-11,4.197098098655322668e-12,9.319502233686374933e-17,4.187013666459339681e-18
1.039000000000000000e+03,5.219804508547199801e-11,4.197089640021250985e-12,9.331833884851560892e-17,4.187013666459339681e-18
1.040000000000000000e+03,5.228431346158953039e-11,4.197115015923466034e-12,9.347865031366300419e-17,4.187013666459339681e-18
1.041000000000000000e+03,5.234736926358574736e-11,4.197123474557537717e-12,9.360813265089745306e-17,4.187013666459339681e-18
1.042000000000000000e+03,5.241715771695049046e-11,4.197123474557537717e-12,9.366362508114079357e-17,4.187013666459339681e-18
1.043000000000000000e+03,5.254226444760434324e-11,4.197140391825681083e-12,9.391025810444448809e-17,4.187013666459339681e-18
1.044000000000000000e+03,5.270676221313073283e-11,4.197140391825681083e-12,9.406440374400929409e-17,4.195836926326572233e-18
1.045000000000000000e+03,5.284674106919564503e-11,4.197182684996039498e-12,9.411373034867004532e-17,4.195836926326572233e-18
1.046000000000000000e+03,5.294687669738565567e-11,4.197157309093824449e-12,9.421238355799152313e-17,4.204141170907496897e-18
1.047000000000000000e+03,5.302194073577796604e-11,4.197174226361967815e-12,9.428637346498263148e-17,4.204141170907496897e-18
1.048000000000000000e+03,5.308921700579624330e-11,4.197157309093824449e-12,9.445901658129522997e-17,4.204141170907496897e-18
1.049000000000000000e+03,5.316960687288305324e-11,4.197191143630111182e-12,9.447134823246040854e-17,4.206217232052727678e-18
1.050000000000000000e+03,5.329697456854872334e-11,4.197199602264182865e-12,9.447134823246040854e-17,4.206217232052727678e-18
1.051000000000000000e+03,5.346966205178457851e-11,4.197199602264182865e-12,9.467482047668595344e-17,4.206736247339035566e-18
1.052000000000000000e+03,5.360677701883452470e-11,4.197208060898254548e-12,9.477347368600744357e-17,4.210888369629497898e-18
1.053000000000000000e+03,5.371967453842456784e-11,4.197208060898254548e-12,9.493378515115485117e-17,4.210888369629497898e-18
1.054000000000000000e+03,5.382543745731065240e-11,4.197208060898254548e-12,9.498311175581557775e-17,4.219192614210422562e-18
1.055000000000000000e+03,5.390597805539825275e-11,4.197224978166397914e-12,9.500777505814594720e-17,4.219192614210422562e-18
1.056000000000000000e+03,5.397355578741810435e-11,4.197250354068612963e-12,9.515575487212817624e-17,4.223344736500884894e-18
1.057000000000000000e+03,5.404183693077496924e-11,4.197216519532326231e-12,9.535614420356243266e-17,4.231648981081808788e-18
