time_s,radius_m,Cmax,argmax_xi,argmax_radius_m,center_C,mean_C,surface_C,Cmin,Tmin_C,Tmax_C,radial_increase,relative_balance
2.0176333908281262e-05,0.019999999983074297,2.5499999999999998,0,0,2.5499999999999998,2.5499999959157407,2.5499791362694877,2.5499791362694877,27.999999999999979,28.0000000000094,0,4.4132870823747673e-15
4.0352667816562523e-05,0.019999999966148596,2.5499999999999998,0,0,2.5499999999999998,2.5499999918315153,2.5499583288078513,2.5499583288078513,27.999999999999979,28.000000000028809,0,8.7188428861412267e-15
7.9787595543029293e-05,0.019999999933067072,2.5499999999999998,0,0,2.5499999999999998,2.549999983848922,2.5499178044604198,2.5499178044604198,28,28.00000000008896,0,1.1986784251059069e-14
0.00011922252326949606,0.019999999899985549,2.5499999999999998,0,0,2.5499999999999998,2.5499999758664504,2.549877487337183,2.549877487337183,28,28.000000000175778,0,1.270293720836085e-14
0.00015865745099596283,0.019999999866904029,2.5499999999999998,0,0,2.5499999999999998,2.5499999678841028,2.5498373835383963,2.5498373835383963,28,28.000000000284718,0,1.2458340401864987e-14
0.00024964679817665646,0.019999999790574079,2.5499999999999998,0,0,2.5499999999999998,2.5499999494666827,2.5497456644711187,2.5497456644711187,28,28.000000000600238,0,1.2092027371653829e-14
0.00034063614535735008,0.01999999971424413,2.5499999999999998,0,0,2.5499999999999998,2.5499999310499253,2.5496550665955815,2.5496550665955815,28,28.000000000992827,0,1.1413872565399615e-14
0.0004316254925380437,0.019999999637914181,2.5499999999999998,0,0,2.5499999999999998,2.5499999126338242,2.5495655705793707,2.5495655705793707,28,28.000000001448416,0,1.0939478879060315e-14
0.00062123765305248293,0.019999999478850658,2.5499999999999998,0,0,2.5499999999999998,2.5499998742586918,2.5493825257425722,2.5493825257425722,28,28.000000002570442,0,1.0373873048640757e-14
0.00081084981356692215,0.019999999319787139,2.5499999999999998,0,0,2.5499999999999998,2.5499998358863034,2.5492040028444669,2.5492040028444669,28,28.000000003884576,0,1.0468674485227324e-14
0.0010004619740813614,0.019999999160723623,2.5499999999999998,0,0,2.5499999999999998,2.5499997975165893,2.5490298284688873,2.5490298284688873,28,28.000000005366555,0,1.0550858811766741e-14
0.0011900741345958006,0.01999999900166011,2.5499999999999998,0,0,2.5499999999999998,2.5499997591494852,2.5488598379683234,2.5488598379683234,28,28.000000007001187,0,1.0713608799483032e-14
0.0015283505872886029,0.019999998717883806,2.5499999999999998,0,0,2.5499999999999998,2.5499996907071667,2.5485664708121138,2.5485664708121138,28,28.000000010254411,0,1.0575826056223159e-14
0.0018666270399814052,0.019999998434107515,2.5499999999999998,0,0,2.5499999999999998,2.5499996222726229,2.5482850901756571,2.5482850901756571,28,28.000000013899761,0,1.0397386835431347e-14
0.0022049034926742072,0.019999998150331239,2.5499999999999998,0,0,2.5499999999999998,2.5499995538455389,2.5480149228022269,2.5480149228022269,28,28.000000017899179,0,1.0169881695279702e-14
0.0025431799453670091,0.019999997866554969,2.5499999999999998,0,0,2.5499999999999998,2.5499994854256229,2.5477552498915634,2.5477552498915634,28,28.000000022221734,0,1.0395894890980493e-14
0.0028814563980598109,0.019999997582778716,2.5499999999999998,0,0,2.5499999999999998,2.5499994170125984,2.5475054039762974,2.5475054039762974,28,28.000000026843807,0,1.0432025602785617e-14
0.0034882000274791217,0.019999997073788446,2.5499999999999998,0,0,2.5499999999999998,2.549999294321236,2.5470799568522331,2.5470799568522331,28,28.000000035828581,0,9.6949396218160901e-15
0.0040949436568984325,0.019999996564798221,2.5499999999999998,0,0,2.5499999999999998,2.5499991716498673,2.5466809364761587,2.5466809364761587,28,28.000000045639659,0,8.6140524854368246e-15
0.0047016872863177434,0.019999996055808034,2.5499999999999998,0,0,2.5499999999999998,2.5499990489972806,2.5463055265300976,2.5463055265300976,28,28.000000056213235,0,7.6551410198959995e-15
0.0053084309157370542,0.019999995546817886,2.5499999999999998,0,0,2.5499999999999998,2.5499989263623908,2.545951255245734,2.545951255245734,28,28.000000067495936,0,6.7021714275917453e-15
0.005915174545156365,0.019999995037827786,2.5499999999999998,0,0,2.5499999999999998,2.5499988037442263,2.5456159496587012,2.5456159496587012,28,28.000000079444916,0,6.0758766092597024e-15
0.0066175056881496545,0.019999994448650495,2.5499999999999998,0,0,2.5499999999999998,2.5499986618283121,2.5452490058736355,2.5452490058736355,28,28.000000094062777,0,5.9552374554710468e-15
0.0073198368311429441,0.019999993859473257,2.5499999999999998,0,0,2.5499999999999998,2.5499985199324313,2.5449023409878704,2.5449023409878704,28,28.000000109480855,0,6.1626185271366276e-15
0.0080221679741362337,0.019999993270296078,2.5499999999999998,0,0,2.5499999999999998,2.5499983780555087,2.5445737191421296,2.5445737191421296,28,28.000000125659049,0,6.5469254642256724e-15
0.0087244991171295232,0.019999992681118954,2.5499999999999998,0,0,2.5499999999999998,2.5499982361965845,2.5442612039419816,2.5442612039419816,28,28.000000142562726,0,6.755676200213308e-15
0.0094268302601228128,0.019999992091941886,2.5499999999999998,0,0,2.5499999999999998,2.5499980943548026,2.5439631155763638,2.5439631155763638,28,28.000000160162028,0,6.80824449631021e-15
0.010129161403116102,0.019999991502764873,2.5499999999999998,0,0,2.5499999999999998,2.5499979525293952,2.5436779928207778,2.5436779928207778,28,28.000000178430572,0,6.9968169492540284e-15
0.011096268890978367,0.019999990691470314,2.5499999999999998,0,0,2.5499999999999998,2.5499977572618482,2.5433042806790893,2.5433042806790893,28,28.000000204638212,0,7.6705923010217921e-15
0.012063376378840631,0.019999989880175862,2.5499999999999998,0,0,2.5499999999999998,2.5499975620224422,2.5429499152082795,2.5429499152082795,28,28.000000232014944,0,8.3293573836976749e-15
0.013030483866702896,0.019999989068881514,2.5499999999999998,0,0,2.5499999999999998,2.5499973668097757,2.5426125196478746,2.5426125196478746,28,28.000000260512483,0,9.1403441508602313e-15
0.01399759135456516,0.019999988257587274,2.5499999999999998,0,0,2.5499999999999998,2.5499971716226129,2.5422901020943276,2.5422901020943276,28,28.000000290088224,0,9.3850951506556675e-15
0.014964698842427425,0.019999987446293138,2.5499999999999998,0,0,2.5499999999999998,2.5499969764598633,2.5419809857592752,2.5419809857592752,28,28.000000320704075,0,9.6210024370633204e-15
0.015931806330289691,0.01999998663499911,2.5499999999999998,0,0,2.5499999999999998,2.5499967813205546,2.5416837505951517,2.5416837505951517,28,28.000000352325635,0,1.0121568330019933e-14
0.017099242893932193,0.019999985655651739,2.5499999999999998,0,0,2.5499999999999998,2.5499965457895915,2.541339065061873,2.541339065061873,28,28.000000391792927,0,1.0687273741030762e-14
0.018266679457574694,0.019999984676304525,2.5499999999999998,0,0,2.5499999999999998,2.5499963102901537,2.5410081443705237,2.5410081443705237,28,28.000000432630724,0,1.12932972313442e-14
0.019434116021217196,0.019999983696957463,2.5499999999999998,0,0,2.5499999999999998,2.5499960748210277,2.5406894882160254,2.5406894882160254,28,28.000000474794181,0,1.1718772023261277e-14
0.020601552584859698,0.019999982717610557,2.5499999999999998,0,0,2.5499999999999998,2.5499958393811295,2.5403818365329465,2.5403818365329465,28,28.000000518242629,0,1.2353977166724415e-14
0.021768989148502199,0.019999981738263804,2.5499999999999998,0,0,2.5499999999999998,2.5499956039694802,2.5400841230016193,2.5400841230016193,28,28.000000562938926,0,1.236108622572995e-14
0.022936425712144701,0.019999980758917207,2.5499999999999998,0,0,2.5499999999999998,2.5499953685851979,2.5397954373233325,2.5397954373233325,28,28.000000608848922,0,1.2720858577495341e-14
0.024420289660603639,0.019999979514124223,2.5499999999999998,0,0,2.5499999999999998,2.5499950694395124,2.5394403157454755,2.5394403157454755,28,28.000000668905013,0,1.3207601793583736e-14
0.025904153609062577,0.019999978269331482,2.5499999999999998,0,0,2.5499999999999998,2.5499947703352435,2.5390971553754529,2.5390971553754529,28,28.000000730811859,0,1.3832798046815721e-14
0.027388017557521516,0.019999977024538998,2.5499999999999998,0,0,2.5499999999999998,2.5499944712710412,2.5387648046994178,2.5387648046994178,28,28.000000794515319,0,1.4566779524048327e-14
0.028871881505980454,0.019999975779746763,2.5499999999999998,0,0,2.5499999999999998,2.5499941722456811,2.538442287599092,2.538442287599092,28,28.000000859965709,0,1.4793707758923051e-14
0.030355745454439392,0.019999974534954779,2.5499999999999998,0,0,2.5499999999999998,2.5499938732580483,2.5381287687282028,2.5381287687282028,28,28.000000927117238,0,1.5318731792297893e-14
0.031839609402898331,0.019999973290163044,2.5499999999999998,0,0,2.5499999999999998,2.5499935743071163,2.537823525709038,2.537823525709038,28,28.000000995927532,0,1.5370572222932928e-14
0.03381999117895873,0.019999971628850161,2.5499999999999998,0,0,2.5499999999999998,2.5499931753793423,2.5374279600710978,2.5374279600710978,28,28.000001090278964,0,1.5793571595588932e-14
0.03580037295501913,0.019999969967537726,2.5499999999999998,0,0,2.5499999999999998,2.5499927765132155,2.5370447331014474,2.5370447331014474,28,28.000001187428794,0,1.6903156604115464e-14
0.03778075473107953,0.019999968306225739,2.5499999999999998,0,0,2.5499999999999998,2.5499923777068672,2.5366727477977067,2.5366727477977067,28,28.00000128729792,0,1.7460080684164791e-14
0.03976113650713993,0.019999966644914196,2.5499999999999998,0,0,2.5499999999999998,2.5499919789585941,2.5363110644257536,2.5363110644257536,28,28.000001389813598,0,1.7884491802847356e-14
0.04174151828320033,0.019999964983603097,2.5499999999999998,0,0,2.5499999999999998,2.5499915802668296,2.5359588701700702,2.5359588701700702,28,28.000001494908592,0,1.8184138068972811e-14
0.043721900059260729,0.019999963322292449,2.5499999999999998,0,0,2.5499999999999998,2.5499911816301277,2.5356154546177523,2.5356154546177523,28,28.000001602520523,0,1.8382583545338006e-14
0.046425118311099842,0.019999961054606535,2.5499999999999998,0,0,2.5499999999999998,2.5499906375780768,2.5351597435387263,2.5351597435387263,28,28.000001753368764,0,1.9168251083133836e-14
0.049128336562938954,0.019999958786921453,2.5499999999999998,0,0,2.5499999999999998,2.5499900936230024,2.5347178508381321,2.5347178508381321,28,28.000001908662437,0,2.0415370098212072e-14
0.051831554814778066,0.019999956519237205,2.5500000000000003,0.99550781250000009,0.019910112964560946,2.5499999999999998,2.5499895497620471,2.5342885917671132,2.5342885917671132,28,28.000002068276466,4.4408920985006262e-16,2.1382272329627474e-14
0.054534773066617179,0.019999954251553785,2.5499999999999998,0,0,2.5499999999999998,2.5499890059925909,2.5338709446075187,2.5338709446075187,28,28.000002232095746,0,2.203315322521808e-14
0.057237991318456291,0.019999951983871198,2.5499999999999998,0,0,2.5499999999999998,2.5499884623122204,2.5334640202034446,2.5334640202034446,28,28.00000240001388,0,2.2219747309385463e-14
0.059941209570295403,0.019999949716189441,2.5499999999999998,0,0,2.5499999999999998,2.5499879187187053,2.5330670373287933,2.5330670373287933,28,28.000002571932121,0,2.2504958070604205e-14
0.063588979116534744,0.019999946656141698,2.5499999999999998,0,0,2.5499999999999998,2.5499871853182308,2.532545891432902,2.532545891432902,28,28.000002810100593,0,2.380091893053907e-14
0.067236748662774085,0.019999943596095467,2.5499999999999998,0,0,2.5499999999999998,2.5499864520674573,2.5320401175368117,2.5320401175368117,28,28.000003055177192,0,2.5306204761982108e-14
0.070884518209013425,0.019999940536050753,2.5499999999999998,0,0,2.5499999999999998,2.5499857189620885,2.5315484380080653,2.5315484380080653,28,28.00000330697015,0,2.6510906264781147e-14
0.074532287755252766,0.019999937476007548,2.5499999999999998,0,0,2.5499999999999998,2.5499849859981767,2.531069744945396,2.531069744945396,28,28.000003565302759,0,2.7334036247016991e-14
0.078180057301492106,0.019999934415965856,2.5499999999999998,0,0,2.5499999999999998,2.5499842531720764,2.530603069563663,2.530603069563663,28,28.000003830011508,0,2.7767240115817055e-14
0.081827826847731447,0.019999931355925676,2.5499999999999998,0,0,2.5499999999999998,2.5499835204804087,2.5301475575405128,2.5301475575405128,28,28.000004100944484,0,2.8116122399146877e-14
0.086676968296519136,0.019999927288081219,2.5499999999999998,0,0,2.5499999999999998,2.5499825466837223,2.5295580197114318,2.5295580197114318,28,28.000004470502329,0,2.9783884211428747e-14
0.091526109745306825,0.01999992322023943,2.5499999999999998,0,0,2.5499999999999998,2.5499815731122388,2.5289853180600432,2.5289853180600432,28,28.000004850501981,0,3.1383529489394882e-14
0.096375251194094513,0.019999919152400316,2.5499999999999998,0,0,2.5499999999999998,2.5499805997596954,2.5284280994906418,2.5284280994906418,28,28.000005240660141,0,3.3077228857194116e-14
0.1012243926428822,0.019999915084563877,2.5499999999999998,0,0,2.5499999999999998,2.5499796266203179,2.5278851844162129,2.5278851844162129,28,28.000005640715262,0,3.3952808291718159e-14
0.10607353409166989,0.019999911016730106,2.5499999999999998,0,0,2.5499999999999998,2.5499786536887634,2.527355536772697,2.527355536772697,28,28.000006050424886,0,3.4547463800770973e-14
0.11092267554045758,0.019999906948899009,2.5500000000000003,0.99375000000000002,0.019874907530468392,2.5499999999999998,2.549977680960068,2.526838239598646,2.526838239598646,28,28.000006469563402,4.4408920985006262e-16,3.5224579149934863e-14
0.11732131257458249,0.019999901581236473,2.5499999999999998,0,0,2.5499999999999998,2.5499763977081096,2.5261731766403406,2.5261731766403406,28,28.000007036708336,0,3.6965838033665463e-14
0.1237199496087074,0.019999896213578588,2.5499999999999998,0,0,2.5499999999999998,2.5499751147914864,2.525526555032902,2.525526555032902,28,28.000007619456451,0,3.9626007396679038e-14
0.13011858664283232,0.01999989084592536,2.5499999999999998,0,0,2.5499999999999998,2.5499738322011312,2.5248969369723722,2.5248969369723722,28,28.000008217394072,0,4.1704403750330948e-14
0.13651722367695723,0.019999885478276781,2.5499999999999998,0,0,2.5499999999999998,2.5499725499286674,2.5242830635456683,2.5242830635456683,28,28.00000883013853,0,4.256315980754985e-14
0.14291586071108214,0.019999880110632858,2.5499999999999998,0,0,2.5499999999999998,2.5499712679663284,2.5236838248027675,2.5236838248027675,28,28.000009457334514,0,4.3302385214975182e-14
0.14931449774520705,0.019999874742993584,2.5499999999999998,0,0,2.5499999999999998,2.549969986306881,2.5230982351362599,2.5230982351362599,28,28.000010098650836,0,4.4362915221066479e-14
0.15768285692475681,0.019999867723016016,2.5499999999999998,0,0,2.5499999999999998,2.5499683105541715,2.5223515274309034,2.5223515274309034,28,28.000010958183374,0,4.6721601948497642e-14
0.16605121610430656,0.019999860703046404,2.5499999999999998,0,0,2.5499999999999998,2.5499666352939907,2.5216249298421363,2.5216249298421363,28,28.000011840696477,0,4.9724582833167805e-14
0.17441957528385632,0.01999985368308475,2.5499999999999998,0,0,2.5499999999999998,2.5499649605133934,2.5209169209175273,2.5209169209175273,28,28.000012745595722,0,5.2321060373348533e-14
0.18278793446340608,0.019999846663131055,2.5499999999999998,0,0,2.5499999999999998,2.5499632862003914,2.5202261629921749,2.5202261629921749,28,28.000013672330148,0,5.4072958527014483e-14
0.19115629364295583,0.019999839643185316,2.5499999999999998,0,0,2.5499999999999998,2.5499616123438398,2.5195514723001042,2.5195514723001042,28,28.000014620387233,0,5.5003156207602693e-14
