C,D4_over_D3
0.23775338121122006,0.3288796333888227
0.24052106001709195,0.32650066530939914
0.24332095727526701,0.32416598501907418
0.24615344803962314,0.32187457772379946
0.24901891173002716,0.31962545671042175
0.2519177321831596,0.31741766244070035
0.2548502977039302,0.31525026167842152
0.25781700111749251,0.31312234664826694
0.26081823982186414,0.31103303422515427
0.26385441584115898,0.30898146515282332
0.2669259358794398,0.30696680329049708
0.27003321137519704,0.30498823488649623
0.27317665855646212,0.30304496787773583
0.27635669849656258,0.30113623121408034
0.27957375717052591,0.29926127420657533
0.28282826551213985,0.29741936589861934
0.28612065947167747,0.29560979445917729
0.28945138007429355,0.29383186659717658
0.29282087347910146,0.29208490699626416
0.2962295910389372,0.29036825776913638
0.2996779893608193,0.28868127793068843
0.30316653036711266,0.28702334288926046
0.30669568135740438,0.28539384395528933
0.31026591507109952,0.28379218786670307
0.31387770975074636,0.28221779633042271
0.31753154920609772,0.28067010557936345
0.32122792287891894,0.279148565944351
0.32496732590854982,0.27765264144039514
0.32875025919823003,0.27618180936678216
0.33257722948219626,0.27473555992047444
0.33644874939356079,0.27331339582232167
0.34036533753297993,0.27191483195561206
0.34432751853812216,0.27053939501650826
0.34833582315394501,0.26918662317593406
0.35239078830378923,0.26785606575249199
0.35649295716130136,0.26654728289601126
0.3606428792231936,0.26525984528134122
0.36484111038285016,0.26399333381201945
0.36908821300479061,0.26274733933345967
0.37338475600000032,0.26152146235531881
0.37773131490213757,0.26031531278271391
0.38212847194462762,0.25912850965597584
0.38657681613865524,0.25796068089863561
0.39107694335206328,0.25681146307335384
0.39562945638917163,0.25568050114551238
0.40023496507152412,0.25456744825420125
0.40489408631957574,0.25347196549034051
0.40960744423533141,0.2523937216816905
0.41437567018594496,0.25133239318451028
0.41919940288829383,0.25028766368163524
0.4240792884945363,0.24925922398675229
0.42901598067866475,0.2482467718546609
0.43401014072406824,0.24725001179731368
0.43906243761211278,0.24626865490544167
0.4441735481117523,0.24530241867557315
0.44934415687018553,0.24435102684226409
0.45457495650456425,0.24341420921536508
0.4598666476947732,0.2424917015221543
0.46521993927728694,0.24158324525417518
0.47063554834012022,0.24068858751862099
0.47611420031888502,0.23980748089411486
0.48165662909396317,0.23893968329074089
0.48726357708881307,0.23808495781418451
0.49293579536941867,0.23724307263384881
0.49867404374489593,0.23641380085481459
0.50447909086927345,0.23559692039351962
0.51035171434445326,0.23479221385703661
0.51629270082437484,0.23399946842583141
0.52230284612038869,0.23321847573989074
0.52838295530785684,0.23244903178810999
0.53453384283399619,0.23169093680083644
0.54075633262697431,0.23094399514546721
0.54705125820627887,0.23020801522500434
0.55341946279436849,0.2294828093794731
0.55986179942962422,0.22876819379011323
0.56637913108061788,0.2280639883862543
0.57297233076170828,0.22737001675479257
0.57964228164998333,0.22668610605218653
0.58638987720356539,0.22601208691889241
0.59321602128129047,0.22534779339616473
0.6001216282637849,0.22469306284514712
0.60710762317594757,0.22404773586818344
0.61417494181085908,0.22341165623228071
0.62132453085513617,0.22278467079465697
0.6285573480157397,0.22216662943031149
0.63587436214826498,0.22155738496155414
0.64327655338672152,0.22095679308943539
0.65076491327482344,0.22036471232701907
0.65834044489881205,0.21978100393444133
0.66600416302181931,0.21920553185570363
0.67375709421980023,0.21863816265714606
0.68160027701904446,0.21807876546755142
0.68953476203528941,0.21752721191983163
0.69756161211445411,0.21698337609424884
0.70568190247500995,0.21644713446312613
0.71389672085200828,0.21591836583700375
0.72220716764278703,0.21539695131219797
0.7306143560543702,0.21488277421972182
0.73911941225258648,0.21437572007552758
0.74772347551292206,0.2138756765320326
0.75642769837312795,0.21338253333089116
0.7652332467876084,0.21289618225697562
0.77414130028360051,0.21241651709353335
0.78315305211917807,0.21194343357848372
0.79226970944309039,0.21147682936182394
0.80149249345646201,0.21101660396411148
0.81082263957637857,0.2105626587359917
0.82026139760137151,0.21011489681874218
0.82981003187883429,0.20967322310580405
0.83946982147438431,0.20923754420527249
0.84924206034319594,0.20880776840331991
0.8591280575033321,0.20838380562852482
0.86912913721108775,0.20796556741708191
0.87924663913838008,0.20755296687886779
0.88948191855220071,0.20714591866433932
0.89983634649615529,0.20674433893224123
0.91031130997412169,0.20634814531810036
0.92090821213604146,0.20595725690348518
0.93162847246587421,0.20557159418600948
0.94247352697174469,0.20519107905005957
0.95344482837829592,0.20481563473822559
0.96454384632128953,0.20444518582341739
0.97577206754446544,0.20407965818164694
0.98713099609869415,0.20371897896545854
0.99862215354345185,0.20336307657798952
1.0102470791506335,0.20301188064764528
1.0220073301107455,0.20266532200337067
1.0339044817414951,0.20232333265050326
1.0459401276988061,0.201985845747192
1.0581158801902975,0.20165279558136659
1.0704333701912383,0.20132411754824309
1.0828942476630261,0.20099974812835122
1.0955001817742007,0.20067962486606999
1.1082528611240332,0.200363686348658
1.1211539939687216,0.20005187218576592
1.1342053084502148,0.1997441229894176
1.1474085528276994,0.19944038035444897
1.160765495711789,0.19914058683939154
1.1742779263014289,0.19884468594778995
1.187947654623569,0.19855262210994165
1.2017765117756194,0.19826434066504839
1.2157663501707296,0.19797978784376882
1.2299190437859278,0.19769891075116172
1.2442364884131416,0.19742165735000994
1.2587206019131474,0.19714797644451562
1.2733733244724721,0.1968778176643573
1.2881966188632847,0.19661113144909925
1.3031924707063187,0.19634786903294457
1.3183628887368466,0.19608798242982364
1.3337099050737597,0.19583142441880888
