time_h,surface_C,mean_C,global_max_C
7.833333333333333,0.31568989235892742,0.81687422925116204,1.3087286239119595
7.916666666666667,0.31150411338760103,0.80724117873729651,1.2926096426462885
8,0.30737444729626462,0.79774802283255153,1.2767225560169573
8.0833333333333339,0.30331732878906853,0.78839161829826243,1.2610608259266392
8.1666666666666661,0.29932500634004516,0.779168568672857,1.2456180953324896
8.25,0.29539203277138448,0.77007702775811149,1.2303920291412327
8.3333333333333339,0.29151650129184004,0.76111525300900651,1.2153802515907073
8.4166666666666661,0.287697216096993,0.7522815486825345,1.2005803513718132
8.5,0.28393325417244941,0.74357424964522845,1.1859898870516044
8.5833333333333339,0.28019356975735504,0.73499438311599485,1.1716137183500912
8.6666666666666661,0.27649263733051671,0.72654344360843803,1.1574562554208701
8.75,0.27283999463081238,0.7182200318372377,1.1435143685807649
8.8333333333333339,0.2692381734371348,0.71002256527121876,1.1297849398225348
8.9166666666666661,0.26568817456989785,0.70194939563066794,1.1162648682135536
9,0.26219035429994675,0.69399884575194892,1.1029510743880222
9.0833333333333339,0.25875907264714182,0.68616799336327083,1.0898371439907024
9.1666666666666661,0.25538687282022388,0.67845370283548057,1.0769168918610956
9.25,0.25206862302946342,0.67085419279819125,1.0641876158179677
9.3333333333333339,0.24880244356341086,0.6633677844638276,1.0516466342054784
9.4166666666666661,0.24558712782132727,0.6559928480199636,1.039291286476929
9.5,0.24242173766730962,0.64872778680773036,1.0271189338759625
9.5833333333333339,0.23929181450476023,0.64157217534670508,1.0151300568192969
9.6666666666666661,0.23620363262712593,0.63452581305794298,1.003324972925826
9.75,0.23316109143546099,0.62758726255410824,0.99170084180765083
9.8333333333333339,0.23016494324422643,0.6207550151357456,0.98025485834548065
9.9166666666666661,0.22721527054111207,0.61402754379801827,0.96898425389093745
10,0.22431188093214527,0.60740331945423154,0.95788629714061468
10.083333333333334,0.22144794718850877,0.60088134780317248,0.9469597141685473
10.166666666666666,0.21862643300165199,0.59446073969974389,0.93620318125809332
10.25,0.2158490487182548,0.58814003419384253,0.92561395202558572
10.333333333333334,0.21311596009925143,0.58191774080944625,0.91518932113504647
10.416666666666666,0.21042698520090783,0.57579236632338682,0.90492662356015052
10.5,0.20778179132815916,0.56976242346742112,0.8948232338865687
10.583333333333334,0.20517378024137045,0.56382692409859381,0.88487786480268538
10.666666666666666,0.20260575063049602,0.55798498351693682,0.87508918627391674
10.75,0.20007926839291804,0.55223518999599841,0.86545456961786971
10.833333333333334,0.1975944379121625,0.54657610629243969,0.85597142760287226
10.916666666666666,0.19515104154308263,0.54100629490496754,0.84663721393210845
11,0.19274872436780502,0.53552432612064704,0.83744942276707224
11.083333333333334,0.19039295445143845,0.53012833074604526,0.82840440127607562
11.166666666666666,0.18808010942132478,0.52481636679558574,0.81949860983264866
11.25,0.18580774493380794,0.5195870085103208,0.81072976903065441
11.333333333333334,0.18357477331085112,0.51443888445967689,0.80209563447643095
11.416666666666666,0.18138038712115162,0.50937065470774789,0.79359399639567918
11.5,0.17922389237710318,0.50438100405182318,0.78522267924482125
11.583333333333334,0.17709338484807471,0.49946947385807955,0.77698171682685668
11.666666666666666,0.17499439054801708,0.49463579048022832,0.76887104123355421
11.75,0.17293002854569856,0.48987876804228497,0.7608883799050209
11.833333333333334,0.1709008088658949,0.48519716638778171,0.75303149998426111
11.916666666666666,0.16890670376416081,0.48058973540655958,0.7452982078478132
12,0.16694746989837017,0.47605522822555263,0.73768634859050475
12.083333333333334,0.16501737748271647,0.47159279224080591,0.73019479805942933
12.166666666666666,0.16311899859169557,0.46720166488654241,0.7228224069941106
12.25,0.16125363878931454,0.46288066593835198,0.71556704151460671
12.333333333333334,0.15942132967605657,0.45862859611449447,0.70842660694645387
12.416666666666666,0.15762183062588447,0.45444425911660946,0.70139904693657651
12.5,0.15585478769866107,0.45032646845704066,0.69448234259956965
12.583333333333334,0.15411978891566588,0.44627405063830333,0.68767451173475536
12.666666666666666,0.15241638934200083,0.44228584686005329,0.68097360805247309
12.75,0.15074412439601101,0.43836071407480648,0.6743777205492737
12.833333333333334,0.14910251764655644,0.43449752559590621,0.66788497281798953
12.916666666666666,0.14749108576260089,0.43069517149557801,0.66149352243764747
13,0.14590934179450199,0.4269525588403465,0.65520156038639932
13.083333333333334,0.14435679744617572,0.42326861182504583,0.64900731049738702
13.166666666666666,0.14283296472333484,0.41964227180771041,0.64290902889085189
13.25,0.14133735716472767,0.41607249734153373,0.63690500351771795
13.333333333333334,0.13986949074378383,0.4125582641132069,0.63099355362946918
13.416666666666666,0.13842888459342134,0.40909856487665885,0.62517302929184881
13.5,0.1370150615620768,0.40569240935508788,0.6194418108924612
13.583333333333334,0.13562284510374878,0.40233912779375797,0.61379906369854831
13.666666666666666,0.13425454458946035,0.39903813290569656,0.60824393586100756
13.75,0.13291117170587816,0.39578850886212197,0.60277482800590299
13.833333333333334,0.13159265921161784,0.39258932805070146,0.59739017154490437
13.916666666666666,0.13029873354220511,0.38943966909719957,0.59208842810660245
14,0.12902904369024265,0.3863386218706702,0.58686808896560183
14.083333333333334,0.12778770271607631,0.38328500856659142,0.58172698488590435
14.166666666666666,0.12657158775453856,0.38027760378724923,0.57666301682102272
14.25,0.12537889927350085,0.37731551773497057,0.57167482245504564
14.333333333333334,0.12420886454736198,0.3743979019160949,0.56676106467956688
14.416666666666666,0.12306090682174808,0.37152393210174534,0.56192043111254786
14.5,0.12193452671031213,0.36869280354192302,0.55715163362056253
14.583333333333334,0.12082495438301846,0.36590398993228257,0.55245404017952815
14.666666666666666,0.11973442160669229,0.36315703944041666,0.54782700448755162
14.75,0.11866381432184693,0.36045121638816485,0.54326925355417088
14.833333333333334,0.11761305275396142,0.3577857755817801,0.53877953884611662
14.916666666666666,0.11658188613296191,0.35515997803133531,0.53435663584038995
15,0.11557000386285718,0.35257309500665113,0.52999934358496137
15.083333333333334,0.11457707039616903,0.35002440960940112,0.52570648427352074
15.166666666666666,0.11360273951684793,0.34751321743524288,0.5214769027861591
15.25,0.11264666125185666,0.3450388268881473,0.51730946630170815
15.333333333333334,0.11170848551858575,0.34260055925295491,0.51320306383815151
15.416666666666666,0.1107878642575912,0.34019774868020863,0.50915660582474831
15.5,0.10988445270707971,0.33782974210015526,0.50516902367138483
15.583333333333334,0.1089939648918556,0.33549612481412461,0.50123980092070231
15.666666666666666,0.10811862668850519,0.33319654546779637,0.49736841028854373
15.75,0.10725924809082599,0.33093040428747539,0.49355379845133635
15.833333333333334,0.10641576915525361,0.32869709289418131,0.48979493306331723
15.916666666666666,0.1055879824412396,0.32649600823619657,0.4860908023306717
16,0.10477562982742229,0.32432655607088945,0.4824404145933161
16.083333333333332,0.10397843238577913,0.32218815228842795,0.47884279792408685
16.166666666666668,0.10319610254300664,0.32008022345434506,0.47529699970480804
16.25,0.10242834995269549,0.31800220705640209,0.47180208627493386
16.333333333333332,0.10167488459599294,0.3159535515435275,0.46835714252376676
16.416666666666668,0.10093541859120088,0.31393371629055078,0.46496127151798861
16.5,0.10020966727691917,0.3119421715023471,0.46161359412884817
16.583333333333332,0.099493750707989811,0.30997859384572723,0.45831369665106092
16.666666666666668,0.098789840974187693,0.30804271428712554,0.45506115702389272
16.75,0.098098651685130545,0.3061340466579241,0.45185511027254133
16.833333333333332,0.097420128710315634,0.30425209765103794,0.44869470915301152
16.916666666666668,0.096754096698450781,0.30239637876626163,0.44557912378006492
17,0.096100340530454242,0.30056640912258037,0.44250754126024527
17.083333333333332,0.095462061542296056,0.29876153404592454,0.43947875380970491
17.166666666666668,0.094836637505435598,0.2969810674050119,0.43649159271357052
17.25,0.094222919611325687,0.29522454468049419,0.43354532722185452
17.333333333333332,0.093620482019211762,0.29349152627072378,0.43063924100004919
17.416666666666668,0.09302901506731065,0.29178158627928918,0.42777263184045372
17.5,0.09244825196830174,0.29009430972365707,0.42494481137418533
17.583333333333332,0.091877947558033968,0.28842929134811218,0.42215510479259827
17.666666666666668,0.091317870044324484,0.28678613495437066,0.41940285054904536
17.75,0.090767797189168067,0.28516445298582371,0.41668740011684408
17.833333333333332,0.090227514313256679,0.28356386619170298,0.4140081177046902
17.916666666666668,0.089696813147291402,0.28198400336399315,0.41136438000174436
18,0.08917549112593319,0.28042450110752143,0.40875557592435918
18.083333333333332,0.08866022651921493,0.27888516358024618,0.40618145743557382
18.166666666666668,0.088153086579823306,0.27736583702243495,0.40364176967124543
18.25,0.087654661078886836,0.27586618820825276,0.40113590965689672
18.333333333333332,0.087164916371441831,0.27438587797063868,0.39866328661837241
18.416666666666668,0.086683731013783183,0.27292457044412638,0.39622332172428376
18.5,0.086210956630240296,0.27148193505449403,0.3938154478295906
18.583333333333332,0.085746435122416101,0.27005764719003628,0.39143910922899006
18.666666666666668,0.085290005259051893,0.26865138843063963,0.38909376138929808
18.75,0.084841505623717936,0.26726284662526983,0.38677887073620271
18.833333333333332,0.084400776113612838,0.26589171585948806,0.38449391439757752
18.916666666666668,0.083967658744067711,0.26453769639274999,0.38223837997584281
19,0.083541998102560078,0.26320049456722272,0.38001176531648567
19.083333333333332,0.083123641598535372,0.26187982270608262,0.37781357828832329
19.166666666666668,0.082712439599670284,0.26057539899224941,0.37564333654801735
19.25,0.082308245513636774,0.25928694736805635,0.37350056735135917
19.333333333333332,0.081910915809862442,0.25801419740711662,0.37138480732666695
19.416666666666668,0.081520310021311465,0.25675688419970155,0.36929560227694447
19.5,0.081136290724335036,0.25551474823306453,0.36723250697800591
19.583333333333332,0.080758723507067365,0.25428753527659187,0.3651950849882501
19.666666666666668,0.080387476923825071,0.25307499625725094,0.3631829084444374
19.75,0.080022422455767045,0.2518768871601787,0.36119555790141461
19.833333333333332,0.079663434453647514,0.25069296890659271,0.35923262213509188
19.916666666666668,0.079310390086469632,0.24952300724743021,0.35729369797241173
20,0.078963169284447507,0.24836677265372076,0.35537839011658745
20.083333333333332,0.078621654683329795,0.24722404021283165,0.35348631098234479
20.166666666666668,0.078285731563164054,0.24609458951646601,0.35161708051719331
20.25,0.07795528779807348,0.24497820457287695,0.34977032606342173
20.333333333333332,0.077630213793378214,0.24387467369831684,0.34794568218505467
20.416666666666668,0.07731040243138898,0.24278378942351206,0.3461427905195591
20.5,0.076995749013759024,0.24170534839720631,0.34436129962461631
20.583333333333332,0.076686151207125186,0.24063915129560484,0.34260086483430108
20.666666666666668,0.076381508984678798,0.23958500272381558,0.34086114810130003
20.75,0.076081724578823173,0.23854271114001735,0.3391418178771356
20.833333333333332,0.075786702423131638,0.23751208876062199,0.33744254896000808
20.916666666666668,0.075496349102762386,0.23649295147894395,0.33576302236481542
21,0.075210573302074604,0.23548511878121262,0.3341029251885736
21.083333333333332,0.074929285756026989,0.23448841366848081,0.33246195048521415
21.166666666666668,0.074652399197787697,0.23350266257042765,0.33083979712630102
21.25,0.074379828316676541,0.23252769528021061,0.32923616969697661
21.333333333333332,0.074111489706873035,0.23156334487220429,0.32765077836270223
21.416666666666668,0.07384730182368493,0.23060944763148755,0.32608333875533113
21.5,0.073587184937524294,0.22966584298116227,0.32453357185540699
21.583333333333332,0.07333106109147082,0.22873237341505845,0.32300120388309378
21.666666666666668,0.073078854055342243,0.22780888442262301,0.32148596617557257
21.75,0.072830489289170311,0.22689522443315019,0.31998759509689306
21.833333333333332,0.072585893898523463,0.22599124474449456,0.31850583192134047
21.916666666666668,0.072344996596544697,0.22509679946206246,0.31704042273377014
22,0.07210772766408155,0.2242117454360737,0.31559111832692188
22.083333333333332,0.071871907319582679,0.22333604064531129,0.31415787109274612
22.166666666666668,0.071639172485449279,0.22246966388555797,0.31274062925611257
22.25,0.071409859340512985,0.22161248223543248,0.31133914444215449
22.333333333333332,0.071183963826445595,0.22076435935899394,0.30995317298865988
22.416666666666668,0.070961444258365716,0.21992516000293913,0.30858247584612175
22.5,0.070742248248478731,0.21909475082441274,0.30722681847798811
22.583333333333332,0.070528329038006501,0.2182729076797254,0.30588578645065062
22.666666666666668,0.07031799383133791,0.21745939185165825,0.30455897754687239
22.75,0.070110814933075055,0.21665407467080622,0.30324618178308727
22.833333333333332,0.069906681559800662,0.21585683514008977,0.30194719296478079
22.916666666666668,0.069705518905874023,0.21506755575150319,0.30066180861045438
23,0.069507263866982569,0.21428612166047306,0.29938982987525486
23.083333333333332,0.069309943200139321,0.2135125084876803,0.29813123465350033
23.166666666666668,0.069115074072078939,0.21274670967155215,0.29688599707996338
23.25,0.068922947079219976,0.21198861877028866,0.29565391815558784
23.333333333333332,0.06873356052838249,0.21123812639845663,0.29443480253786591
23.416666666666668,0.068546882149225941,0.21049512398981454,0.29322845846511686
23.5,0.068362871175529624,0.20975950446369049,0.2920346976806405
23.583333333333332,0.068183308436726958,0.20903107901463677,0.29085317279003448
23.666666666666668,0.068006641709532564,0.20830964607477462,0.28968354637467092
23.75,0.067832509183760256,0.20759510220502395,0.28852564997780944
23.833333333333332,0.067660822413388777,0.20688735025667174,0.28737931808195449
23.916666666666668,0.067491522646815669,0.20618629584365031,0.28624438805170199
24,0.06732456066110766,0.20549184666476361,0.2851207000761331
24.083333333333332,0.067158150509319434,0.20480399148854986,0.28400825034789529
24.166666666666668,0.066993698085835843,0.20412273431571371,0.28290703167502873
24.25,0.06683145754132154,0.20344798939445058,0.2818168834430409
24.333333333333332,0.06667143004807756,0.20277966836204656,0.2807376478928949
24.416666666666668,0.066513591286766663,0.20211768343705952,0.27966917006374226
24.5,0.066357909868783954,0.20146194797385639,0.27861129773531668
24.583333333333332,0.066206012053574001,0.20081230145531886,0.27756373707898679
24.666666666666668,0.066056474296121034,0.20016857211204819,0.27652620248096937
24.75,0.065908988254312517,0.19953067609018701,0.27549855782410543
24.833333333333332,0.065763482649081384,0.19889853474118147,0.27448066928661902
24.916666666666668,0.065619910962072453,0.19827207162326738,0.27347240529881933
25,0.06547823451544145,0.19765121193922391,0.27247363649922196
25.083333333333332,0.065336832140948778,0.19703595389809264,0.27148437210527521
25.166666666666668,0.065197004882520782,0.19642630884148096,0.27050461829163197
25.25,0.065058976177181094,0.19582220713747517,0.26953424448380436
25.333333333333332,0.064922749233073049,0.19522357682564831,0.26857312235155373
25.416666666666668,0.064788305736283802,0.19463034634831441,0.26762112576529512
25.5,0.06465562141008073,0.19404244501879625,0.26667813075196384
25.583333333333332,0.064524669905374962,0.19345980316861069,0.26574401545348764
25.666666666666668,0.064395424156862419,0.19288235219497121,0.26481866007783622
25.75,0.064267856963579825,0.19231002458087471,0.26390194686638058
25.833333333333332,0.064141941271544836,0.191742753892368,0.26299376004966679
25.916666666666668,0.064017650315285946,0.19118047476921229,0.26209398580750026
26,0.063894957696332758,0.19062312291209293,0.26120251223114022
26.083333333333332,0.06377383742677277,0.19007063506782557,0.2603192292868638
26.166666666666668,0.06365426395099863,0.18952294900894673,0.25944402877308226
26.25,0.063536212159054889,0.18898000352065636,0.25857680429201352
26.333333333333332,0.063419657390304474,0.18844173838122844,0.25771745121153361
26.416666666666668,0.063304575433856897,0.18790809434353167,0.25686586662966115
26.5,0.063190942525809285,0.18737901311766403,0.25602194934177769
26.583333333333332,0.063080117711156999,0.18685437565612129,0.25518548444241101
26.666666666666668,0.062970899854762827,0.18633405411439502,0.25435626270424666
26.75,0.062863058748261896,0.18581799208682651,0.25353419378058989
26.833333333333332,0.062756545843261416,0.18530613687337455,0.25271918874201688
26.916666666666668,0.062651330610891509,0.18479843725007158,0.25191116005150604
27,0.062547388168094256,0.18429484306068647,0.25111002153873463
27.083333333333332,0.062443371981472595,0.18379536404200469,0.25031579803375098
27.166666666666668,0.062340393888885411,0.18330001992992748,0.2495285119151496
27.25,0.062238629049330023,0.18280876394074919,0.24874807542409047
27.333333333333332,0.062138082888700041,0.18232154741823686,0.24797440220690764
27.416666666666668,0.062038745028894865,0.18183832187976817,0.24720740728976304
27.5,0.061940600714153353,0.18135903936037126,0.24644700705251663
27.583333333333332,0.061843633620163846,0.18088365252110364,0.24569311920428966
27.666666666666668,0.061747826849052882,0.1804121146872634,0.24494566275490445
27.75,0.061653163338326059,0.17994437986332049,0.24420455799341523
27.833333333333332,0.061559626064988472,0.179480402735679,0.24346972646541221
27.916666666666668,0.061467198150354681,0.1790201386673603,0.24274109094661295
28,0.061375862914400815,0.17856354369169691,0.24201857542150187
28.083333333333332,0.061285603909225606,0.17811057450401321,0.24130210506118807
28.166666666666668,0.061196404935449811,0.17766118845044951,0.24059160619903558
28.25,0.061108250052570701,0.1772153435188677,0.23988700631076132
28.333333333333332,0.061021123583350267,0.17677299832963425,0.23918823399579051
28.416666666666668,0.060935010115198925,0.17633411212319317,0.23849521895317291
28.5,0.060849894499570789,0.17589864475036088,0.23780789196299193
28.583333333333332,0.060765761850137628,0.17546655666197034,0.23712618486677803
28.666666666666668,0.060682597539511801,0.17503780889737755,0.23645003054643288
28.75,0.060600387196278846,0.17461236307451808,0.2357793629055682
28.833333333333332,0.06051911670116758,0.17419018138159076,0.23511411685438291
28.916666666666668,0.06043877218268396,0.17377122656493643,0.2344542282875714
29,0.060359340013069709,0.17335546192010057,0.23379963406808393
29.083333333333332,0.060281922599445155,0.17294280206214149,0.23315018231876866
29.166666666666668,0.06020554137679722,0.1725331548449599,0.23250572489523719
29.25,0.060130030278374762,0.17212648449891194,0.23186620559396345
29.333333333333332,0.060055357835422291,0.17172275779216106,0.23123156901622308
29.416666666666668,0.059981505247200931,0.17132194242582577,0.23060176055542342
29.5,0.059908457616928222,0.17092400674890018,0.22997672638360517
29.583333333333332,0.05983512927605629,0.17052896691645181,0.22935649918515863
29.666666666666668,0.059762438000444264,0.17013684650390939,0.22874110976988121
29.75,0.059690517173622816,0.16974761598981869,0.22813050269926879
29.833333333333332,0.059619373281849339,0.16936124438119296,0.22752462334765647
29.916666666666668,0.059549001439489553,0.16897770070706924,0.22692341788901046
30,0.059479393574481662,0.16859695426651145,0.22632683328292375
30.083333333333332,0.059410540445199979,0.16821897470849831,0.22573481726145705
30.166666666666668,0.059342432341962306,0.16784373206177355,0.2251473183141964
30.25,0.059275059381699718,0.16747119674671695,0.22456428567503398
30.333333333333332,0.059208411651908877,0.16710133958064197,0.22398566931236971
30.416666666666668,0.059142479288907243,0.16673413177584859,0.22341141991321486
30.5,0.059077252515990969,0.16636954493721973,0.22284148887193989
30.583333333333332,0.059012721668535259,0.16600755105849302,0.22227582827845158
30.666666666666668,0.058948877207383669,0.16564812251678465,0.22171439090516551
30.75,0.058885709727176307,0.16529123206719487,0.221157130194786
30.833333333333332,0.058823209960647847,0.16493685283919582,0.2206040002523057
30.916666666666668,0.058761368780985812,0.16458495832932143,0.22005495583054532
31,0.058700177202524621,0.16423552239609179,0.21950995232019679
31.083333333333332,0.058639626380622104,0.16388851925453937,0.21896894573926926
31.166666666666668,0.058579707610483985,0.16354392347019872,0.21843189272194705
31.25,0.058520412326216562,0.16320170995288091,0.21789875050683552
31.333333333333332,0.058461732099122345,0.16286185395330918,0.21736947693075315
31.416666666666668,0.058403658635745634,0.16252433105586789,0.2168440304154631
31.5,0.058346183776009315,0.16218911717374065,0.216322369958796
31.583333333333332,0.058289299491203164,0.16185618854375575,0.21580445512523622
31.666666666666668,0.058232997881633525,0.16152552172107765,0.21529024603643721
31.75,0.058177271174738053,0.16119709357294071,0.21477970335975491
31.833333333333332,0.058122111722958524,0.16087088127611704,0.21427278830373969
31.916666666666668,0.058067512001385956,0.16054686231010409,0.21376946260588495
32,0.05801346460572368,0.16022501445270415,0.21326968852469472
32.083333333333336,0.057959962250186695,0.1599053157753558,0.21277342883127986
32.166666666666664,0.057906997765219598,0.15958774463863457,0.21228064680140871
32.25,0.057854564095542987,0.1592722796859885,0.2117913062041826
32.333333333333336,0.057802654298236132,0.15895889984208356,0.21130537129913232
32.416666666666664,0.05775126154047705,0.15864758430643419,0.2108228068248493
32.5,0.057700379097656025,0.15833831254941416,0.21034357799187864
32.583333333333336,0.057650000351441896,0.15803106430805494,0.20986765047520584
32.666666666666664,0.05760011878775282,0.15772581958232723,0.20939499040772133
32.75,0.057550727994870411,0.15742255862884144,0.20892556436891971
32.833333333333336,0.057501821661824895,0.15712126196003079,0.20845933938348338
32.916666666666664,0.057453393576308513,0.15682191033818449,0.20799628291068006
33,0.057405437622985743,0.15652448477184411,0.20753636283796834
33.083333333333336,0.057357947781760066,0.15622896651202009,0.20707954747425941
33.166666666666664,0.057310918126015846,0.15593533704920379,0.20662580554467747
33.25,0.057264342820817014,0.15564357810699206,0.20617510617919171
33.333333333333336,0.057218216121591288,0.15535367164205002,0.20572741891256241
33.416666666666664,0.057172532372218587,0.1550655998385026,0.2052827136744089
33.5,0.057127286003530633,0.1547793451046679,0.20484096078342748
33.583333333333336,0.057082471531767855,0.15449489006964232,0.20440213094132678
33.666666666666664,0.057038083557075611,0.15421221758098877,0.20396619522877413
33.75,0.056994116761780594,0.1539313106982538,0.20353312509389748
33.833333333333336,0.056950565909348938,0.15365215269364646,0.2031028923534694
33.916666666666664,0.056907425842635646,0.15337472704674979,0.20267546918357088
34,0.056864691482554498,0.15309901744154683,0.20225082811433523
34.083333333333336,0.056822357826705791,0.15282500776332819,0.20182894202446952
34.166666666666664,0.056780419948102512,0.15255268209700368,0.20140978413828661
34.25,0.056738872993513996,0.15228202472049074,0.20099332801403685
34.333333333333336,0.056697712182668156,0.15201302010604484,0.20057954754621063
34.416666666666664,0.056656932806645646,0.15174565291525965,0.20016841695673693
34.5,0.05661653022669972,0.15147990799634606,0.19975991079018185
