time_s,radius_m,Cmax,argmax_xi,argmax_radius_m,center_C,mean_C,surface_C,Cmin,Tmin_C,Tmax_C,radial_increase,relative_balance
2.0176333528141244e-05,0.019999999985764478,2.5499999999999998,0,0,2.5499999999999998,2.5499999959157407,2.549979136269882,2.549979136269882,27.999999999999979,28.0000000000094,0,4.3830025170974888e-15
4.0352667056282487e-05,0.019999999971528952,2.5499999999999998,0,0,2.5499999999999998,2.5499999918315153,2.5499583288086405,2.5499583288086405,27.999999999999979,28.000000000028809,0,8.6580588170690918e-15
7.9787594062626592e-05,0.01999999994370542,2.5499999999999998,0,0,2.5499999999999998,2.549999983848922,2.5499178044619586,2.5499178044619586,28,28.00000000008896,0,1.1867583055976174e-14
0.0001192225210689707,0.019999999915881889,2.5499999999999998,0,0,2.5499999999999998,2.5499999758664504,2.5498774873394745,2.5498774873394745,28,28.000000000175778,0,1.2524497776103186e-14
0.00015865744807531482,0.019999999888058357,2.5499999999999998,0,0,2.5499999999999998,2.5499999678841041,2.5498373835414418,2.5498373835414418,28,28.000000000284718,0,1.2663317675110172e-14
0.00024964679438398412,0.019999999823860318,2.5499999999999998,0,0,2.5499999999999998,2.5499999494666841,2.5497456644751204,2.5497456644751204,28,28.000000000600238,0,1.2217965549097916e-14
0.00034063614069265345,0.019999999759662278,2.5499999999999998,0,0,2.5499999999999998,2.5499999310499266,2.5496550666005664,2.5496550666005664,28,28.000000000992827,0,1.1456396276490413e-14
0.00043162548700132277,0.019999999695464239,2.5499999999999998,0,0,2.5499999999999998,2.5499999126338251,2.5495655705853633,2.5495655705853633,28,28.000000001448416,0,1.0894213106790105e-14
0.00062123764334594299,0.01999999956168233,2.5499999999999998,0,0,2.5499999999999998,2.549999874258694,2.549382525752979,2.549382525752979,28,28.000000002570442,0,1.0388368140659517e-14
0.00081084979969056321,0.019999999427900421,2.5499999999999998,0,0,2.5499999999999998,2.5499998358863065,2.5492040028592555,2.5492040028592555,28,28.000000003884576,0,1.0523962152878574e-14
0.0010004619560351835,0.019999999294118508,2.5499999999999998,0,0,2.5499999999999998,2.5499997975165938,2.5490298284880093,2.5490298284880093,28,28.000000005366555,0,1.0627972491162352e-14
0.001190074112379804,0.019999999160336599,2.5499999999999998,0,0,2.5499999999999998,2.549999759149491,2.5488598379917229,2.5488598379917229,28,28.000000007001187,0,1.0793583572203538e-14
0.0015283505564001557,0.019999998921663775,2.5499999999999998,0,0,2.5499999999999998,2.5499996907071747,2.5485664708440203,2.5485664708440203,28,28.000000010254411,0,1.0611733010723854e-14
0.0018666270004205074,0.01999999868299095,2.5499999999999998,0,0,2.5499999999999998,2.5499996222726335,2.5482850902157268,2.5482850902157268,28,28.000000013899761,0,1.0550635953192183e-14
0.0022049034444408594,0.019999998444318125,2.5499999999999998,0,0,2.5499999999999998,2.5499995538455522,2.5480149228500908,2.5480149228500908,28,28.000000017899179,0,1.0380150174552111e-14
0.0025431798884612113,0.019999998205645301,2.5499999999999998,0,0,2.5499999999999998,2.5499994854256389,2.5477552499468281,2.5477552499468281,28,28.000000022221734,0,1.0381126221624287e-14
0.0028814563324815632,0.019999997966972476,2.5499999999999998,0,0,2.5499999999999998,2.549999417012617,2.5475054040385601,2.5475054040385601,28,28.000000026843807,0,1.0353643062196176e-14
0.0034881999037609203,0.019999997538881178,2.5499999999999998,0,0,2.5499999999999998,2.5499992943212693,2.5470799569549092,2.5470799569549092,28,28.000000035828577,0,9.7513071134062833e-15
0.0040949434750402773,0.019999997110789883,2.5499999999999998,0,0,2.5499999999999998,2.5499991716499149,2.5466809366144143,2.5466809366144143,28,28.000000045639659,0,8.3904839142824394e-15
0.0047016870463196343,0.019999996682698584,2.5499999999999998,0,0,2.5499999999999998,2.5499990489973436,2.5463055266996761,2.5463055266996761,28,28.000000056213224,0,7.6238200724566486e-15
0.0053084306175989913,0.019999996254607286,2.5499999999999998,0,0,2.5499999999999998,2.5499989263624698,2.5459512554428922,2.5459512554428922,28,28.000000067495929,0,6.6699963695770063e-15
0.0059151741888783483,0.019999995826515991,2.5499999999999998,0,0,2.5499999999999998,2.5499988037443218,2.5456159498801498,2.5456159498801498,28,28.000000079444913,0,6.0714223454240253e-15
0.0066175052733410799,0.01999999533098239,2.5499999999999998,0,0,2.5499999999999998,2.5499986618284258,2.5452490061151596,2.5452490061151596,28,28.00000009406277,0,6.0885546214721713e-15
0.0073198363578038115,0.019999994835448794,2.5499999999999998,0,0,2.5499999999999998,2.5499985199325637,2.5449023412466012,2.5449023412466012,28,28.000000109480844,0,6.396295483205434e-15
0.008022167442266543,0.019999994339915193,2.5499999999999998,0,0,2.5499999999999998,2.5499983780556597,2.5445737194155806,2.5445737194155806,28,28.000000125659039,0,6.6217707362124991e-15
0.0087244985267292754,0.019999993844381597,2.5499999999999998,0,0,2.5499999999999998,2.5499982361967555,2.5442612042279933,2.5442612042279933,28,28.000000142562715,0,6.8559408306476838e-15
0.0094268296111920079,0.019999993348847996,2.5499999999999998,0,0,2.5499999999999998,2.549998094354994,2.5439631158730549,2.5439631158730549,28,28.000000160162013,0,6.8964150774818403e-15
0.01012916069565474,0.019999992853314399,2.5499999999999998,0,0,2.5499999999999998,2.549997952529607,2.5436779931265106,2.5436779931265106,28,28.000000178430554,0,7.0353595612649938e-15
0.011096268128093624,0.019999992170966378,2.5499999999999998,0,0,2.5499999999999998,2.5499977572620849,2.5433042809854998,2.5433042809854998,28,28.000000204638191,0,7.4469397779242446e-15
0.012063375560532507,0.019999991488618356,2.5499999999999998,0,0,2.5499999999999998,2.5499975620227051,2.542949915514026,2.542949915514026,28,28.000000232014923,0,8.2382380169557352e-15
0.01303048299297139,0.019999990806270334,2.5499999999999998,0,0,2.5499999999999998,2.5499973668100666,2.5426125199518075,2.5426125199518075,28,28.000000260512465,0,9.1330380056808274e-15
0.013997590425410274,0.019999990123922312,2.5499999999999998,0,0,2.5499999999999998,2.5499971716229326,2.5422901023954454,2.5422901023954454,28,28.000000290088206,0,9.4129136949247185e-15
0.014964697857849157,0.01999998944157429,2.5499999999999998,0,0,2.5499999999999998,2.5499969764602128,2.5419809860566964,2.5419809860566964,28,28.000000320704046,0,9.6352920305322942e-15
0.01593180529028804,0.019999988759226268,2.5499999999999998,0,0,2.5499999999999998,2.5499967813209343,2.5416837508880916,2.5416837508880916,28,28.000000352325607,0,9.8519751678194146e-15
0.017099241803229911,0.019999987935534952,2.5499999999999998,0,0,2.5499999999999998,2.5499965457900076,2.5413390653437813,2.5413390653437813,28,28.000000391792891,0,1.0438469152322331e-14
0.018266678316171781,0.019999987111843632,2.5499999999999998,0,0,2.5499999999999998,2.5499963102906089,2.5410081446408341,2.5410081446408341,28,28.000000432630692,0,1.1456691185445658e-14
0.019434114829113652,0.019999986288152315,2.5499999999999998,0,0,2.5499999999999998,2.5499960748215229,2.540689488474194,2.540689488474194,28,28.000000474794145,0,1.2020652849042613e-14
0.020601551342055522,0.019999985464460999,2.5499999999999998,0,0,2.5499999999999998,2.5499958393816655,2.5403818367784461,2.5403818367784461,28,28.00000051824259,0,1.2298985894897684e-14
0.021768987854997392,0.019999984640769679,2.5499999999999998,0,0,2.5499999999999998,2.5499956039700606,2.5400841232339304,2.5400841232339304,28,28.00000056293888,0,1.2562643210638409e-14
0.022936424367939263,0.019999983817078362,2.5499999999999998,0,0,2.5499999999999998,2.5499953685858228,2.5397954375419443,2.5397954375419443,28,28.000000608848886,0,1.2683781423837293e-14
0.024420288282208269,0.019999982770129935,2.5499999999999998,0,0,2.5499999999999998,2.5499950694401914,2.539440315938835,2.539440315938835,28,28.000000668904971,0,1.3245765458788291e-14
0.025904152196477275,0.019999981723181508,2.5499999999999998,0,0,2.5499999999999998,2.5499947703359793,2.539097155543212,2.539097155543212,28,28.000000730811813,0,1.389632915560121e-14
0.027388016110746281,0.019999980676233077,2.5499999999999998,0,0,2.5499999999999998,2.5499944712718374,2.5387648048411706,2.5387648048411706,28,28.00000079451527,0,1.4606002210238652e-14
0.028871880025015288,0.01999997962928465,2.5499999999999998,0,0,2.5499999999999998,2.5499941722465405,2.5384422877143886,2.5384422877143886,28,28.000000859965663,0,1.4980877453139008e-14
0.030355743939284294,0.019999978582336222,2.5499999999999998,0,0,2.5499999999999998,2.5499938732589729,2.5381287688165579,2.5381287688165579,28,28.000000927117188,0,1.5161073003562876e-14
0.031839607853553303,0.019999977535387792,2.5499999999999998,0,0,2.5499999999999998,2.5499935743081097,2.5378235257699369,2.5378235257699369,28,28.000000995927483,0,1.5262440851346049e-14
0.033819989554175887,0.019999976138118481,2.5499999999999998,0,0,2.5499999999999998,2.5499931753804392,2.5374279601003771,2.5374279601003771,28,28.000001090278911,0,1.6067690127017796e-14
0.035800371254798471,0.01999997474084917,2.5499999999999998,0,0,2.5499999999999998,2.5499927765144195,2.5370447330977655,2.5370447330977655,28,28.00000118742874,0,1.6829094918842452e-14
0.037780752955421056,0.01999997334357986,2.5499999999999998,0,0,2.5499999999999998,2.5499923777081848,2.5366727477597486,2.5366727477597486,28,28.000001287297863,0,1.7638189066631473e-14
0.03976113465604364,0.019999971946310549,2.5499999999999998,0,0,2.5499999999999998,2.5499919789600289,2.5363110643522289,2.5363110643522289,28,28.000001389813537,0,1.7806772604201753e-14
0.041741516356666224,0.019999970549041238,2.5499999999999998,0,0,2.5499999999999998,2.5499915802683883,2.53595887005971,2.53595887005971,28,28.000001494908535,0,1.8229882362032394e-14
0.043721898057288808,0.019999969151771928,2.5499999999999998,0,0,2.5499999999999998,2.5499911816318153,2.5356154544693172,2.5356154544693172,28,28.000001602520459,0,1.8266194009306957e-14
0.046425116286662058,0.019999967244501288,2.5499999999999998,0,0,2.5499999999999998,2.5499906375799326,2.5351597433230033,2.5351597433230033,28,28.000001753368707,0,1.9231715791641862e-14
0.049128334516035307,0.019999965337230648,2.5499999999999998,0,0,2.5499999999999998,2.5499900936250359,2.5347178505537085,2.5347178505537085,28,28.000001908662384,0,2.0368353626588108e-14
0.051831552745408557,0.019999963429960008,2.5500000000000003,0.99550781250000009,0.019910119844239484,2.5499999999999998,2.5499895497642679,2.534288591412539,2.534288591412539,28,28.000002068276416,4.4408920985006262e-16,2.1378783988936318e-14
0.054534770974781807,0.019999961522689368,2.5499999999999998,0,0,2.5499999999999998,2.5499890059950086,2.5338709441813192,2.5338709441813192,28,28.000002232095699,0,2.1784570887119883e-14
0.057237989204155057,0.019999959615418728,2.5499999999999998,0,0,2.5499999999999998,2.5499884623148463,2.5334640197041338,2.5334640197041338,28,28.000002400013837,0,2.2325213788308064e-14
0.059941207433528307,0.019999957708148088,2.5499999999999998,0,0,2.5499999999999998,2.5499879187215484,2.533067036754884,2.533067036754884,28,28.00000257193209,0,2.2677457532817965e-14
0.063588977051443424,0.01999995513444397,2.5499999999999998,0,0,2.5499999999999998,2.5499871853213611,2.5325458907416207,2.5325458907416207,28,28.000002810100572,0,2.3770601494299396e-14
0.067236746669358541,0.019999952560739852,2.5499999999999998,0,0,2.5499999999999998,2.5499864520708933,2.5320401167262863,2.5320401167262863,28,28.000003055177192,0,2.5407492675673306e-14
0.070884516287273658,0.01999994998703573,2.5499999999999998,0,0,2.5499999999999998,2.5499857189658472,2.5315484370763479,2.5315484370763479,28,28.000003306970168,0,2.6414921068789481e-14
0.074532285905188775,0.019999947413331613,2.5499999999999998,0,0,2.5499999999999998,2.5499849860022765,2.5310697438904834,2.5310697438904834,28,28.000003565302801,0,2.715722288142668e-14
0.078180055523103892,0.019999944839627491,2.5499999999999998,0,0,2.5499999999999998,2.5499842531765351,2.5306030683835155,2.5306030683835155,28,28.000003830011575,0,2.7627831675955072e-14
0.081827825141019009,0.019999942265923373,2.5499999999999998,0,0,2.5499999999999998,2.5499835204852443,2.5301475562330697,2.5301475562330697,28,28.000004100944576,0,2.7912347137453123e-14
0.0866769667697211,0.019999938844584557,2.5499999999999998,0,0,2.5499999999999998,2.5499825466890691,2.5295580182214188,2.5295580182214188,28,28.000004470502461,0,2.9498516119616275e-14
0.091526108398423192,0.01999993542324574,2.5499999999999998,0,0,2.5499999999999998,2.5499815731181297,2.5289853163843432,2.5289853163843432,28,28.000004850502165,0,3.1554072469547865e-14
0.096375250027125284,0.019999932001906924,2.5499999999999998,0,0,2.5499999999999998,2.54998059976616,2.5284280976260773,2.5284280976260773,28,28.000005240660382,0,3.3136330179316272e-14
0.10122439165582738,0.019999928580568111,2.5499999999999998,0,0,2.5499999999999998,2.5499796266273878,2.5278851823595669,2.5278851823595669,28,28.000005640715553,0,3.4002030775108012e-14
0.10607353328452947,0.019999925159229295,2.5499999999999998,0,0,2.5499999999999998,2.5499786536964706,2.5273555345207299,2.5273555345207299,28,28.000006050425242,0,3.4691962646617289e-14
0.11092267491323156,0.019999921737890478,2.5500000000000003,0.99375000000000002,0.019874922227028663,2.5499999999999998,2.5499776809684431,2.5268382371481133,2.5268382371481133,28,28.000006469563818,4.4408920985006262e-16,3.5129521020237452e-14
0.11732131238807551,0.019999917223296259,2.5499999999999998,0,0,2.5499999999999998,2.5499763977173742,2.5261731739019933,2.5261731739019933,28,28.000007036708858,0,3.6954175269007446e-14
