time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture
5.498777679984581364e-07,5.498777679984581364e-07,2.800000000000000000e+01,2.800000000000004619e+01,2.549997730108573002e+00,2.549999999999999822e+00,2.800000000000004619e+01,2.549997730108573002e+00,2.800000000000000000e+01,2.549999999888688418e+00
1.099755535996916273e-06,5.498777679984581364e-07,2.800000000000000000e+01,2.800000000000014211e+01,2.549995471470405839e+00,2.549999999999999822e+00,2.800000000000014211e+01,2.549995471470405839e+00,2.800000000000000000e+01,2.549999999777377013e+00
2.181983403549524130e-06,1.082227867552607857e-06,2.800000000000000000e+01,2.800000000000042633e+01,2.549991055235631077e+00,2.549999999999999822e+00,2.800000000000042633e+01,2.549991055235631077e+00,2.800000000000000000e+01,2.549999999558302921e+00
3.264211271102131775e-06,1.082227867552607645e-06,2.800000000000000000e+01,2.800000000000084199e+01,2.549986680665637273e+00,2.549999999999999822e+00,2.800000000000084199e+01,2.549986680665637273e+00,2.800000000000000000e+01,2.549999999339228829e+00
4.346439138654739420e-06,1.082227867552607645e-06,2.800000000000000000e+01,2.800000000000137490e+01,2.549982348706681723e+00,2.549999999999999822e+00,2.800000000000137490e+01,2.549982348706681723e+00,2.800000000000000000e+01,2.549999999120155625e+00
7.080621189080388631e-06,2.734182050425649211e-06,2.800000000000000000e+01,2.800000000000306599e+01,2.549971591288048511e+00,2.549999999999999822e+00,2.800000000000306599e+01,2.549971591288048511e+00,2.800000000000000000e+01,2.549999998566681025e+00
9.814803239506037842e-06,2.734182050425649211e-06,2.800000000000000000e+01,2.800000000000520828e+01,2.549961095465492544e+00,2.549999999999999822e+00,2.800000000000520828e+01,2.549961095465492544e+00,2.800000000000000000e+01,2.549999998013209090e+00
1.254898528993168705e-05,2.734182050425649211e-06,2.800000000000000000e+01,2.800000000000771294e+01,2.549950852032346837e+00,2.549999999999999822e+00,2.800000000000771294e+01,2.549950852032346837e+00,2.800000000000000000e+01,2.549999997459739376e+00
1.763478206920322203e-05,5.085796779271534981e-06,2.800000000000000000e+01,2.800000000001318412e+01,2.549932439693913366e+00,2.549999999999999822e+00,2.800000000001318412e+01,2.549932439693913366e+00,2.800000000000000000e+01,2.549999996430246885e+00
2.272057884847475702e-05,5.085796779271534981e-06,2.800000000000000000e+01,2.800000000001953637e+01,2.549914813133122848e+00,2.549999999999999822e+00,2.800000000001953637e+01,2.549914813133122848e+00,2.800000000000000000e+01,2.549999995400762387e+00
2.780637562774629200e-05,5.085796779271534981e-06,2.800000000000000000e+01,2.800000000002667022e+01,2.549897918936254282e+00,2.549999999999999822e+00,2.800000000002667022e+01,2.549897918936254282e+00,2.800000000000000711e+01,2.549999994371284551e+00
3.289217240701783037e-05,5.085796779271538370e-06,2.800000000000000000e+01,2.800000000003450751e+01,2.549881708336174668e+00,2.549999999999999822e+00,2.800000000003450751e+01,2.549881708336174668e+00,2.800000000000001066e+01,2.549999993341813376e+00
4.142065385624228192e-05,8.528481449224451557e-06,2.800000000000000000e+01,2.800000000004907719e+01,2.549855936893131947e+00,2.549999999999999822e+00,2.800000000004907719e+01,2.549855936893131947e+00,2.800000000000001066e+01,2.549999991615486294e+00
4.994913530546673348e-05,8.528481449224451557e-06,2.800000000000000000e+01,2.800000000006527401e+01,2.549831773611145103e+00,2.549999999999999822e+00,2.800000000006527401e+01,2.549831773611145103e+00,2.800000000000001776e+01,2.549999989889175644e+00
5.847761675469118504e-05,8.528481449224451557e-06,2.800000000000000000e+01,2.800000000008294876e+01,2.549809051914577740e+00,2.549999999999999822e+00,2.800000000008294876e+01,2.549809051914577740e+00,2.800000000000001776e+01,2.549999988162881426e+00
6.700609820391563659e-05,8.528481449224451557e-06,2.800000000000000000e+01,2.800000000010197709e+01,2.549787624287330967e+00,2.549999999999999822e+00,2.800000000010197709e+01,2.549787624287330967e+00,2.800000000000002842e+01,2.549999986436601418e+00
7.553457965314008815e-05,8.528481449224451557e-06,2.800000000000000000e+01,2.800000000012227375e+01,2.549767360280049466e+00,2.549999999999999822e+00,2.800000000012227375e+01,2.549767360280049466e+00,2.800000000000002842e+01,2.549999984710336509e+00
8.775211934832834887e-05,1.221753969518826072e-05,2.800000000000000000e+01,2.800000000015340262e+01,2.549740131390223485e+00,2.549999999999999822e+00,2.800000000015340262e+01,2.549740131390223485e+00,2.800000000000003908e+01,2.549999982237385776e+00
9.996965904351660958e-05,1.221753969518826072e-05,2.800000000000000000e+01,2.800000000018680169e+01,2.549714765228547453e+00,2.549999999999999822e+00,2.800000000018680169e+01,2.549714765228547453e+00,2.800000000000005684e+01,2.549999979764460800e+00
1.121871987387048703e-04,1.221753969518826072e-05,2.800000000000000000e+01,2.800000000022232882e+01,2.549691017612464083e+00,2.549999999999999822e+00,2.800000000022232882e+01,2.549691017612464083e+00,2.800000000000006750e+01,2.549999977291559361e+00
1.244047384338931310e-04,1.221753969518826072e-05,2.800000000000000000e+01,2.800000000025986324e+01,2.549668682220455285e+00,2.549999999999999822e+00,2.800000000025986324e+01,2.549668682220455285e+00,2.800000000000007816e+01,2.549999974818680570e+00
1.366222781290813782e-04,1.221753969518824716e-05,2.800000000000000000e+01,2.800000000029929481e+01,2.549647584272818790e+00,2.549999999999999822e+00,2.800000000029929481e+01,2.549647584272818790e+00,2.800000000000009948e+01,2.549999972345823540e+00
1.508794490831435054e-04,1.425717095406212726e-05,2.800000000000000000e+01,2.800000000034759751e+01,2.549624332711512231e+00,2.549999999999999822e+00,2.800000000034759751e+01,2.549624332711512231e+00,2.800000000000011724e+01,2.549999969460165161e+00
1.651366200372056327e-04,1.425717095406212726e-05,2.800000000000000000e+01,2.800000000039824855e+01,2.549602368263203633e+00,2.549999999999999822e+00,2.800000000039824855e+01,2.549602368263203633e+00,2.800000000000013856e+01,2.549999966574532984e+00
1.793937909912677600e-04,1.425717095406212726e-05,2.800000000000000000e+01,2.800000000045114845e+01,2.549581526488069461e+00,2.549999999999999822e+00,2.800000000045114845e+01,2.549581526488069461e+00,2.800000000000017408e+01,2.549999963688925231e+00
1.936509619453298872e-04,1.425717095406212726e-05,2.800000000000000000e+01,2.800000000050620486e+01,2.549561670133322799e+00,2.549999999999999822e+00,2.800000000050620486e+01,2.549561670133322799e+00,2.800000000000019895e+01,2.549999960803340571e+00
2.079081328993920145e-04,1.425717095406212726e-05,2.800000000000000000e+01,2.800000000056333249e+01,2.549542684236135059e+00,2.549999999999999822e+00,2.800000000056333249e+01,2.549542684236135059e+00,2.800000000000022737e+01,2.549999957917778115e+00
2.221653038534541417e-04,1.425717095406212726e-05,2.800000000000000000e+01,2.800000000062245675e+01,2.549524471937145265e+00,2.549999999999999822e+00,2.800000000062245675e+01,2.549524471937145265e+00,2.800000000000024869e+01,2.549999955032236532e+00
2.430071957012893747e-04,2.084189184783523299e-05,2.800000000000000000e+01,2.800000000071235462e+01,2.549499073036092245e+00,2.549999999999999822e+00,2.800000000071235462e+01,2.549499073036092245e+00,2.800000000000030553e+01,2.549999950814034744e+00
2.638490875491246077e-04,2.084189184783523299e-05,2.800000000000000000e+01,2.800000000080621021e+01,2.549474942652098619e+00,2.549999999999999822e+00,2.800000000080621021e+01,2.549474942652098619e+00,2.800000000000035882e+01,2.549999946595874700e+00
2.846909793969598407e-04,2.084189184783523299e-05,2.800000000000000000e+01,2.800000000090386010e+01,2.549451910916594066e+00,2.549999999999999822e+00,2.800000000090386010e+01,2.549451910916594066e+00,2.800000000000042277e+01,2.549999942377753737e+00
3.055328712447950737e-04,2.084189184783523299e-05,2.800000000000000000e+01,2.800000000100515152e+01,2.549429840803391301e+00,2.549999999999999822e+00,2.800000000100515152e+01,2.549429840803391301e+00,2.800000000000048672e+01,2.549999938159670076e+00
3.263747630926303067e-04,2.084189184783523299e-05,2.800000000000000000e+01,2.800000000110997433e+01,2.549408620750577281e+00,2.549999999999999822e+00,2.800000000110997433e+01,2.549408620750577281e+00,2.800000000000055422e+01,2.549999933941623276e+00
3.472166549404655396e-04,2.084189184783523299e-05,2.800000000000000000e+01,2.800000000121820776e+01,2.549388158640275570e+00,2.549999999999999822e+00,2.800000000121820776e+01,2.549388158640275570e+00,2.800000000000062528e+01,2.549999929723610226e+00
3.749146586131708457e-04,2.769800367270530608e-05,2.800000000000000000e+01,2.800000000136714107e+01,2.549362008080834574e+00,2.549999999999999822e+00,2.800000000136714107e+01,2.549362008080834574e+00,2.800000000000073186e+01,2.549999924118099504e+00
4.026126622858761518e-04,2.769800367270530608e-05,2.800000000000000000e+01,2.800000000152169122e+01,2.549336912414812417e+00,2.549999999999999822e+00,2.800000000152169122e+01,2.549336912414812417e+00,2.800000000000083489e+01,2.549999918512645181e+00
4.303106659585814579e-04,2.769800367270530608e-05,2.800000000000000000e+01,2.800000000168165926e+01,2.549312750561270935e+00,2.549999999999999822e+00,2.800000000168165926e+01,2.549312750561270935e+00,2.800000000000095568e+01,2.549999912907245481e+00
4.580086696312867640e-04,2.769800367270530608e-05,2.800000000000000000e+01,2.800000000184687465e+01,2.549289423516956976e+00,2.549999999999999822e+00,2.800000000184687465e+01,2.549289423516956976e+00,2.800000000000108358e+01,2.549999907301898627e+00
4.857066733039920700e-04,2.769800367270530608e-05,2.800000000000000000e+01,2.800000000201716333e+01,2.549266849142504121e+00,2.549999999999999822e+00,2.800000000201716333e+01,2.549266849142504121e+00,2.800000000000122569e+01,2.549999901696602844e+00
5.134046769766974303e-04,2.769800367270536029e-05,2.800000000000000000e+01,2.800000000219239027e+01,2.549244958014613260e+00,2.549999999999999822e+00,2.800000000219239027e+01,2.549244958014613260e+00,2.800000000000136069e+01,2.549999896091355467e+00
5.519643215977055543e-04,3.855964462100812395e-05,2.800000000000000000e+01,2.800000000244428833e+01,2.549215510143154173e+00,2.549999999999999822e+00,2.800000000244428833e+01,2.549215510143154173e+00,2.800000000000158096e+01,2.549999888288117411e+00
5.905239662187136782e-04,3.855964462100812395e-05,2.800000000000000000e+01,2.800000000270515343e+01,2.549187137896318678e+00,2.549999999999999822e+00,2.800000000270515343e+01,2.549187137896318678e+00,2.800000000000180123e+01,2.549999880484967729e+00
6.290836108397218022e-04,3.855964462100812395e-05,2.800000000000000000e+01,2.800000000297469072e+01,2.549159729843171185e+00,2.549999999999999822e+00,2.800000000297469072e+01,2.549159729843171185e+00,2.800000000000204281e+01,2.549999872681904201e+00
6.676432554607299261e-04,3.855964462100812395e-05,2.800000000000000000e+01,2.800000000325262661e+01,2.549133193240479489e+00,2.549999999999999822e+00,2.800000000325262661e+01,2.549133193240479489e+00,2.800000000000230571e+01,2.549999864878924161e+00
7.062029000817380501e-04,3.855964462100812395e-05,2.800000000000000000e+01,2.800000000353871243e+01,2.549107449693094107e+00,2.549999999999999822e+00,2.800000000353871243e+01,2.549107449693094107e+00,2.800000000000257572e+01,2.549999857076024501e+00
7.447625447027461740e-04,3.855964462100812395e-05,2.800000000000000000e+01,2.800000000383272791e+01,2.549082431798229909e+00,2.549999999999999822e+00,2.800000000383272791e+01,2.549082431798229909e+00,2.800000000000285993e+01,2.549999849273203001e+00
7.991875289503506735e-04,5.442498424760449944e-05,2.800000000000000000e+01,2.800000000426080149e+01,2.549048243964207039e+00,2.549999999999999822e+00,2.800000000426080149e+01,2.549048243964207039e+00,2.800000000000329692e+01,2.549999838260045060e+00
8.536125131979551729e-04,5.442498424760449944e-05,2.800000000000000000e+01,2.800000000470371120e+01,2.549015246718608463e+00,2.549999999999999822e+00,2.800000000470371120e+01,2.549015246718608463e+00,2.800000000000376588e+01,2.549999827247033668e+00
9.080374974455596724e-04,5.442498424760449944e-05,2.800000000000000000e+01,2.800000000516098808e+01,2.548983323062512962e+00,2.549999999999999822e+00,2.800000000516098808e+01,2.548983323062512962e+00,2.800000000000425260e+01,2.549999816234163941e+00
9.624624816931641718e-04,5.442498424760449944e-05,2.800000000000000000e+01,2.800000000563218094e+01,2.548952374446139757e+00,2.550000000000000266e+00,2.800000000563218094e+01,2.548952374446139757e+00,2.800000000000478195e+01,2.549999805221430105e+00
1.016887465940768780e-03,5.442498424760460786e-05,2.800000000000000000e+01,2.800000000611690254e+01,2.548922316694245183e+00,2.549999999999999822e+00,2.800000000611690254e+01,2.548922316694245183e+00,2.800000000000533618e+01,2.549999794208829496e+00
1.071312450188373388e-03,5.442498424760460786e-05,2.800000000000000000e+01,2.800000000661477273e+01,2.548893076943333558e+00,2.549999999999999822e+00,2.800000000661477273e+01,2.548893076943333558e+00,2.800000000000592237e+01,2.549999783196357672e+00
1.147498512078894096e-03,7.618606189052070862e-05,2.800000000000000000e+01,2.800000000733315986e+01,2.548853400981859085e+00,2.549999999999999822e+00,2.800000000733315986e+01,2.548853400981859085e+00,2.800000000000679989e+01,2.549999767780911863e+00
1.223684573969414805e-03,7.618606189052070862e-05,2.800000000000000000e+01,2.800000000807581202e+01,2.548815055536810537e+00,2.549999999999999822e+00,2.800000000807581202e+01,2.548815055536810537e+00,2.800000000000771649e+01,2.549999752365703642e+00
1.299870635859935513e-03,7.618606189052070862e-05,2.800000000000000000e+01,2.800000000884196183e+01,2.548777914766354957e+00,2.549999999999999822e+00,2.800000000884196183e+01,2.548777914766354957e+00,2.800000000000871481e+01,2.549999736950725904e+00
1.376056697750456222e-03,7.618606189052070862e-05,2.800000000000000000e+01,2.800000000963090230e+01,2.548741871764112599e+00,2.549999999999999822e+00,2.800000000963090230e+01,2.548741871764112599e+00,2.800000000000976286e+01,2.549999721535970654e+00
1.452242759640976931e-03,7.618606189052070862e-05,2.800000000000000000e+01,2.800000001044199749e+01,2.548706834693256873e+00,2.549999999999999822e+00,2.800000001044199749e+01,2.548706834693256873e+00,2.800000000001087486e+01,2.549999706121432119e+00
1.528428821531497639e-03,7.618606189052070862e-05,2.800000000000000000e+01,2.800000001127465055e+01,2.548672723782292149e+00,2.549999999999999822e+00,2.800000001127465055e+01,2.548672723782292149e+00,2.800000000001205080e+01,2.549999690707104083e+00
1.635276595163349771e-03,1.068477736318521314e-04,2.800000000000000000e+01,2.800000001247770243e+01,2.548626313424975809e+00,2.549999999999999822e+00,2.800000001247770243e+01,2.548626313424975809e+00,2.800000000001378808e+01,2.549999669089496823e+00
1.742124368795201902e-03,1.068477736318521314e-04,2.800000000000000000e+01,2.800000001372071878e+01,2.548581422989971035e+00,2.549999999999999822e+00,2.800000001372071878e+01,2.548581422989971035e+00,2.800000000001564615e+01,2.549999647472279918e+00
1.848972142427054034e-03,1.068477736318521314e-04,2.800000000000000000e+01,2.800000001500245617e+01,2.548537911976179515e+00,2.549999999999999822e+00,2.800000001500245617e+01,2.548537911976179515e+00,2.800000000001763212e+01,2.549999625855440932e+00
1.955819916058905948e-03,1.068477736318519146e-04,2.800000000000000000e+01,2.800000001632176350e+01,2.548495660536628904e+00,2.549999999999999822e+00,2.800000001632176350e+01,2.548495660536628904e+00,2.800000000001972467e+01,2.549999604238968320e+00
2.062667689690757863e-03,1.068477736318519146e-04,2.800000000000000000e+01,2.800000001767761049e+01,2.548454565420999796e+00,2.549999999999999822e+00,2.800000001767761049e+01,2.548454565420999796e+00,2.800000000002193445e+01,2.549999582622850980e+00
2.169515463322609777e-03,1.068477736318519146e-04,2.800000000000000000e+01,2.800000001906903435e+01,2.548414536693921928e+00,2.549999999999999822e+00,2.800000001906903435e+01,2.548414536693921928e+00,2.800000000002426859e+01,2.549999561007081361e+00
2.317066113613014400e-03,1.475506502904046224e-04,2.800000000000000000e+01,2.800000002104735586e+01,2.548360868078348496e+00,2.549999999999999822e+00,2.800000002104735586e+01,2.548360868078348496e+00,2.800000000002768274e+01,2.549999531157495447e+00
2.464616763903419022e-03,1.475506502904046224e-04,2.800000000000000000e+01,2.800000002308967950e+01,2.548308904212288617e+00,2.549999999999999822e+00,2.800000002308967950e+01,2.548308904212288617e+00,2.800000000003131717e+01,2.549999501308533922e+00
2.612167414193823645e-03,1.475506502904046224e-04,2.800000000000000000e+01,2.800000002519406195e+01,2.548258492075578197e+00,2.549999999999999822e+00,2.800000002519406195e+01,2.548258492075578197e+00,2.800000000003517897e+01,2.549999471460175027e+00
2.759718064484228267e-03,1.475506502904046224e-04,2.800000000000000000e+01,2.800000002735871263e+01,2.548209500520910442e+00,2.549999999999999822e+00,2.800000002735871263e+01,2.548209500520910442e+00,2.800000000003926104e+01,2.549999441612403217e+00
2.907268714774632890e-03,1.475506502904046224e-04,2.800000000000000000e+01,2.800000002958199019e+01,2.548161816044532291e+00,2.549999999999999822e+00,2.800000002958199019e+01,2.548161816044532291e+00,2.800000000004357403e+01,2.549999411765202506e+00
3.054819365065037512e-03,1.475506502904046224e-04,2.800000000000000000e+01,2.800000003186239894e+01,2.548115339416903158e+00,2.549999999999999822e+00,2.800000003186239894e+01,2.548115339416903158e+00,2.800000000004810730e+01,2.549999381918556907e+00
3.254742779180024893e-03,1.999234141149873814e-04,2.800000000000000000e+01,2.800000003504088752e+01,2.548054139022501996e+00,2.549999999999999822e+00,2.800000003504088752e+01,2.548054139022501996e+00,2.800000000005460521e+01,2.549999341478775605e+00
3.454666193295012275e-03,1.999234141149873814e-04,2.800000000000000000e+01,2.800000003831847906e+01,2.547994808362015640e+00,2.549999999999999822e+00,2.800000003831847906e+01,2.547994808362015640e+00,2.800000000006151879e+01,2.549999301039958421e+00
3.654589607409999656e-03,1.999234141149873814e-04,2.800000000000000000e+01,2.800000004169226386e+01,2.547937185745456024e+00,2.549999999999999822e+00,2.800000004169226386e+01,2.547937185745456024e+00,2.800000000006884804e+01,2.549999260602075601e+00
3.854513021524987038e-03,1.999234141149873814e-04,2.800000000000000000e+01,2.800000004515956675e+01,2.547881131745388661e+00,2.549999999999999822e+00,2.800000004515956675e+01,2.547881131745388661e+00,2.800000000007657164e+01,2.549999220165101832e+00
4.054436435639974419e-03,1.999234141149873814e-04,2.800000000000000000e+01,2.800000004871791859e+01,2.547826525067423464e+00,2.549999999999999822e+00,2.800000004871791859e+01,2.547826525067423464e+00,2.800000000008472867e+01,2.549999179729013132e+00
4.254359849754961800e-03,1.999234141149873814e-04,2.800000000000000000e+01,2.800000005236504208e+01,2.547773259222648523e+00,2.549999999999999822e+00,2.800000005236504208e+01,2.547773259222648523e+00,2.800000000009328005e+01,2.549999139293786410e+00
4.523246006193598449e-03,2.688861564386366490e-04,2.800000000000000000e+01,2.800000005740651332e+01,2.547703570278768037e+00,2.549999999999999822e+00,2.800000005740651332e+01,2.547703570278768037e+00,2.800000000010544454e+01,2.549999084911922953e+00
4.792132162632235098e-03,2.688861564386366490e-04,2.800000000000000000e+01,2.800000006260000518e+01,2.547635938073602890e+00,2.549999999999999822e+00,2.800000006260000518e+01,2.547635938073602890e+00,2.800000000011835155e+01,2.549999030531536093e+00
5.061018319070871747e-03,2.688861564386366490e-04,2.800000000000000000e+01,2.800000006794117624e+01,2.547570190525709322e+00,2.549999999999999822e+00,2.800000006794117624e+01,2.547570190525709322e+00,2.800000000013199397e+01,2.549998976152582308e+00
5.329904475509508396e-03,2.688861564386366490e-04,2.800000000000000000e+01,2.800000007342603325e+01,2.547506178487735529e+00,2.549999999999999822e+00,2.800000007342603325e+01,2.547506178487735529e+00,2.800000000014638957e+01,2.549998921775024741e+00
5.598790631948145045e-03,2.688861564386366490e-04,2.800000000000000000e+01,2.800000007905090271e+01,2.547443771630184539e+00,2.549999999999999822e+00,2.800000007905090271e+01,2.547443771630184539e+00,2.800000000016152413e+01,2.549998867398826974e+00
5.867676788386781694e-03,2.688861564386366490e-04,2.800000000000000000e+01,2.800000008481236335e+01,2.547382855106622657e+00,2.549999999999999822e+00,2.800000008481236335e+01,2.547382855106622657e+00,2.800000000017740476e+01,2.549998813023955702e+00
6.225927866228628781e-03,3.582510778418470862e-04,2.800000000000000000e+01,2.800000009269544421e+01,2.547303834497648634e+00,2.549999999999999822e+00,2.800000009269544421e+01,2.547303834497648634e+00,2.800000000019972646e+01,2.549998740579479506e+00
6.584178944070475867e-03,3.582510778418470862e-04,2.800000000000000000e+01,2.800000010080844959e+01,2.547227068975170816e+00,2.549999999999999822e+00,2.800000010080844959e+01,2.547227068975170816e+00,2.800000000022336266e+01,2.549998668137235747e+00
6.942430021912322953e-03,3.582510778418470862e-04,2.800000000000000000e+01,2.800000010914500947e+01,2.547152375830777249e+00,2.549999999999999822e+00,2.800000010914500947e+01,2.547152375830777249e+00,2.800000000024832048e+01,2.549998595697162695e+00
