time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture
5.824357149200610408e-07,5.824357149200610408e-07,2.800000000000000000e+01,2.800000000000004974e+01,2.549997595106681558e+00,2.549999999999999822e+00,2.800000000000004974e+01,2.549997595106681558e+00,2.800000000000000000e+01,2.549999999882098134e+00
1.164871429840122082e-06,5.824357149200610408e-07,2.800000000000000000e+01,2.800000000000015277e+01,2.549995201444558823e+00,2.549999999999999822e+00,2.800000000000015277e+01,2.549995201444558823e+00,2.800000000000000000e+01,2.549999999764196001e+00
2.310884239169099833e-06,1.146012809328977752e-06,2.800000000000000000e+01,2.800000000000047251e+01,2.549990520617328116e+00,2.549999999999999822e+00,2.800000000000047251e+01,2.549990520617328116e+00,2.800000000000000000e+01,2.549999999532209571e+00
3.456897048498077585e-06,1.146012809328977752e-06,2.800000000000000000e+01,2.800000000000093436e+01,2.549985881398135312e+00,2.549999999999999822e+00,2.800000000000093436e+01,2.549985881398135312e+00,2.800000000000000000e+01,2.549999999300224029e+00
4.602909857827054913e-06,1.146012809328977328e-06,2.800000000000000000e+01,2.800000000000151346e+01,2.549981284766334344e+00,2.549999999999999822e+00,2.800000000000151346e+01,2.549981284766334344e+00,2.800000000000000000e+01,2.549999999068238488e+00
7.462880995839232551e-06,2.859971138012177639e-06,2.800000000000000000e+01,2.800000000000333955e+01,2.549969996848977072e+00,2.549999999999999822e+00,2.800000000000333955e+01,2.549969996848977072e+00,2.800000000000000000e+01,2.549999998489301145e+00
1.032285213385141019e-05,2.859971138012177639e-06,2.800000000000000000e+01,2.800000000000564526e+01,2.549958964927237393e+00,2.549999999999999822e+00,2.800000000000564526e+01,2.549958964927237393e+00,2.800000000000000000e+01,2.549999997910366467e+00
1.318282327186358783e-05,2.859971138012177639e-06,2.800000000000000000e+01,2.800000000000833822e+01,2.549948180614686866e+00,2.549999999999999822e+00,2.800000000000833822e+01,2.549948180614686866e+00,2.800000000000000000e+01,2.549999997331434010e+00
1.857590902829622397e-05,5.393085756432636137e-06,2.800000000000000000e+01,2.800000000001429967e+01,2.549928489816269295e+00,2.549999999999999822e+00,2.800000000001429967e+01,2.549928489816269295e+00,2.800000000000000000e+01,2.549999996239741051e+00
2.396899478472886010e-05,5.393085756432636137e-06,2.800000000000000000e+01,2.800000000002122036e+01,2.549909596370691034e+00,2.549999999999999822e+00,2.800000000002122036e+01,2.549909596370691034e+00,2.800000000000000000e+01,2.549999995148055643e+00
2.936208054116149624e-05,5.393085756432636137e-06,2.800000000000000000e+01,2.800000000002899725e+01,2.549891449018208522e+00,2.549999999999999822e+00,2.800000000002899725e+01,2.549891449018208522e+00,2.800000000000001066e+01,2.549999994056378227e+00
