time_s,Cmax,argmax_radius_m,center_C,mean_C,surface_C,Cmin,Tmin_C,Tmax_C,radial_increase,relative_balance
3.4009876241086132e-07,2.5499999999999998,0,2.5499999999999998,2.549999999931154,2.5499972175900143,2.5499972175900143,28,28.000000000000021,0,1.0276118256408048e-16
6.8019752482172263e-07,2.5499999999999998,0,2.5499999999999998,2.5499999998623082,2.5499944777198187,2.5499944777198187,28,28.00000000000006,0,1.7602380123817037e-16
1.8640169440140348e-06,2.5499999999999998,0,2.5499999999999998,2.5499999996226692,2.5499852364724624,2.5499852364724624,28,28.000000000000284,0,2.0308146280663915e-16
3.0478363632063471e-06,2.5499999999999998,0,2.5499999999999998,2.5499999993830307,2.5499764614456684,2.5499764614456684,28,28.000000000000632,0,1.6629879487593196e-16
4.231655782398659e-06,2.5499999999999998,0,2.5499999999999998,2.5499999991433935,2.5499681279356499,2.5499681279356499,28,28.000000000001059,0,2.1794428585542163e-16
6.856584114038625e-06,2.5499999999999998,0,2.5499999999999998,2.5499999986120385,2.5499510705897599,2.5499510705897599,28,28.000000000002249,0,1.426355712337873e-16
9.481512445678591e-06,2.5499999999999998,0,2.5499999999999998,2.5499999980806876,2.5499357185687552,2.5499357185687552,28,28.000000000003695,0,2.2378125924062783e-16
1.2106440777318557e-05,2.5499999999999998,0,2.5499999999999998,2.5499999975493393,2.5499217911355161,2.5499217911355161,28,28.000000000005357,0,1.8385202495686735e-16
1.4731369108958523e-05,2.5499999999999998,0,2.5499999999999998,2.5499999970179936,2.5499090605727135,2.5499090605727135,28,28.000000000007226,0,1.3023990384088283e-16
1.8914778637459605e-05,2.5499999999999998,0,2.5499999999999998,2.5499999961711817,2.5498908023753639,2.5498908023753639,28,28.000000000010555,0,2.7852926734250362e-16
2.3098188165960686e-05,2.5499999999999998,0,2.5499999999999998,2.5499999953243746,2.5498745634659348,2.5498745634659348,28,28.000000000014285,0,1.9825636784634039e-16
2.7281597694461766e-05,2.5499999999999998,0,2.5499999999999998,2.5499999944775733,2.5498599282813705,2.5498599282813705,28,28.000000000018375,0,2.6140167827583677e-16
3.1465007222962847e-05,2.5499999999999998,0,2.5499999999999998,2.5499999936307769,2.5498465763102121,2.5498465763102121,28,28.000000000022798,0,2.5053491842347129e-16
3.5648416751463927e-05,2.5499999999999998,0,2.5499999999999998,2.5499999927839845,2.5498342604343391,2.5498342604343391,28,28.000000000027516,0,3.1705858356952596e-16
4.2065986359095744e-05,2.5499999999999998,0,2.5499999999999998,2.5499999914849676,2.5498169625426583,2.5498169625426583,28,28.000000000035318,0,2.0225563059321606e-16
4.8483555966727561e-05,2.5499999999999998,0,2.5499999999999998,2.5499999901859596,2.5498011934224274,2.5498011934224274,28,28.000000000043745,0,1.4842847944382743e-16
5.4901125574359377e-05,2.5499999999999998,0,2.5499999999999998,2.5499999888869596,2.5497866306167438,2.5497866306167438,28,28.000000000052747,0,1.5862019761229976e-16
6.1318695181991194e-05,2.5499999999999998,0,2.5499999999999998,2.5499999875879662,2.5497730379595041,2.5497730379595041,28,28.0000000000623,0,4.4819896237757138e-17
6.7736264789623011e-05,2.5499999999999998,0,2.5499999999999998,2.5499999862889799,2.5497602389968708,2.5497602389968708,28,28.000000000072369,0,1.1892784904751661e-16
7.7321675444956884e-05,2.5499999999999998,0,2.5499999999999998,2.5499999843487999,2.5497423253240883,2.5497423253240883,28,28.00000000008831,0,8.7607521011185239e-17
8.6907086100290756e-05,2.5499999999999998,0,2.5499999999999998,2.5499999824086332,2.5497256000347819,2.5497256000347819,28,28.00000000010527,0,1.3203776646645922e-16
9.6492496755624628e-05,2.5499999999999998,0,2.5499999999999998,2.549999980468479,2.54970985800581,2.54970985800581,28,28.000000000123208,0,1.7151501882501661e-16
0.0001060779074109585,2.5499999999999998,0,2.5499999999999998,2.5499999785283363,2.5496949407432776,2.5496949407432776,28,28.000000000142052,0,7.0972684016500542e-17
0.00011566331806629237,2.5499999999999998,0,2.5499999999999998,2.5499999765882047,2.5496807247161253,2.5496807247161253,28,28.000000000161773,0,5.8857119497274794e-17
0.00013189224376578739,2.5499999999999998,0,2.5499999999999998,2.5499999733034193,2.5496580001231108,2.5496580001231108,28,28.000000000197055,0,6.0972641160873004e-17
0.00014812116946528238,2.5499999999999998,0,2.5499999999999998,2.5499999700186624,2.5496366988076864,2.5496366988076864,28,28.000000000234579,0,9.930970630848061e-17
0.00016435009516477738,2.5499999999999998,0,2.5499999999999998,2.5499999667339321,2.5496165903564125,2.5496165903564125,28,28.000000000274223,0,2.5853725950513991e-17
