time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.024009367548895270e-17,2.450621585797307635e-14,7.782721090855814755e-20,4.111891003010421462e-21
2.000000000000000000e+00,3.814864796905190745e-16,4.578080396055729119e-14,1.807796384585258395e-19,1.449219672916606662e-20
3.000000000000000000e+00,8.763033399375352824e-16,6.720609452408245085e-14,2.365370065198605549e-19,2.072038016485945040e-20
4.000000000000000000e+00,1.517049624953374117e-15,8.689310274434035306e-14,3.130618867241264836e-19,2.850560945947618164e-20
5.000000000000000000e+00,2.341845846376272314e-15,1.065233456000079269e-13,3.692768746529192620e-19,3.473379289516956542e-20
6.000000000000000000e+00,3.285835845033447428e-15,1.249619783808291926e-13,4.470240816084219102e-19,3.473379289516956542e-20
7.000000000000000000e+00,4.419406447413777512e-15,1.436817285783760455e-13,4.739995685322641726e-19,3.992394575824739628e-20
8.000000000000000000e+00,5.736977920120181352e-15,1.625991332642694960e-13,5.841655303087414758e-19,4.018345340140128601e-20
9.000000000000000000e+00,7.293666805249800529e-15,1.822009603961025600e-13,6.354189554640418418e-19,4.018345340140128601e-20
1.000000000000000000e+01,8.908756593272532522e-15,2.002826123858679065e-13,7.846512027677263360e-19,4.018345340140128601e-20
1.100000000000000000e+01,1.046133619411960638e-14,2.160702563821652802e-13,9.424578012722038646e-19,4.641163683709466980e-20
1.200000000000000000e+01,1.171581481993864760e-14,2.276850182918252589e-13,9.652906241327415461e-19,5.575391199063474848e-20
1.300000000000000000e+01,1.263397612690199586e-14,2.354735699456288855e-13,1.078009623064511168e-18,5.990603428109700835e-20
1.400000000000000000e+01,1.332535400754988514e-14,2.408659491663176056e-13,1.115582622708434247e-18,6.717224828940594506e-20
1.500000000000000000e+01,1.385542714695760342e-14,2.447240114661001015e-13,1.304025667076418350e-18,6.717224828940594506e-20
1.600000000000000000e+01,1.427246430229473643e-14,2.475485344152505384e-13,1.367803425446359550e-18,7.755255401556159474e-20
1.700000000000000000e+01,1.460405287759544290e-14,2.496589636161318806e-13,1.524839295753012937e-18,9.416104317741063421e-20
1.800000000000000000e+01,1.487398992213774220e-14,2.512639894312310175e-13,1.579368315749065784e-18,9.416104317741063421e-20
1.900000000000000000e+01,1.509660273156942409e-14,2.525018576611567416e-13,1.695362909521587696e-18,1.066174100487974018e-19
2.000000000000000000e+01,1.527574299324786051e-14,2.534727502531954735e-13,1.750469975666008096e-18,1.086934711940285317e-19
2.100000000000000000e+01,1.542529640809197884e-14,2.542422216214025552e-13,1.800181944425660371e-18,1.190737769201841693e-19
