time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.351446060473789183e-17,2.286064807410076560e-14,6.178546119309429290e-20,6.201462891625965447e-21
2.000000000000000000e+00,2.724524478503238320e-16,4.353949722234050819e-14,1.236619896531689023e-19,1.580324568831993462e-20
3.000000000000000000e+00,6.075511645852897765e-16,6.260823215842239229e-14,1.720191627525834924e-19,2.021487562193608724e-20
4.000000000000000000e+00,1.073148023619106139e-15,8.156753351620205966e-14,2.388948871989349119e-19,2.644305905762947102e-20
5.000000000000000000e+00,1.673826486907592149e-15,1.006872845890286876e-13,3.053942795174425005e-19,3.993745650163181258e-20
6.000000000000000000e+00,2.402831918411315476e-15,1.193434628648806863e-13,3.386439756766962949e-19,4.408957879209406643e-20
7.000000000000000000e+00,3.232295550787969194e-15,1.371995072240157521e-13,3.790108650377317309e-19,5.862200680871196995e-20
8.000000000000000000e+00,4.162833776679935259e-15,1.545831236536324080e-13,4.701494744304274083e-19,6.718575903279037341e-20
9.000000000000000000e+00,5.135317368554468077e-15,1.705869914833868016e-13,5.376363622523970912e-19,7.133788132325263328e-20
1.000000000000000000e+01,6.314853688928123982e-15,1.881272908925653654e-13,6.015104616470665372e-19,7.133788132325263328e-20
1.100000000000000000e+01,7.464876761588939132e-15,2.034921353514366749e-13,6.839783788142415115e-19,7.133788132325263328e-20
1.200000000000000000e+01,8.317651382378847455e-15,2.138452391228443209e-13,7.192391938646924543e-19,8.171818704940828295e-20
1.300000000000000000e+01,8.947383865528449192e-15,2.208740997040861988e-13,8.124973058014042564e-19,9.209849277556392058e-20
1.400000000000000000e+01,9.423741912777177736e-15,2.257910772567157019e-13,8.676043719458249456e-19,9.209849277556392058e-20
1.500000000000000000e+01,9.790216471658648490e-15,2.293090760335856322e-13,9.412089148380230128e-19,1.024787985017195703e-19
1.600000000000000000e+01,1.007959595079149085e-14,2.318807651236876090e-13,1.010959816741101046e-18,1.107830430826440659e-19
1.700000000000000000e+01,1.031067265919318884e-14,2.338021967195301107e-13,1.085720451930035373e-18,1.190872876635685857e-19
1.800000000000000000e+01,1.049925814146135426e-14,2.352642187523550828e-13,1.186878527894443930e-18,1.201253182361841687e-19
1.900000000000000000e+01,1.065035713785651927e-14,2.363910674100901685e-13,1.235627086406816052e-18,1.201253182361841687e-19
2.000000000000000000e+01,1.077147675876948136e-14,2.372768449967827410e-13,1.327151059898423656e-18,1.201253182361841687e-19
2.100000000000000000e+01,1.088086958632688349e-14,2.379778542954722640e-13,1.357209459613562388e-18,1.242774405266464045e-19
2.200000000000000000e+01,1.097107757621891516e-14,2.385416751228119044e-13,1.458945581726338882e-18,1.325816851075709242e-19
2.300000000000000000e+01,1.104521642458816244e-14,2.390000273565704736e-13,1.515979468365319589e-18,1.388098685432643260e-19
2.400000000000000000e+01,1.110740768223741384e-14,2.393732645849828329e-13,1.579564544685804873e-18,1.471141131241888217e-19
2.500000000000000000e+01,1.116118410699763612e-14,2.396817403962839948e-13,1.658178820863859621e-18,1.471141131241888217e-19
2.600000000000000000e+01,1.120850834210825037e-14,2.399373497446372386e-13,1.790358706790686870e-18,1.574944188503444593e-19
2.700000000000000000e+01,1.124977291621714143e-14,2.401506659226321174e-13,1.862036429188325016e-18,1.657986634312690032e-19
2.800000000000000000e+01,1.128475703195987653e-14,2.403322622228582857e-13,1.988435853631471540e-18,1.699507857217312630e-19
2.900000000000000000e+01,1.131503080392799506e-14,2.404868966269809642e-13,2.052020929951957017e-18,1.761789691574246408e-19
3.000000000000000000e+01,1.134054516604050845e-14,2.406177411227770846e-13,2.161849698141886373e-18,1.792930608752713176e-19
3.100000000000000000e+01,1.136267396856501446e-14,2.407295536919119685e-13,2.207322661813505821e-18,1.834451831657335775e-19
3.200000000000000000e+01,1.138401771379375236e-14,2.408247133252182011e-13,2.314068517212138995e-18,1.886353360288113963e-19
3.300000000000000000e+01,1.140678437537107183e-14,2.409098283305644111e-13,2.358000024488110737e-18,1.907113971740425383e-19
3.400000000000000000e+01,1.142484069317377473e-14,2.409822553848030460e-13,2.445863039040054222e-18,1.917494277466580972e-19
3.500000000000000000e+01,1.143877546017368597e-14,2.410462238049700482e-13,2.501355469283387030e-18,2.021297334728137349e-19
3.600000000000000000e+01,1.145457473825105062e-14,2.411017335910653674e-13,2.562628361010400371e-18,2.042057946180448528e-19
3.700000000000000000e+01,1.146772444795519216e-14,2.411508994016069243e-13,2.662052298529704536e-18,2.073198863358915537e-19
3.800000000000000000e+01,1.147704700334245606e-14,2.411947785658537298e-13,2.726408103048013673e-18,2.135480697715849555e-19
3.900000000000000000e+01,1.148970605223674194e-14,2.412338997484352135e-13,2.818510122687989600e-18,2.187382226346627743e-19
4.000000000000000000e+01,1.150236510113102782e-14,2.412677342847218448e-13,2.880168378513914771e-18,2.228903449251250101e-19
4.100000000000000000e+01,1.151060820273660958e-14,2.412994541624906058e-13,2.974197218648451004e-18,2.270424672155872941e-19
4.200000000000000000e+01,1.151620173596896824e-14,2.413264160585940956e-13,3.011577536242918168e-18,2.270424672155872941e-19
4.300000000000000000e+01,1.152464110189849163e-14,2.413496773022911736e-13,3.073235792068843339e-18,2.332706506512806959e-19
4.400000000000000000e+01,1.153209914620830370e-14,2.413718812167292912e-13,3.129498950510000193e-18,2.384608035143585147e-19
4.500000000000000000e+01,1.153896839754628771e-14,2.413909131433905276e-13,3.188845021742453228e-18,2.446889869500518684e-19
4.600000000000000000e+01,1.154485632726456040e-14,2.414094164054223343e-13,3.248961821172730693e-18,2.488411092405141524e-19
4.700000000000000000e+01,1.154838908509552401e-14,2.414242190150477292e-13,3.363800322648516151e-18,2.592214149666697900e-19
4.800000000000000000e+01,1.155064612482086069e-14,2.414395502893026548e-13,3.435478045046154298e-18,2.664876289749787267e-19
4.900000000000000000e+01,1.155790790480673113e-14,2.414538242342985695e-13,3.494824116278607333e-18,2.706397512654409625e-19
5.000000000000000000e+01,1.156055747317995265e-14,2.414654548561471337e-13,3.550316546521940141e-18,2.727158124106720804e-19
5.100000000000000000e+01,1.156556221344048483e-14,2.414749708194777267e-13,3.625847909908698899e-18,2.747918735559032946e-19
5.200000000000000000e+01,1.157174453964466997e-14,2.414860727766968107e-13,3.715252380856289704e-18,2.799820264189810653e-19
5.300000000000000000e+01,1.157566982612351842e-14,2.414945314107684938e-13,3.783076462264807238e-18,2.841341487094433011e-19
5.400000000000000000e+01,1.157920258395448204e-14,2.415029900448401769e-13,3.888666225366704152e-18,2.882862709999055850e-19
5.500000000000000000e+01,1.158116522719390626e-14,2.415103913496528491e-13,3.946470840203509481e-18,2.945144544355989387e-19
